-38,-38,-18,17,89,-58,69,-25,-63,6,60,25,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-90,-101,-100,-29,9,-82,-68,110,-107,63,-85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,95,-87,-99,98,-91,-34,-84,-2,-51,0,-102,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63,-90,97,-96,-25,111,107,60,-36,94,81,98,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-64,35,-122,-45,28,40,68,29,-103,114,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,67,-82,-100,-36,86,65,-75,-101,122,-34,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,100,75,37,115,-81,-114,2,-124,-41,-14,-67,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-9,-105,3,-125,-82,108,-98,-113,-28,90,105,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-106,58,-51,121,75,65,-93,115,-125,22,-17,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28,100,-32,-9,29,-90,109,-56,98,118,-34,-33,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-43,43,-99,91,-89,-69,-97,-70,28,84,96,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-105,-85,-23,38,116,-99,-59,97,48,40,15,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,63,95,43,87,51,-119,12,-116,-125,-80,-117,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
