inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 267, 36, 120, 44, 387, 80, 2446.59, 120105.14, 0.02, 49.09, 6672.51, 0.81
values_84, 248, 36, 107, 32, 355, 68, 2161.05, 130068.16, 0.02, 60.19, 7226.01, 0.86
values_65, 259, 36, 117, 42, 376, 78, 2363.31, 118503.18, 0.02, 50.14, 6583.51, 0.80
values_96, 261, 36, 115, 42, 376, 78, 2363.31, 116477.48, 0.02, 49.29, 6470.97, 0.80
values_28, 254, 36, 111, 35, 365, 71, 2244.66, 128137.89, 0.02, 57.09, 7118.77, 0.85
values_54, 259, 36, 113, 37, 372, 73, 2302.61, 126581.58, 0.02, 54.97, 7032.31, 0.84
values_15, 259, 36, 115, 40, 374, 76, 2336.72, 120925.51, 0.02, 51.75, 6718.08, 0.82
values_87, 252, 36, 110, 35, 362, 71, 2226.21, 125939.79, 0.02, 56.57, 6996.66, 0.84
values_59, 254, 36, 112, 37, 366, 73, 2265.48, 123437.82, 0.02, 54.49, 6857.66, 0.83
values_5, 245, 36, 106, 33, 351, 69, 2144.09, 123967.51, 0.02, 57.82, 6887.08, 0.83
values_92, 249, 36, 107, 33, 356, 69, 2174.63, 126919.59, 0.02, 58.36, 7051.09, 0.84
values_0, 250, 36, 110, 37, 360, 73, 2228.34, 119246.13, 0.02, 53.51, 6624.79, 0.81
values_77, 259, 36, 114, 39, 373, 75, 2323.35, 122243.92, 0.02, 52.62, 6791.33, 0.82
values_17, 243, 36, 104, 31, 347, 67, 2104.93, 127110.79, 0.02, 60.39, 7061.71, 0.84
values_12, 235, 36, 99, 26, 334, 62, 1988.70, 136302.55, 0.01, 68.54, 7572.36, 0.88
values_33, 238, 36, 100, 27, 338, 63, 2020.32, 134688.04, 0.01, 66.67, 7482.67, 0.88
values_25, 258, 36, 113, 40, 371, 76, 2317.98, 117869.34, 0.02, 50.85, 6548.30, 0.80
values_19, 236, 36, 100, 27, 336, 63, 2008.37, 133891.07, 0.01, 66.67, 7438.39, 0.87
values_97, 258, 36, 115, 40, 373, 76, 2330.48, 120602.18, 0.02, 51.75, 6700.12, 0.81
values_81, 258, 36, 113, 39, 371, 75, 2310.89, 120521.89, 0.02, 52.15, 6695.66, 0.81
values_8, 246, 36, 106, 31, 352, 67, 2135.26, 131422.02, 0.02, 61.55, 7301.22, 0.86
values_73, 269, 36, 123, 48, 392, 84, 2505.79, 115579.49, 0.02, 46.12, 6421.08, 0.79
values_89, 271, 36, 119, 42, 390, 78, 2451.31, 125016.65, 0.02, 51, 6945.37, 0.83
values_82, 261, 36, 117, 42, 378, 78, 2375.88, 119133.51, 0.02, 50.14, 6618.53, 0.81
values_34, 242, 36, 103, 30, 345, 66, 2085.32, 128872.53, 0.02, 61.80, 7159.58, 0.85
values_70, 253, 36, 111, 37, 364, 73, 2253.10, 121667.19, 0.02, 54, 6759.29, 0.82
values_29, 255, 36, 113, 39, 368, 75, 2292.21, 119547.32, 0.02, 52.15, 6641.52, 0.81
values_51, 258, 36, 116, 39, 374, 75, 2329.58, 124722.03, 0.02, 53.54, 6929.00, 0.83
values_57, 254, 36, 111, 34, 365, 70, 2237.19, 131467.71, 0.02, 58.76, 7303.76, 0.86
values_88, 241, 36, 102, 29, 343, 65, 2065.67, 130778.42, 0.02, 63.31, 7265.47, 0.86
values_23, 252, 36, 110, 36, 362, 72, 2233.51, 122843.21, 0.02, 55, 6824.62, 0.82
values_45, 235, 36, 98, 25, 333, 61, 1974.94, 139351.45, 0.01, 70.56, 7741.75, 0.90
values_66, 250, 36, 110, 36, 360, 72, 2221.17, 122164.52, 0.02, 55, 6786.92, 0.82
