Session: RegressionLearnerSessionDSP,,,,,,,,,,,
Training Data: Artix-7_DSP    Observations: 1680,,,,,,,,,,,
"Predictors: 99    Predictor Names: Var1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Function_1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: DSP,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Artix-7_DSP    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,3.21737887705939,10.351526838548,-0.0125006185703178,1.36596625577,1.27544843475937,8.55113378705765,2.92423217051206,-0.0337626914460556
0,3.1,Tree,Tested,0.669614215464853,0.44838319755261,0.9561428693603,0.107547477324263,0.101587301587302,0.417724867724868,0.64631638361167,0.949500452887687
0,3.2,Tree,Tested,0.613484934165162,0.376363764447633,0.963187213803898,0.115023644298025,0.106040249433107,0.381347885285066,0.617533711861196,0.95389813490391
0,3.3,Tree,Tested,0.575043590571882,0.330675131057803,0.967656097504857,0.123190054746126,0.106087732250523,0.345437406145146,0.587739233117159,0.958239420456357
0,4.1,SVM,Tested,1.12489709386717,1.2653934717908,0.876229691242075,0.429504692680936,0.421385995989445,1.42943132207831,1.19558827448178,0.827193351484514
0,4.2,SVM,Tested,0.626845753998854,0.392935599306392,0.961566294174645,0.243713751932693,0.243401580159379,0.471282178243927,0.686499947737745,0.943025808606879
0,4.3,SVM,Tested,0.621889697405737,0.386746795739399,0.96217163168065,0.25069077517283,0.274497331318416,0.575808992133195,0.758820790525138,0.930389364932241
0,4.4,SVM,Tested,2.5859121121343,6.68694145168287,0.345938771953943,0.9401591521142,0.835763383076574,5.4401637356369,2.33241585821159,0.342328345538103
0,4.5,SVM,Tested,1.05795763892298,1.11927436575548,0.890521851959349,0.400104792546461,0.420881443772624,1.21148784710084,1.1006760863673,0.853540949228431
0,4.6,SVM,Tested,3.06727773542528,9.40819270623563,0.0797685130642483,0.991113776811848,0.875923374078602,7.55096261479119,2.74790149291986,0.0871498879494185
0,5.1,Kernel,Tested,2.47874147298025,6.14415928987229,0.399029227415606,0.786497439006723,0.600273830365313,3.38745588557655,1.84050424763882,0.590484069056609
0,5.2,Kernel,Tested,1.44046005438719,2.07492516828514,0.797048005657248,0.697924002956182,0.776025098696203,2.12396930247249,1.45738440449749,0.743229345096205
0,6.1,Ensemble,Tested,0.505839693460365,0.255873795480076,0.974972544607163,0.131442175284592,0.117251242832828,0.209672581826717,0.45790018762468,0.974652286128456
0,6.2,Ensemble,Tested,0.521491858188949,0.271953758157363,0.973399735840759,0.110801450644054,0.0837654487267584,0.1567651567493,0.395935798772098,0.981048364532502
0,7.1,Neural Network,Tested,0.722677481565548,0.522262742361923,0.948916584196206,0.172210273269846,0.133828493117261,0.519895412505947,0.721037733066687,0.937148863029597
0,7.2,Neural Network,Tested,0.673890466900767,0.454128361379734,0.955580925019192,0.239649840642752,0.17504107556281,0.44163065035247,0.66455297031348,0.94661043773816
0,7.3,Neural Network,Tested,0.654294792154762,0.428101675040843,0.958126639910191,0.326365547727304,0.302452894123639,0.461980361086334,0.679691371937539,0.944150322826821
0,7.4,Neural Network,Tested,0.790219638253808,0.624447076681979,0.938921758957288,0.158724069658913,0.129247759927835,0.57011901833661,0.755062261231887,0.931077236596127
0,7.5,Neural Network,Tested,0.741919883554474,0.550445113613485,0.946160018061564,0.151792985411883,0.127591757903919,0.448103073219933,0.669405014337309,0.945827974330351
