values_27,5
values_84,9
values_65,10
values_96,4
values_28,5
values_54,5
values_15,10
values_87,2
values_59,9
values_5,9
values_92,10
values_0,5
values_77,5
values_17,10
values_12,2
values_33,9
values_25,5
values_19,10
values_97,4
values_81,9
values_8,9
values_73,4
values_89,2
values_82,9
values_34,9
values_70,4
values_29,5
values_51,5
values_57,9
values_88,2
values_23,4
values_45,4
values_66,10
values_36,2
values_56,9
values_26,5
values_43,10
values_52,5
values_98,4
values_61,2
values_44,10
values_68,10
values_41,10
values_85,2
values_79,5
values_71,4
values_63,2
values_20,4
values_74,4
values_72,4
values_86,2
values_75,5
values_55,9
values_14,2
values_47,4
values_91,10
values_64,2
values_11,2
values_49,4
values_62,2
values_80,9
values_39,2
values_90,10
values_53,5
values_94,10
values_7,9
values_31,9
values_93,10
values_38,2
values_58,9
values_78,5
values_50,5
values_3,5
values_13,2
values_83,9
values_1,5
values_21,4
values_32,9
values_22,4
values_9,9
values_6,9
values_76,5
values_18,10
values_16,10
values_40,10
values_2,5
values_60,2
values_99,4
values_48,4
values_69,10
values_46,4
values_24,4
values_95,4
values_42,10
values_37,2
values_10,2
values_67,10
values_35,2
values_30,9
values_4,5
