77,103,-87,-87,83,24,18,-25,112,-126,-26,71,114,-19,-123,-20,-23,-84,110,13,118,127,-11,-94,-85,-32,-56,62
73,2,-72,102,40,94,26,88,-10,-14,64,103,8,46,44,89,-45,84,74,40,-92,-97,-118,-116,61,60,-68,-115
6,-80,50,-55,-98,-30,50,32,43,68,-112,-70,113,125,86,-64,10,-3,53,110,-106,-7,79,43,-14,-44,-120,-34
-120,-96,88,57,118,78,22,126,-18,-82,-101,-34,-73,-43,34,43,75,-86,2,-14,-107,43,127,-63,26,-2,48,113
25,18,78,126,-114,115,21,-115,-116,56,51,-48,67,18,39,41,91,50,-91,-37,67,-11,-67,-13,-87,-17,-81,44
1,-31,123,53,114,-76,-68,-11,78,15,-52,59,-70,-42,31,-114,67,77,25,-25,13,-61,22,-13,-57,44,2,77
51,86,-67,68,121,33,-90,-32,41,71,103,-44,29,-45,-53,1,0,47,21,115,16,2,126,3,17,10,1,-20
-33,-99,-62,99,95,5,-71,114,-10,-63,-118,38,34,-43,-61,-123,-12,11,-110,15,-16,93,-11,119,40,-16,123,46
59,-70,-31,58,69,44,5,-76,-12,-106,-116,-107,-60,-14,-64,-5,7,-80,-60,-13,-73,-77,94,66,-24,19,-104,-93
117,-21,-41,42,54,67,-103,25,12,-116,3,127,-44,15,13,-35,56,-40,111,-78,-127,55,-7,-88,96,49,-56,-70
-14,3,-123,-74,-115,-17,99,-65,107,64,8,-57,-29,-104,65,-68,54,-15,-84,-76,-76,-31,-16,-58,-81,29,-51,-108
63,116,65,103,-102,-45,-23,121,1,120,-110,25,75,-122,70,-102,63,108,-96,-58,10,-28,127,116,108,66,-24,66
99,-44,-76,101,113,103,14,58,-20,-127,-105,4,0,-63,-57,-89,-123,-65,-18,-30,80,-67,-53,-109,33,103,85,-118
4,-3,127,-85,-75,-111,-95,-32,-75,93,2,-38,76,114,-3,54,-71,-36,-91,114,83,-102,97,47,44,7,-10,-113
53,96,-34,123,113,77,8,-32,-114,-29,-72,2,-33,119,-47,-6,-26,-83,-126,-76,-77,-127,-71,-76,-77,-108,49,124
52,-9,115,-40,-22,118,-15,-68,-23,85,-119,-91,107,11,20,-66,102,122,-123,-35,30,81,57,-83,-39,-32,-25,79
-125,80,55,-60,-115,83,61,-69,85,-113,-90,-38,90,-70,50,22,62,-49,42,-49,120,10,-7,125,23,38,106,24
-117,127,-22,-68,-22,-12,42,-18,17,-36,-58,-108,58,-44,-104,47,90,55,-91,15,24,-96,76,-76,-53,35,83,-81
-26,25,-61,8,115,65,81,28,-70,71,47,-39,-7,83,-45,62,56,-117,72,-51,-15,-96,-34,72,-35,-36,-34,66
14,-83,119,32,78,-117,44,-13,44,101,79,-41,104,102,-109,-110,-42,-113,-32,98,-33,-2,96,-30,-121,42,-10,-105
-3,-13,26,86,-51,3,-95,2,64,91,-114,7,32,52,25,106,127,-37,-30,-33,30,32,59,35,77,43,79,66
-67,-13,85,6,-47,-40,68,101,-103,-39,75,23,30,-120,-118,114,114,11,76,110,-60,-66,-3,109,-72,113,-51,123
-96,-94,-65,0,87,56,-104,-47,-104,-55,68,-79,-80,103,64,20,117,-10,121,27,41,-108,82,57,-90,-18,99,-87
23,-124,101,85,-66,-95,-38,-111,42,92,-15,73,-69,18,-90,70,117,-17,107,-62,-108,-86,112,65,-94,-57,27,13
121,-43,62,-123,108,-96,102,118,70,-13,77,18,62,10,105,-68,63,91,-32,-85,76,-61,107,107,98,56,-59,119
43,15,36,41,65,-62,-99,-18,105,104,-44,-20,75,102,-39,-65,-111,75,-100,5,-79,-41,-37,48,-72,-41,-21,27
53,-18,-34,-11,18,-118,-78,-1,-27,82,-110,-60,69,-112,-99,47,-57,113,118,-24,-118,92,-15,89,31,117,85,-41
67,95,1,94,63,62,32,-3,94,-3,25,-43,-102,-32,21,-23,-117,35,48,-97,121,5,72,75,-83,-39,-5,28
