inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 428, 34, 223, 60, 651, 94, 4267.04, 269605.64, 0.02, 63.18, 14978.09, 1.39
values_84, 411, 34, 212, 51, 623, 85, 3993.05, 282175.57, 0.01, 70.67, 15676.42, 1.43
values_65, 599, 34, 331, 113, 930, 147, 6695.70, 333421.92, 0.02, 49.80, 18523.44, 1.60
values_96, 1258, 34, 763, 152, 2021, 186, 15236.64, 1300226.69, 0.01, 85.34, 72234.82, 3.97
values_28, 435, 34, 223, 63, 658, 97, 4342.74, 261322.82, 0.02, 60.17, 14517.93, 1.36
values_54, 1307, 34, 812, 152, 2119, 186, 15975.48, 1450825.60, 0.01, 90.82, 80601.42, 4.27
values_15, 1132, 34, 671, 150, 1803, 184, 13564.98, 1031571.68, 0.01, 76.05, 57309.54, 3.40
values_87, 1252, 34, 763, 152, 2015, 186, 15191.41, 1296366.54, 0.01, 85.34, 72020.36, 3.96
values_59, 1510, 34, 916, 153, 2426, 187, 18308.77, 1863425.51, 0.01, 101.78, 103523.64, 5.05
values_5, 883, 34, 511, 138, 1394, 172, 10352.21, 651664.31, 0.02, 62.95, 36203.57, 2.51
values_92, 1331, 34, 812, 151, 2143, 185, 16139.75, 1475451.10, 0.01, 91.42, 81969.51, 4.32
values_0, 1286, 34, 763, 153, 2049, 187, 15463.59, 1310968.52, 0.01, 84.78, 72831.58, 3.99
values_77, 982, 34, 587, 149, 1569, 183, 11792.13, 789756.35, 0.01, 66.97, 43875.35, 2.85
values_17, 1434, 34, 863, 152, 2297, 186, 17317.45, 1671475.50, 0.01, 96.52, 92859.75, 4.69
values_12, 1576, 34, 971, 153, 2547, 187, 19221.94, 2073833.77, 0.01, 107.89, 115212.99, 5.42
values_33, 565, 34, 308, 112, 873, 146, 6276.72, 293436.51, 0.02, 46.75, 16302.03, 1.47
values_25, 997, 34, 587, 149, 1584, 183, 11904.87, 797306.60, 0.01, 66.97, 44294.81, 2.87
values_19, 1564, 34, 971, 153, 2535, 187, 19131.38, 2064063.06, 0.01, 107.89, 114670.17, 5.40
values_97, 1336, 34, 812, 152, 2148, 186, 16194.11, 1470681.17, 0.01, 90.82, 81704.51, 4.31
values_81, 937, 34, 548, 144, 1485, 178, 11101.46, 718203.06, 0.02, 64.69, 39900.17, 2.67
values_8, 433, 34, 223, 64, 656, 98, 4339.25, 257032.74, 0.02, 59.23, 14279.60, 1.35
values_73, 569, 34, 308, 103, 877, 137, 6224.97, 316446.26, 0.02, 50.83, 17580.35, 1.55
values_89, 1174, 34, 716, 152, 1890, 186, 14249.01, 1141045.73, 0.01, 80.08, 63391.43, 3.64
values_82, 530, 34, 287, 96, 817, 130, 5737.27, 291585.02, 0.02, 50.82, 16199.17, 1.47
values_34, 686, 34, 383, 122, 1069, 156, 7788.09, 415641.69, 0.02, 53.37, 23091.21, 1.86
values_70, 1336, 34, 812, 153, 2148, 187, 16210.73, 1462568.02, 0.01, 90.22, 81253.78, 4.29
values_29, 602, 34, 331, 119, 933, 153, 6771.14, 320178.33, 0.02, 47.29, 17787.68, 1.56
values_51, 418, 34, 212, 51, 630, 85, 4037.92, 285346.08, 0.01, 70.67, 15852.56, 1.44
values_57, 733, 34, 412, 132, 1145, 166, 8444.42, 448066.05, 0.02, 53.06, 24892.56, 1.95
