feature	avg
Column1	0.7601044316139699
BugsDelivered	0.018559432903001417
DifficultyLevel	0.03977108000627301
DistinctOperands	0.027723731667256158
DistinctOperators	0.011057591513764956
Effort	0.028718307345793375
ProgramLength	0.027716328280104462
ProgramLevel	0.006560315261182749
ProgramVolume	0.01944888921263575
TimeToImplement	0.028188464814360166
TotalOperators	0.015716839157666463
Total_Operands	0.5750156275511514
VocabularySize	0.035313979537996074
Sloc	0.08161320115712098
DecisionPoint	0.07664400986466315
GlobalVariables	0.025206756791514223
If	0.048148829117388284
Loop	0.1746876104268902
Goto	0.03648744422117859
Assignment	0.37284873859087836
ExitPoint	0.10999606359737071
Function.1	0.13959613424960934
FunctionCall	0.1155539386950375
PointerDereferencing	0.09522981671010826
CyclomaticComplexity	0.15792394780547658
SyntacticallyReachableFunctions	0.12001826733223156
SemanticallyReachedFunctions	0.1041267705442404
CoverageEstimation	6.145098928107709e-05
SCALAR_INPUT	0.041686403908659846
RANGE_SCALAR_VALUES	0.035734281321533765
SCALAR_INDEX_INPUT	0.0059858390812778505
RANGE_SCALAR_INDEX_VALUES	0.009095220139103825
ARRAY_INPUT	0.5553236153451604
RANGE_ARRAY_INPUT	0.00935611474331379
cInstr	0.061540763040507464
Bugs_Delivered	0.01651431026693106
SS_VAL_1	0.02499685691803223
SV_VAL_1	1.095953260456878e-05
SV_VAL_2	0.0
V_VAL_1	0.0027345715320871208
V_VAL_2	0.002204124292396177
V_VAL_3	0.011350008392955049
V_VAL_4	0.0018024520027709137
V_VAL_5	0.015717288933203788
V_VAL_6	0.0008212341957746429
V_VAL_7	0.0011747395654920288
V_VAL_8	0.0006940439088277473
V_VAL_9	0.001090479583504921
V_VAL_10	0.0004897496193090273
V_VAL_11	0.00034178519522173087
V_VAL_12	0.00032050514240039807
V_VAL_13	0.0004362934740251563
V_VAL_14	0.0008466802012766436
V_VAL_15	0.0017124755005330616
V_VAL_16	0.0036650921411938986
V_VAL_17	0.0006944043419445167
V_VAL_18	0.006697058383937983
V_VAL_19	0.0003426533732055767
V_VAL_20	0.0005727381210336292
V_VAL_21	5.880471945104652e-05
V_VAL_22	8.386863953831027e-05
V_VAL_23	0.0001582837888860498
V_VAL_24	0.00031875150030072634
V_VAL_25	2.375975401608296e-05
V_VAL_26	3.7892690666791326e-05
V_VAL_27	0.00013392317520627715
V_VAL_28	1.6635544451543267e-06
M_VAL_1	0.009497195295399006
M_VAL_2	0.014411035642960379
M_VAL_3	0.02322974956521049
M_VAL_4	0.0017608810354199568
M_VAL_5	0.0022297456514771487
M_VAL_6	0.010585354154530014
M_VAL_7	0.00044258524481639747
M_VAL_8	0.03835978347523722
M_VAL_9	0.025085963932398113
M_VAL_10	0.019866316095338992
M_VAL_11	0.027432092164230353
M_VAL_12	0.004807044741482237
M_VAL_13	0.0033119265032357744
M_VAL_14	0.005219724516263982
M_VAL_15	0.0006585968409279968
M_VAL_16	0.003095350547252847
M_VAL_17	0.016710169775668755
M_VAL_18	0.001151487458665367
M_VAL_19	0.023732593230062726
M_VAL_20	0.001354695047041456
M_VAL_21	0.0023192344474424454
M_VAL_22	0.005412887810911138
M_VAL_23	0.0011948542412037058
M_VAL_24	0.007121494726823189
M_VAL_25	0.010600151001589977
M_VAL_26	0.007045030958132406
M_VAL_27	0.010338411659852855
M_VAL_28	0.0010793494481880553
M_VAL_29	0.004282359525053044
M_VAL_30	0.0014030941101677568
M_VAL_31	0.00040965859888229843
M_VAL_32	0.0010434935752594175
