feature	avg
Column1	1.3511889078782495
BugsDelivered	0.06494605861209143
DifficultyLevel	0.2834219793350351
DistinctOperands	0.05918484336535311
DistinctOperators	0.11337995556690883
Effort	0.05958563543205638
ProgramLength	0.17037670578706263
ProgramLevel	0.008962442845342682
ProgramVolume	0.09045311356646284
TimeToImplement	0.04661888916314314
TotalOperators	0.11778582276897225
Total_Operands	0.27173930528710943
VocabularySize	1.4392025917286086
Sloc	0.46762174222626723
DecisionPoint	0.08447294753212402
GlobalVariables	0.05448956601650758
If	0.08649470053828331
Loop	0.2725511315672805
Goto	0.19216510601111378
Assignment	0.9680152709190727
ExitPoint	0.10367858977973218
Function.1	0.09619219546477459
FunctionCall	0.0903647085127938
PointerDereferencing	0.1342298822190766
CyclomaticComplexity	0.2713957348224626
SyntacticallyReachableFunctions	0.09611977654878286
SemanticallyReachedFunctions	0.11249672997305896
CoverageEstimation	0.0020049600659946217
SCALAR_INPUT	0.02540176321850244
RANGE_SCALAR_VALUES	0.024593105252177404
SCALAR_INDEX_INPUT	0.2794368121835887
RANGE_SCALAR_INDEX_VALUES	0.2105703793859614
ARRAY_INPUT	0.8800205302926398
RANGE_ARRAY_INPUT	0.015206344859339957
cInstr	0.23179835978454272
Bugs_Delivered	0.054822952607455025
SS_VAL_1	0.12357033914830655
SV_VAL_1	0.0018489374201601037
SV_VAL_2	0.0
V_VAL_1	0.01807970885537859
V_VAL_2	0.008977367027184465
V_VAL_3	0.011610270101852805
V_VAL_4	0.013810952742616567
V_VAL_5	0.004643117885294786
V_VAL_6	0.005966151720064238
V_VAL_7	0.013996289007953647
V_VAL_8	0.008776734100434488
V_VAL_9	0.009475787509187854
V_VAL_10	0.016538436334654752
V_VAL_11	0.0013684694477046114
V_VAL_12	0.0013561230863751161
V_VAL_13	0.012163168068581228
V_VAL_14	0.0012472138152171558
V_VAL_15	0.0035714322659644087
V_VAL_16	0.0025108413275959996
V_VAL_17	0.00037091301736087
V_VAL_18	0.001659107435010464
V_VAL_19	0.000942252316211388
V_VAL_20	0.0008315779244140459
V_VAL_21	0.019085805675691642
V_VAL_22	0.005915783267883647
V_VAL_23	0.003026705854373228
V_VAL_24	0.0006580351370100389
V_VAL_25	0.00047587079631293766
V_VAL_26	0.004250519988000871
V_VAL_27	0.0012037686550997835
V_VAL_28	0.0004951836300568452
M_VAL_1	0.06808450331975077
M_VAL_2	0.017244251986311673
M_VAL_3	0.06617519224201082
M_VAL_4	0.048591166987333546
M_VAL_5	0.006405007992355112
M_VAL_6	0.0494231840967013
M_VAL_7	0.010021532693584304
M_VAL_8	0.03738086999602917
M_VAL_9	0.4857000248632087
M_VAL_10	0.010363008368983318
M_VAL_11	0.12096744254850214
M_VAL_12	0.016624004383492177
M_VAL_13	0.02536981278884396
M_VAL_14	0.006548551998282447
M_VAL_15	0.020777030718698897
M_VAL_16	0.006107420223120198
M_VAL_17	0.060956111548312375
M_VAL_18	0.010063436753239457
M_VAL_19	0.06356024156997464
M_VAL_20	0.012357643023100346
M_VAL_21	0.0034675624525682992
M_VAL_22	0.007746203527242121
M_VAL_23	0.003875812795104288
M_VAL_24	0.010500492943950588
M_VAL_25	0.007506909752801221
M_VAL_26	0.0054662805479083285
M_VAL_27	0.03968929116054049
M_VAL_28	0.025190530559396435
M_VAL_29	0.029140287561450567
M_VAL_30	0.012467261008237173
M_VAL_31	0.006267012661699442
M_VAL_32	0.00880151224738426
