feature	avg
ID_VAL	0.015350013245356803
BugsDelivered	0.17686694771545083
DifficultyLevel	0.06183428927253719
DistinctOperands	0.12168680034774189
DistinctOperators	0.22504609140364779
Effort	0.0566589270661888
ProgramLength	0.09792787488260464
ProgramLevel	0.025609766057169803
ProgramVolume	0.14658041017365478
TimeToImplement	0.0589621794832066
TotalOperators	0.06992189960312001
Total_Operands	0.13760571294347768
VocabularySize	0.09297915963778423
Sloc	0.48678868327493896
DecisionPoint	0.31639249313513557
GlobalVariables	0.2363099738332816
If	0.23535878962269674
Loop	0.263419246066725
Goto	0.7172855895709666
Assignment	0.42179617310526873
ExitPoint	0.2613322614234162
Function.1	0.23021569224130828
FunctionCall	0.30234524811134966
PointerDereferencing	1.0843500426898007
CyclomaticComplexity	0.39606932428460484
SyntacticallyReachableFunctions	0.2606390643228249
SemanticallyReachedFunctions	0.17596821467966792
CoverageEstimation	0.0002127408995613624
SCALAR_INPUT	0.3003380604836833
RANGE_SCALAR_VALUES	0.07282482382061675
SCALAR_INDEX_INPUT	0.22012324782517637
RANGE_SCALAR_INDEX_VALUES	0.21267610641427978
ARRAY_INPUT	0.965750126467013
RANGE_ARRAY_INPUT	0.04967462541232105
cInstr	0.7869037348279374
Bugs_Delivered	0.13368617021697554
SS_VAL_1	0.16781979943876363
SV_VAL_1	0.0005918413087126384
SV_VAL_2	0.1321583622638017
V_VAL_1	0.005181839280129217
V_VAL_2	0.007942498838649874
V_VAL_3	0.03500454202887993
V_VAL_4	0.010814261913718906
V_VAL_5	0.052608264006013226
V_VAL_6	0.0012723348742825556
V_VAL_7	0.007911144575423032
V_VAL_8	0.006956952206781229
V_VAL_9	0.0037441960821169773
V_VAL_10	0.003853687646484613
V_VAL_11	0.0007510886209807658
V_VAL_12	0.0008873100723608219
V_VAL_13	0.0011538164466044702
V_VAL_14	0.0022121685861135787
V_VAL_15	0.004429194886868474
V_VAL_16	0.010243182507646918
V_VAL_17	0.0012631308804715517
V_VAL_18	0.013139088502893026
V_VAL_19	0.0006684204231891096
V_VAL_20	0.0017583937706824049
V_VAL_21	0.00015559155759429757
V_VAL_22	0.0009410063326660006
V_VAL_23	0.0006415355796468687
V_VAL_24	0.0016268547044370675
V_VAL_25	1.9954548577703478e-05
V_VAL_26	3.482966789785698e-05
V_VAL_27	0.00019274203612726083
V_VAL_28	7.325584326339805e-06
M_VAL_1	0.008786136588940065
M_VAL_2	0.011697527607247774
M_VAL_3	0.014914117744145888
M_VAL_4	0.004821105980885475
M_VAL_5	0.006284470966133063
M_VAL_6	0.012421957607267779
M_VAL_7	0.003537088295418577
M_VAL_8	0.0153073045326708
M_VAL_9	0.031502954718944036
M_VAL_10	0.04992718222076533
M_VAL_11	0.007715308184217629
M_VAL_12	0.01481597045053101
M_VAL_13	0.01465368195160648
M_VAL_14	0.041876972601283605
M_VAL_15	0.0023148633271700665
M_VAL_16	0.004856861158765884
M_VAL_17	0.1344491345043846
M_VAL_18	0.0035806456865288966
M_VAL_19	0.03300919424797117
M_VAL_20	0.01717971377428639
M_VAL_21	0.004127167454230317
M_VAL_22	0.013858439391731911
M_VAL_23	0.005696682369866921
M_VAL_24	0.02260464920079507
M_VAL_25	0.01369807863282469
M_VAL_26	0.008812920730323767
M_VAL_27	0.009092697937598641
M_VAL_28	0.003392495746625624
M_VAL_29	0.008382409138227557
M_VAL_30	0.004443851045006225
M_VAL_31	0.001335616855411659
M_VAL_32	0.009682935613859982
