feature	avg
Column1	1.1211894714470474
BugsDelivered	0.040628310875665555
DifficultyLevel	0.22719628018303242
DistinctOperands	0.04737619847693046
DistinctOperators	0.09026875330795525
Effort	0.03168193255208817
ProgramLength	0.041999796234998506
ProgramLevel	0.007387419976962099
ProgramVolume	0.053403161359371065
TimeToImplement	0.025813239935239218
TotalOperators	0.049743103277622644
Total_Operands	0.11376993093698444
VocabularySize	1.1959071018220038
Sloc	0.37991261591449466
DecisionPoint	0.06110908335663455
GlobalVariables	0.044822449317899735
If	0.06033396634763581
Loop	0.20627471896416028
Goto	0.15854012762339864
Assignment	0.7998846671518155
ExitPoint	0.07994151803409426
Function.1	0.07308416734480834
FunctionCall	0.07400146257486985
PointerDereferencing	0.09471265529429715
CyclomaticComplexity	0.21280760660796685
SyntacticallyReachableFunctions	0.07126598409609133
SemanticallyReachedFunctions	0.08004793178048346
CoverageEstimation	0.0016562103900405994
SCALAR_INPUT	0.02100578488499198
RANGE_SCALAR_VALUES	0.020477645978993188
SCALAR_INDEX_INPUT	0.23286400819663325
RANGE_SCALAR_INDEX_VALUES	0.17547531534735267
ARRAY_INPUT	0.7332860176162164
RANGE_ARRAY_INPUT	0.012666792968933138
cInstr	0.03538455649634009
Bugs_Delivered	0.03452497355596128
SS_VAL_1	0.09536794054918767
SV_VAL_1	0.0013622304684346642
SV_VAL_2	0.0
V_VAL_1	0.015060539909022602
V_VAL_2	0.0074804739405264055
V_VAL_3	0.009674996423165086
V_VAL_4	0.011507479950867466
V_VAL_5	0.003867879294227492
V_VAL_6	0.004971141070391138
V_VAL_7	0.011392139219154784
V_VAL_8	0.007313542787941463
V_VAL_9	0.00789612408426699
V_VAL_10	0.013781679127329935
V_VAL_11	0.0011393290088362415
V_VAL_12	0.0011276656229725671
V_VAL_13	0.010128094591743339
V_VAL_14	0.0010352680308850877
V_VAL_15	0.0029756885780193075
V_VAL_16	0.0020880528338973604
V_VAL_17	0.0003068771846062152
V_VAL_18	0.0013821694167509006
V_VAL_19	0.0007839442833923115
V_VAL_20	0.0006816302590284545
V_VAL_21	0.01590391059591926
V_VAL_22	0.004925503072280048
V_VAL_23	0.002521793642577345
V_VAL_24	0.0005475048393991093
V_VAL_25	0.0003940263038741393
V_VAL_26	0.003541180673695158
V_VAL_27	0.00028298695787497155
V_VAL_28	0.00041200506726238594
M_VAL_1	0.05660982668904796
M_VAL_2	0.014289917550801615
M_VAL_3	0.05494044041112552
M_VAL_4	0.040467796484444915
M_VAL_5	0.005325003145291799
M_VAL_6	0.040864880160083945
M_VAL_7	0.008234008501970992
M_VAL_8	0.03089991645976471
M_VAL_9	0.40427212221697095
M_VAL_10	0.007911523682348874
M_VAL_11	0.10064664419035238
M_VAL_12	0.013793405448969922
M_VAL_13	0.02113053543883033
M_VAL_14	0.005063544459552162
M_VAL_15	0.01729701834440479
M_VAL_16	0.004272048724269537
M_VAL_17	0.05027112406546206
M_VAL_18	0.008181681752021332
M_VAL_19	0.05279754750233073
M_VAL_20	0.01025563036627625
M_VAL_21	0.002861811468012112
M_VAL_22	0.005405733695893051
M_VAL_23	0.0032046988941072815
M_VAL_24	0.008176718357366827
M_VAL_25	0.006072462891656362
M_VAL_26	0.004315777727423288
M_VAL_27	0.032814529751132755
M_VAL_28	0.020793595008008738
M_VAL_29	0.024273771703147616
M_VAL_30	0.008894585858994507
M_VAL_31	0.005178243291028938
M_VAL_32	0.007064697741363967
