feature	avg
ID_VAL	0.028425337650955722
BugsDelivered	0.04905322649858075
DifficultyLevel	0.09941818428564592
DistinctOperands	0.07705448751209079
DistinctOperators	0.5554683716443358
Effort	0.052295090193273976
ProgramLength	0.08325508532354574
ProgramLevel	0.011172453177268346
ProgramVolume	0.03955068228107625
TimeToImplement	0.0545214714656715
TotalOperators	0.04236545298267798
Total_Operands	0.08582807203724092
VocabularySize	0.04750755310377397
Sloc	0.3333335319938723
DecisionPoint	0.1663508691952657
GlobalVariables	0.14821521275984254
If	0.1409645292958177
Loop	0.13117920178456838
Goto	0.4274764504684489
Assignment	0.21565499563531781
ExitPoint	0.12727578161904546
Function.1	0.12551146280108488
FunctionCall	0.14975147700595556
PointerDereferencing	0.24402308191495345
CyclomaticComplexity	0.30636486238022614
SyntacticallyReachableFunctions	0.12886633665219155
SemanticallyReachedFunctions	0.1706157181628572
CoverageEstimation	0.0023318368706642893
SCALAR_INPUT	0.06710138368202244
RANGE_SCALAR_VALUES	0.04696330374649686
SCALAR_INDEX_INPUT	0.020390088202745578
RANGE_SCALAR_INDEX_VALUES	0.026138706574994695
ARRAY_INPUT	0.3006676880687694
RANGE_ARRAY_INPUT	0.03779623499657385
cInstr	0.0765635678203232
Bugs_Delivered	0.03573556917783136
SS_VAL_1	0.08108649035611783
SV_VAL_1	0.002574419383367459
SV_VAL_2	0.008967667110540149
V_VAL_1	0.008934497160932297
V_VAL_2	0.03210366516298584
V_VAL_3	0.007264379423845469
V_VAL_4	0.09333945246481952
V_VAL_5	0.015709009792759236
V_VAL_6	0.02533138622721547
V_VAL_7	0.02578961284305058
V_VAL_8	0.03885752116742376
V_VAL_9	0.026587328288182444
V_VAL_10	0.015131118537623769
V_VAL_11	0.03713511144117322
V_VAL_12	0.03151691648935971
V_VAL_13	0.005909439661375216
V_VAL_14	0.011335569443223609
V_VAL_15	0.006794054979732775
V_VAL_16	0.006416530399252282
V_VAL_17	0.01651731850243233
V_VAL_18	0.0014418152238882252
V_VAL_19	0.008257349961607955
V_VAL_20	0.002374741373325015
V_VAL_21	0.0028796557619564234
V_VAL_22	0.04451311889096855
V_VAL_23	0.0014853140819917946
V_VAL_24	0.00295197781966957
V_VAL_25	0.004508877068348918
V_VAL_26	0.0005227891875682141
V_VAL_27	0.0011120211320876086
V_VAL_28	0.00496187513224329
M_VAL_1	0.01101762849039758
M_VAL_2	0.005329492388802216
M_VAL_3	0.018518114045882394
M_VAL_4	0.01710947293485466
M_VAL_5	0.024710779457438114
M_VAL_6	0.04903307890284963
M_VAL_7	0.006105814435697134
M_VAL_8	0.03817851470197148
M_VAL_9	0.05447016649964216
M_VAL_10	0.014722945681364275
M_VAL_11	0.07122524347437235
M_VAL_12	0.0034179446135253278
M_VAL_13	0.030914467155125542
M_VAL_14	0.05085569728623669
M_VAL_15	0.009886265966821142
M_VAL_16	0.04084485167447614
M_VAL_17	0.05035955106740495
M_VAL_18	0.012741108484946107
M_VAL_19	0.01321321206059874
M_VAL_20	0.010131616485707436
M_VAL_21	0.008142022602724355
M_VAL_22	0.0190952887660895
M_VAL_23	0.011389918041780323
M_VAL_24	0.0075713343672109135
M_VAL_25	0.01710851321736842
M_VAL_26	0.037173969621065464
M_VAL_27	0.03027561835153621
M_VAL_28	0.05691988397598804
M_VAL_29	0.022393140930864367
M_VAL_30	0.0068265601913391465
M_VAL_31	0.03699609835482977
M_VAL_32	0.008223302336014034
