feature	avg
ID_VAL	0.048445424354215685
BugsDelivered	0.03910170799276913
DifficultyLevel	0.12961823931257752
DistinctOperands	0.0603550321631555
DistinctOperators	0.031015974491776233
Effort	0.21159646008869518
ProgramLength	0.0424095699803923
ProgramLevel	0.006178905337808988
ProgramVolume	0.03732491190335213
TimeToImplement	0.3526852814801016
TotalOperators	0.037083133167989335
Total_Operands	0.08249051551030787
VocabularySize	0.028005034436327077
Sloc	0.31757655394095713
DecisionPoint	0.08899162566627832
GlobalVariables	0.13077854605741526
If	0.15591953876482018
Loop	0.15548295596290043
Goto	0.4096018507717306
Assignment	0.175508435173
ExitPoint	0.1385223752122306
Function.1	0.1401592297116046
FunctionCall	0.15399976345501548
PointerDereferencing	0.45003838559308723
CyclomaticComplexity	0.2331184490528712
SyntacticallyReachableFunctions	0.12717480022321745
SemanticallyReachedFunctions	0.1847639969511228
CoverageEstimation	0.0014900343738494693
SCALAR_INPUT	0.1670423469378425
RANGE_SCALAR_VALUES	0.06520439320612754
SCALAR_INDEX_INPUT	0.02688770920646096
RANGE_SCALAR_INDEX_VALUES	0.021524723872617123
ARRAY_INPUT	0.5564653538002681
RANGE_ARRAY_INPUT	0.020299525227139518
cInstr	0.046051912204477595
Bugs_Delivered	0.034258313330255356
SS_VAL_1	0.09646920484980115
SV_VAL_1	0.0035087720461586557
SV_VAL_2	0.016773011884144144
V_VAL_1	0.023178961038732973
V_VAL_2	0.011752916102313243
V_VAL_3	0.015114477922719948
V_VAL_4	0.025604317806364234
V_VAL_5	0.010644013872490445
V_VAL_6	0.016217703630207258
V_VAL_7	0.013795426027405563
V_VAL_8	0.00544896061103375
V_VAL_9	0.010029369344256139
V_VAL_10	0.02093336104793033
V_VAL_11	0.001942918109250522
V_VAL_12	0.0031570638360925245
V_VAL_13	0.01791110722070037
V_VAL_14	0.0012236342717406388
V_VAL_15	0.0037037891900076935
V_VAL_16	0.00257289439161875
V_VAL_17	0.0007795296392759628
V_VAL_18	0.0024067226472322743
V_VAL_19	0.0016973640702176492
V_VAL_20	0.0010781280331349293
V_VAL_21	0.017123064093137665
V_VAL_22	0.01466507108984565
V_VAL_23	0.005059869858769206
V_VAL_24	0.0009181176648485072
V_VAL_25	0.00033565170115746186
V_VAL_26	0.008592205447718068
V_VAL_27	0.00042107579860883073
V_VAL_28	0.00046752621643703833
M_VAL_1	0.1302555617220596
M_VAL_2	0.011109148780828571
M_VAL_3	0.014469117672355179
M_VAL_4	0.045057133931120076
M_VAL_5	0.009546694557857048
M_VAL_6	0.02146655052303873
M_VAL_7	0.011118787752114752
M_VAL_8	0.01208676499765125
M_VAL_9	0.02827250792310467
M_VAL_10	0.00900132233700401
M_VAL_11	0.0834759332270921
M_VAL_12	0.014475309904086894
M_VAL_13	0.025703234687662523
M_VAL_14	0.01645400310577854
M_VAL_15	0.022173375999450184
M_VAL_16	0.006251287094428512
M_VAL_17	0.1012470879374892
M_VAL_18	0.02027023027110803
M_VAL_19	0.0410480801888759
M_VAL_20	0.014435322548105683
M_VAL_21	0.004335038576773888
M_VAL_22	0.0047916935229255124
M_VAL_23	0.005471435442239844
M_VAL_24	0.012954004100058213
M_VAL_25	0.005980675439485668
M_VAL_26	0.0018488717257620284
M_VAL_27	0.008451876418439974
M_VAL_28	0.022893757788123564
M_VAL_29	0.01862363308543785
M_VAL_30	0.013947412962818036
M_VAL_31	0.006487645687707905
M_VAL_32	0.017999261710906322
