feature	avg
ID_VAL	0.02231871426119126
BugsDelivered	0.030755648116824547
DifficultyLevel	0.09099238973959921
DistinctOperands	0.06029127614013169
DistinctOperators	0.005796162786368352
Effort	0.02782495923837766
ProgramLength	0.0665801858901734
ProgramLevel	0.013414999248133034
ProgramVolume	0.033790058737526794
TimeToImplement	0.025896356008042798
TotalOperators	0.034056784338411986
Total_Operands	0.0713513209761092
VocabularySize	0.04685249429478087
Sloc	0.3212712930623088
DecisionPoint	0.12245783690001558
GlobalVariables	0.12210280455613684
If	0.13376174155839377
Loop	0.1031459152675915
Goto	0.3719069268602598
Assignment	0.18251582809307534
ExitPoint	0.1136504326111211
Function.1	0.10745616799609888
FunctionCall	0.09451601455824066
PointerDereferencing	0.2589612200392582
CyclomaticComplexity	0.1690128285571008
SyntacticallyReachableFunctions	0.09566208887683006
SemanticallyReachedFunctions	0.14688515773519725
CoverageEstimation	0.0021779138174861093
SCALAR_INPUT	0.02569273669044978
RANGE_SCALAR_VALUES	0.030234419529756796
SCALAR_INDEX_INPUT	0.0007591084701049509
RANGE_SCALAR_INDEX_VALUES	0.0004896342284610926
ARRAY_INPUT	0.18301272458952245
RANGE_ARRAY_INPUT	0.012780172623724672
cInstr	0.0628363463289662
Bugs_Delivered	0.024762046136150916
SS_VAL_1	0.06247207196832196
SV_VAL_1	0.0005083303440248845
SV_VAL_2	1.4568602079447488e-05
V_VAL_1	0.007871324785936853
V_VAL_2	0.027248917675920525
V_VAL_3	0.006957239719031472
V_VAL_4	0.0696797983918372
V_VAL_5	0.017856154988229213
V_VAL_6	0.021865211084157593
V_VAL_7	0.027732518321582928
V_VAL_8	0.029111789527657868
V_VAL_9	0.0208520508815661
V_VAL_10	0.011911963914943162
V_VAL_11	0.03484382027114041
V_VAL_12	0.03291442597903678
V_VAL_13	0.005463343522392705
V_VAL_14	0.010940696865286254
V_VAL_15	0.003100044508845981
V_VAL_16	0.002707359756953581
V_VAL_17	0.012457742968274553
V_VAL_18	0.001978456446751555
V_VAL_19	0.0033840889027978243
V_VAL_20	0.0015003416943332021
V_VAL_21	0.005751371187653893
V_VAL_22	0.04754365145355733
V_VAL_23	0.003152992174773409
V_VAL_24	0.004151889486705027
V_VAL_25	0.002622174495772225
V_VAL_26	0.0006355792896466202
V_VAL_27	0.0007838632972767461
V_VAL_28	0.004670130779333004
M_VAL_1	0.009359928937973872
M_VAL_2	0.006705899533220786
M_VAL_3	0.013824922462124281
M_VAL_4	0.015482332685825403
M_VAL_5	0.023231992282423525
M_VAL_6	0.022724944772190437
M_VAL_7	0.006100676750017917
M_VAL_8	0.03309624444282995
M_VAL_9	0.041554402278918726
M_VAL_10	0.013442910087852703
M_VAL_11	0.07015303098184902
M_VAL_12	0.0037320768142756035
M_VAL_13	0.024511053917591487
M_VAL_14	0.03328602350707828
M_VAL_15	0.009365063023887015
M_VAL_16	0.03109404215054513
M_VAL_17	0.051709905730128826
M_VAL_18	0.00842015822848447
M_VAL_19	0.01046586022436283
M_VAL_20	0.011684348020585258
M_VAL_21	0.005200741524630598
M_VAL_22	0.019835186386301287
M_VAL_23	0.009960607828610177
M_VAL_24	0.007996431445243025
M_VAL_25	0.01704367296178161
M_VAL_26	0.029233246092989894
M_VAL_27	0.018884073262846513
M_VAL_28	0.04692782576820255
M_VAL_29	0.01736583582581799
M_VAL_30	0.00582628842447964
M_VAL_31	0.028282226912033904
M_VAL_32	0.006841424587154756
