feature	avg
ID_VAL	0.022693539821324157
BugsDelivered	0.030091905288114684
DifficultyLevel	0.04036644491596385
DistinctOperands	0.05285249155253354
DistinctOperators	0.004145850244861761
Effort	0.027087630762389743
ProgramLength	0.02997039735345306
ProgramLevel	0.006128848770394086
ProgramVolume	0.03500322327590999
TimeToImplement	0.03230592354164423
TotalOperators	0.027294690109407254
Total_Operands	0.07101192640061896
VocabularySize	0.0293054358160821
Sloc	0.21700563090884878
DecisionPoint	0.08553520746477564
GlobalVariables	0.018072471025837592
If	0.09988982584332914
Loop	0.09775348465703512
Goto	0.06434115486125488
Assignment	0.20456192001452514
ExitPoint	0.022264655294824
Function.1	0.034141053081397296
FunctionCall	0.0231996882179976
PointerDereferencing	0.26843522341785475
CyclomaticComplexity	0.18154995975870994
SyntacticallyReachableFunctions	0.024411699056854145
SemanticallyReachedFunctions	0.03386928187596454
CoverageEstimation	0.0014058520411671601
SCALAR_INPUT	0.01326718812182134
RANGE_SCALAR_VALUES	0.02247714971605785
SCALAR_INDEX_INPUT	0.0012592481221910153
RANGE_SCALAR_INDEX_VALUES	0.0016582937435821016
ARRAY_INPUT	0.34667935666315913
RANGE_ARRAY_INPUT	0.010635786320531932
cInstr	0.0516108153507225
Bugs_Delivered	0.03089630563265139
SS_VAL_1	0.08982609795501471
SV_VAL_1	0.00013870763927376471
SV_VAL_2	0.0001586419810299136
V_VAL_1	0.008026303308128495
V_VAL_2	0.013589805310796113
V_VAL_3	0.006799440959989201
V_VAL_4	0.008630242386290374
V_VAL_5	0.020567854699817586
V_VAL_6	0.024276495222576935
V_VAL_7	0.004049143864581422
V_VAL_8	0.006343379075411895
V_VAL_9	0.007470984763927183
V_VAL_10	0.02353443909412616
V_VAL_11	0.006177829838468438
V_VAL_12	0.002432965514292603
V_VAL_13	0.00830084941740267
V_VAL_14	0.005594747946766109
V_VAL_15	0.0014289150490955174
V_VAL_16	0.009988297381586917
V_VAL_17	0.0009603468830875671
V_VAL_18	0.001787757574907027
V_VAL_19	0.0022781478639048425
V_VAL_20	0.0009331732702577911
V_VAL_21	0.003537696039327929
V_VAL_22	0.028220553500270962
V_VAL_23	0.0013150211969630168
V_VAL_24	0.00042953004272249336
V_VAL_25	0.00016152373267379642
V_VAL_26	0.0111324967203581
V_VAL_27	0.0005468625831028454
V_VAL_28	0.0005067978670247521
M_VAL_1	0.006008116502897941
M_VAL_2	0.006802871318981546
M_VAL_3	0.011665463972622914
M_VAL_4	0.002839312650777088
M_VAL_5	0.006905679312303327
M_VAL_6	0.01795493849642841
M_VAL_7	0.009496861353412368
M_VAL_8	0.017707110382135186
M_VAL_9	0.005436288671209824
M_VAL_10	0.013277633049172274
M_VAL_11	0.00839017116789944
M_VAL_12	0.03893503142549798
M_VAL_13	0.006533948327699532
M_VAL_14	0.011989745078831437
M_VAL_15	0.015226367336727928
M_VAL_16	0.0027167195158388255
M_VAL_17	0.011419164597341156
M_VAL_18	0.003543263542161771
M_VAL_19	0.010689297541951116
M_VAL_20	0.013525037448170402
M_VAL_21	0.0027440251291402607
M_VAL_22	0.006121698485578084
M_VAL_23	0.005488537528547224
M_VAL_24	0.006228021562618044
M_VAL_25	0.10206524864363173
M_VAL_26	0.00432533586942673
M_VAL_27	0.01453330294511855
M_VAL_28	0.01046759464516003
M_VAL_29	0.006009180758036319
M_VAL_30	0.004974339613183849
M_VAL_31	0.010752098117963429
M_VAL_32	0.0029029872825679084
