feature	avg
ID_VAL	0.008389389406369055
BugsDelivered	0.11226773504324687
DifficultyLevel	0.04198748817326224
DistinctOperands	0.0781750678511711
DistinctOperators	0.11905014304125203
Effort	0.032472707177828644
ProgramLength	0.06024071935006312
ProgramLevel	0.013978887471033707
ProgramVolume	0.11500322575600001
TimeToImplement	0.03396887580126426
TotalOperators	0.04103405073304496
Total_Operands	0.08810946800186119
VocabularySize	0.06309880872259588
Sloc	0.4255201076089885
DecisionPoint	0.17080725182968376
GlobalVariables	0.14170542471506037
If	0.14377680284984246
Loop	0.14903411119930352
Goto	0.42007389860198907
Assignment	0.25905148170554215
ExitPoint	0.10583293511274734
Function.1	0.13966379317919558
FunctionCall	0.16086451590785208
PointerDereferencing	0.6909495968668031
CyclomaticComplexity	0.27916046405981476
SyntacticallyReachableFunctions	0.15982239443088925
SemanticallyReachedFunctions	0.15338829862556885
CoverageEstimation	5.412709379602708e-05
SCALAR_INPUT	0.07327542227198289
RANGE_SCALAR_VALUES	0.04548729245470992
SCALAR_INDEX_INPUT	0.10425238594245145
RANGE_SCALAR_INDEX_VALUES	0.11344265228473996
ARRAY_INPUT	0.7103551445013767
RANGE_ARRAY_INPUT	0.03543878209032101
cInstr	0.1053602516805591
Bugs_Delivered	0.0822645698744432
SS_VAL_1	0.035226652681974044
SV_VAL_1	0.0013431167732114897
SV_VAL_2	0.056484838860334764
V_VAL_1	0.0027937920498213365
V_VAL_2	0.0068120735315811256
V_VAL_3	0.021777332904376428
V_VAL_4	0.01260525486282811
V_VAL_5	0.0474795048151668
V_VAL_6	0.0009150411487846549
V_VAL_7	0.007154880261161618
V_VAL_8	0.002843328973160505
V_VAL_9	0.0029064872792414014
V_VAL_10	0.002149941453759996
V_VAL_11	0.0006394407887669182
V_VAL_12	0.0008043024318896018
V_VAL_13	0.0007897212897760152
V_VAL_14	0.002621065836865705
V_VAL_15	0.003609906458139659
V_VAL_16	0.0044468388614838286
V_VAL_17	0.0012624550715815024
V_VAL_18	0.006829665390916296
V_VAL_19	0.0006750165639034399
V_VAL_20	0.0007575239453550883
V_VAL_21	0.0006188583067791439
V_VAL_22	0.0005225937785185888
V_VAL_23	0.00038455265282610646
V_VAL_24	0.0012901340188193318
V_VAL_25	2.2592476400823047e-05
V_VAL_26	0.00011990503033860638
V_VAL_27	0.00011375195476296819
V_VAL_28	1.4270870864199156e-05
M_VAL_1	0.005062411585963935
M_VAL_2	0.0058588411067382875
M_VAL_3	0.003304359840351957
M_VAL_4	0.0019088237377580918
M_VAL_5	0.0036560431873452924
M_VAL_6	0.00775155899329544
M_VAL_7	0.002616401777210485
M_VAL_8	0.010668096180478294
M_VAL_9	0.029332260916329435
M_VAL_10	0.025988023436996827
M_VAL_11	0.007812021600060057
M_VAL_12	0.0043609632639319065
M_VAL_13	0.008191225708923526
M_VAL_14	0.014369129271483757
M_VAL_15	0.0008174792657325925
M_VAL_16	0.002320608129776464
M_VAL_17	0.09489785337244143
M_VAL_18	0.00262350095633748
M_VAL_19	0.013493790309583054
M_VAL_20	0.009679571348303946
M_VAL_21	0.001862596478725662
M_VAL_22	0.008488349913333245
M_VAL_23	0.0028910792915687036
M_VAL_24	0.011595275396319545
M_VAL_25	0.017966709342122404
M_VAL_26	0.007190023441168497
M_VAL_27	0.0018472969313143225
M_VAL_28	0.0008865842860526366
M_VAL_29	0.0049610681368415805
M_VAL_30	0.001492784426208004
M_VAL_31	0.001069520441882434
M_VAL_32	0.0040626351853763985
