feature	avg
ID_VAL	0.0441272943311912
BugsDelivered	0.06363156388257599
DifficultyLevel	0.17193007318807105
DistinctOperands	0.12653140896469622
DistinctOperators	0.8574994887585673
Effort	0.0763516796113545
ProgramLength	0.12355406178065971
ProgramLevel	0.024452205767346687
ProgramVolume	0.06769752433503085
TimeToImplement	0.06300114922419302
TotalOperators	0.07045682200160351
Total_Operands	0.14817701174889616
VocabularySize	0.10729904765602685
Sloc	0.5970960175289384
DecisionPoint	0.22734899628058222
GlobalVariables	0.24453336002312728
If	0.26368723525018495
Loop	0.21222573912815174
Goto	0.6787401415742055
Assignment	0.3708003464761453
ExitPoint	0.2119900105446649
Function.1	0.2029322864619084
FunctionCall	0.18319534144774363
PointerDereferencing	0.5628028146842545
CyclomaticComplexity	0.32078869431617135
SyntacticallyReachableFunctions	0.18896204844756212
SemanticallyReachedFunctions	0.27004391738299305
CoverageEstimation	0.004159459880426075
SCALAR_INPUT	0.12504653535819052
RANGE_SCALAR_VALUES	0.055932544655591755
SCALAR_INDEX_INPUT	0.03366667684416109
RANGE_SCALAR_INDEX_VALUES	0.02119110315527998
ARRAY_INPUT	0.32494193031637264
RANGE_ARRAY_INPUT	0.07245999677843942
cInstr	0.709536325201764
Bugs_Delivered	0.05520521937838145
SS_VAL_1	0.18030689709256775
SV_VAL_1	0.0013676373534140386
SV_VAL_2	0.013430295945624338
V_VAL_1	0.31020080025739016
V_VAL_2	0.06708836632277564
V_VAL_3	0.03235281672916461
V_VAL_4	0.12277167306426226
V_VAL_5	0.04432512578414509
V_VAL_6	0.039000655083942674
V_VAL_7	0.05089267657509118
V_VAL_8	0.052514132256859636
V_VAL_9	0.03728632039509237
V_VAL_10	0.020637809548841875
V_VAL_11	0.06022587949906064
V_VAL_12	0.05692523585097753
V_VAL_13	0.009460281999811231
V_VAL_14	0.01909422842460249
V_VAL_15	0.005383347290300065
V_VAL_16	0.0047541286777432225
V_VAL_17	0.021644813750061193
V_VAL_18	0.0034525334372227387
V_VAL_19	0.005882462155196768
V_VAL_20	0.0026028530725970677
V_VAL_21	0.009946648955850197
V_VAL_22	0.08215567786954174
V_VAL_23	0.0054485694180634965
V_VAL_24	0.007188403591754902
V_VAL_25	0.004531725545100847
V_VAL_26	0.0010987833530380791
V_VAL_27	0.0013549790031122018
V_VAL_28	0.008071819967811963
M_VAL_1	0.018081165801096886
M_VAL_2	0.018020189032498322
M_VAL_3	0.025866500238303853
M_VAL_4	0.02994912115956207
M_VAL_5	0.041349447909065494
M_VAL_6	0.04454380820190843
M_VAL_7	0.01097294251020495
M_VAL_8	0.0608033957989645
M_VAL_9	0.07825259950839454
M_VAL_10	0.02533162138405836
M_VAL_11	0.1564080626700932
M_VAL_12	0.020404766369797274
M_VAL_13	0.0428782092682749
M_VAL_14	0.0681666799305138
M_VAL_15	0.01794801758847408
M_VAL_16	0.059181672824233665
M_VAL_17	0.09070608741369761
M_VAL_18	0.01620304706293723
M_VAL_19	0.020164557474138804
M_VAL_20	0.02542380310875314
M_VAL_21	0.009307604375816613
M_VAL_22	0.04052419020848581
M_VAL_23	0.01783706628322708
M_VAL_24	0.014710795271211477
M_VAL_25	0.030538290409217787
M_VAL_26	0.051355723621986836
M_VAL_27	0.03359102126252816
M_VAL_28	0.08168987967398042
M_VAL_29	0.030532137974811996
M_VAL_30	0.02510774066912117
M_VAL_31	0.049379805864125804
M_VAL_32	0.01363239849404475
