feature	avg
ID_VAL	0.023866545451890007
BugsDelivered	0.01874783455493506
DifficultyLevel	0.0694624771703471
DistinctOperands	0.028349520573248577
DistinctOperators	0.003978964796231712
Effort	0.017943278879567995
ProgramLength	0.02296368083696338
ProgramLevel	0.002751223728040345
ProgramVolume	0.020894824653042415
TimeToImplement	0.012644679530948263
TotalOperators	0.01978749748803227
Total_Operands	0.017086049380501907
VocabularySize	0.01506849049489307
Sloc	0.010378547745600904
DecisionPoint	0.0031075332079962474
GlobalVariables	0.05638006761338308
If	0.0016188064571512968
Loop	0.005469980724652634
Goto	0.22250220678635246
Assignment	0.020089995246315107
ExitPoint	0.00415136742788656
Function.1	0.009194335709215743
FunctionCall	0.005552791060296791
PointerDereferencing	0.2587501241295819
CyclomaticComplexity	0.007384943311001412
SyntacticallyReachableFunctions	0.0038824266445612356
SemanticallyReachedFunctions	0.0021460039799915663
CoverageEstimation	0.0004315962728029675
SCALAR_INPUT	0.008275951376178009
RANGE_SCALAR_VALUES	0.0177482141484468
SCALAR_INDEX_INPUT	0.0001603607995252062
RANGE_SCALAR_INDEX_VALUES	0.0002264952866903943
ARRAY_INPUT	0.30727641001332656
RANGE_ARRAY_INPUT	0.00975651254603557
cInstr	0.018686765213524237
Bugs_Delivered	0.019337115046681667
SS_VAL_1	0.01623207593207301
SV_VAL_1	1.584568019166177e-05
SV_VAL_2	1.724888092586642e-07
V_VAL_1	0.016169838040882702
V_VAL_2	0.005855519840074876
V_VAL_3	0.006341668658362241
V_VAL_4	0.01617006599629127
V_VAL_5	0.010647257591620964
V_VAL_6	0.005183457594358953
V_VAL_7	0.007977628551384962
V_VAL_8	0.00314407469945827
V_VAL_9	0.005641666069250585
V_VAL_10	0.01154453111987104
V_VAL_11	0.0015276444897724538
V_VAL_12	0.0004963739926574261
V_VAL_13	0.010880381340786234
V_VAL_14	0.0007132443331397066
V_VAL_15	0.0014593088673341085
V_VAL_16	0.0014307051025631032
V_VAL_17	0.0003693327908807089
V_VAL_18	0.0010521129961168958
V_VAL_19	0.0010490621307257
V_VAL_20	0.0005070182942047976
V_VAL_21	0.008988761915275652
V_VAL_22	0.0033790833284307064
V_VAL_23	0.0007266180113169293
V_VAL_24	0.00023041038920990916
V_VAL_25	0.00028609795311677216
V_VAL_26	0.002575504177553515
V_VAL_27	0.0002809303594398683
V_VAL_28	0.00035480352272233373
M_VAL_1	0.0759166152187417
M_VAL_2	0.0071505671252102745
M_VAL_3	0.007375998524397664
M_VAL_4	0.02615931712202626
M_VAL_5	0.005131074393352888
M_VAL_6	0.007796505138075939
M_VAL_7	0.007023762589633028
M_VAL_8	0.0035583193965168605
M_VAL_9	0.010824277977110004
M_VAL_10	0.004377033800906829
M_VAL_11	0.04241758308494005
M_VAL_12	0.007618654128676243
M_VAL_13	0.015032426422644574
M_VAL_14	0.008765699458380596
M_VAL_15	0.012121627984902733
M_VAL_16	0.0028564368888663746
M_VAL_17	0.05816864791311208
M_VAL_18	0.0077815234270665916
M_VAL_19	0.022682732443844555
M_VAL_20	0.005947801326519499
M_VAL_21	0.0020430278675728055
M_VAL_22	0.0011223787545440007
M_VAL_23	0.004918484532754541
M_VAL_24	0.006242264514046424
M_VAL_25	0.003013732776558684
M_VAL_26	0.0020397870273802196
M_VAL_27	0.0022898863629587127
M_VAL_28	0.011464955752974335
M_VAL_29	0.012407761001430064
M_VAL_30	0.0028412446796628773
M_VAL_31	0.003909776537573942
M_VAL_32	0.0017152812839015806
