feature	avg
Column1	0.5688654165150553
BugsDelivered	0.018404907486277912
DifficultyLevel	0.12719158208057155
DistinctOperands	0.014061987788519918
DistinctOperators	0.020224970672098098
Effort	0.013501080822430298
ProgramLength	0.015876978145811745
ProgramLevel	0.004259215123117939
ProgramVolume	0.021359946213360563
TimeToImplement	0.010673712816442634
TotalOperators	0.018068748113415793
Total_Operands	0.05811368527536649
VocabularySize	0.010444498751634028
Sloc	0.07565462850258095
DecisionPoint	0.03290575844911327
GlobalVariables	0.016001776629346383
If	0.03331546206328776
Loop	0.11738916763624936
Goto	0.09006801972993153
Assignment	0.24068986928487074
ExitPoint	0.03727581701793657
Function.1	0.030310884586686425
FunctionCall	0.027937203316548094
PointerDereferencing	0.014374774922064659
CyclomaticComplexity	0.11681313289416986
SyntacticallyReachableFunctions	0.02788260255949556
SemanticallyReachedFunctions	0.03532236924638994
CoverageEstimation	0.0008212836714769391
SCALAR_INPUT	0.010772779039963478
RANGE_SCALAR_VALUES	0.009689547015546985
SCALAR_INDEX_INPUT	0.00390217577523425
RANGE_SCALAR_INDEX_VALUES	0.002435091537841242
ARRAY_INPUT	0.3654902836924066
RANGE_ARRAY_INPUT	0.005953542150743308
cInstr	0.019283944744056085
Bugs_Delivered	0.013469640960392363
SS_VAL_1	0.030597849991375242
SV_VAL_1	0.0007319112923874175
SV_VAL_2	0.0
V_VAL_1	0.008495305050333881
V_VAL_2	0.004045729685635667
V_VAL_3	0.005374148036528201
V_VAL_4	0.006644037242464375
V_VAL_5	0.0022369188937439045
V_VAL_6	0.0028719198732945323
V_VAL_7	0.006590573281164645
V_VAL_8	0.004229006542173687
V_VAL_9	0.004538396274154477
V_VAL_10	0.007949728005056595
V_VAL_11	0.0006540571448534341
V_VAL_12	0.0006499656128892801
V_VAL_13	0.005851207591164594
V_VAL_14	0.0005888684815238473
V_VAL_15	0.0017204690557124
V_VAL_16	0.0012010333946473654
V_VAL_17	0.00017076220933828
V_VAL_18	0.0007988974232097642
V_VAL_19	0.0004512904403544108
V_VAL_20	0.0003941554804455568
V_VAL_21	0.009202124712399519
V_VAL_22	0.0028490232436482873
V_VAL_23	0.001456759715017702
V_VAL_24	0.0003162165350342342
V_VAL_25	0.0002277933888817307
V_VAL_26	0.002042635362950842
V_VAL_27	0.0001635168707814566
V_VAL_28	0.00023818549553712508
M_VAL_1	0.0326168194680789
M_VAL_2	0.007943349191496895
M_VAL_3	0.03158066112821204
M_VAL_4	0.023041919890143037
M_VAL_5	0.002557078623986189
M_VAL_6	0.023494333604674036
M_VAL_7	0.004565454983207967
M_VAL_8	0.017835910680440107
M_VAL_9	0.23387121482748996
M_VAL_10	0.004537041768550205
M_VAL_11	0.05818798774627086
M_VAL_12	0.007885064407362048
M_VAL_13	0.012023043598978479
M_VAL_14	0.0028210198475974767
M_VAL_15	0.00995550703180592
M_VAL_16	0.002441720784144979
M_VAL_17	0.028998109223823475
M_VAL_18	0.0047111957490898314
M_VAL_19	0.030466016208913795
M_VAL_20	0.005810526579012374
M_VAL_21	0.0016336166502128268
M_VAL_22	0.003049740980347514
M_VAL_23	0.0018042948135465389
M_VAL_24	0.0044805852559608615
M_VAL_25	0.003402991104379547
M_VAL_26	0.002410709521728875
M_VAL_27	0.01888406387648777
M_VAL_28	0.01195908200527222
M_VAL_29	0.013236462395612488
M_VAL_30	0.0047885703456705415
M_VAL_31	0.0029456445499353974
M_VAL_32	0.0039712916004299385
