values_27,12
values_84,2
values_65,16
values_96,20
values_28,12
values_54,7
values_15,18
values_87,2
values_59,7
values_5,18
values_92,20
values_0,18
values_77,4
values_17,18
values_12,18
values_33,16
values_25,12
values_19,18
values_97,20
values_81,2
values_8,18
values_73,4
values_89,2
values_82,2
values_34,16
values_70,4
values_29,12
values_51,7
values_57,7
values_88,2
values_23,12
values_45,9
values_66,16
values_36,16
values_56,7
values_26,12
values_43,9
values_52,7
values_98,20
values_61,16
values_44,9
values_68,16
values_41,9
values_85,2
values_79,4
values_71,4
values_63,16
values_20,12
values_74,4
values_72,4
values_86,2
values_75,4
values_55,7
values_14,18
values_47,9
values_91,20
values_64,16
values_11,18
values_49,9
values_62,16
values_80,2
values_39,16
values_90,20
values_53,7
values_94,20
values_7,18
values_31,16
values_93,20
values_38,16
values_58,7
values_78,4
values_50,7
values_3,18
values_13,18
values_83,2
values_1,18
values_21,12
values_32,16
values_22,12
values_9,18
values_6,18
values_76,4
values_18,18
values_16,18
values_40,9
values_2,18
values_60,16
values_99,20
values_48,9
values_69,16
values_46,9
values_24,12
values_95,20
values_42,9
values_37,16
values_10,18
values_67,16
values_35,16
values_30,16
values_4,18
