values_27,21
values_84,-14
values_65,60
values_96,-127
values_28,18
values_54,-14
values_15,60
values_87,21
values_59,22
values_5,60
values_92,-57
values_0,-8
values_77,21
values_17,21
values_12,-57
values_33,-108
values_25,60
values_19,22
values_97,21
values_81,-118
values_8,18
values_73,-108
values_89,22
values_82,-57
values_34,-14
values_70,-8
values_29,22
values_51,-118
values_57,21
values_88,18
values_23,-108
values_45,60
values_66,-127
values_36,-127
values_56,-127
values_26,-127
values_43,-108
values_52,-57
values_98,18
values_61,-118
values_44,-14
values_68,18
values_41,-118
values_85,60
values_79,22
values_71,-118
values_63,-108
values_20,-8
values_74,-14
values_72,-57
values_86,-127
values_75,60
values_55,60
values_14,-14
values_47,21
values_91,-118
values_64,-14
values_11,-118
values_49,22
values_62,-57
values_80,-8
values_39,22
values_90,-8
values_53,-108
values_94,-14
values_7,21
values_31,-118
values_93,-108
values_38,18
values_58,18
values_78,18
values_50,-8
values_3,-108
values_13,-108
values_83,-108
values_1,-118
values_21,-118
values_32,-57
values_22,-57
values_9,22
values_6,-127
values_76,-127
values_18,18
values_16,-127
values_40,-8
values_2,-57
values_60,-8
values_99,22
values_48,18
values_69,22
values_46,-127
values_24,-14
values_95,60
values_42,-57
values_37,21
values_10,-8
values_67,21
values_35,60
values_30,-8
values_4,-14
