values_27,11
values_84,11
values_65,27
values_96,15
values_28,15
values_54,24
values_15,14
values_87,25
values_59,23
values_5,28
values_92,4
values_0,18
values_77,13
values_17,15
values_12,2
values_33,26
values_25,10
values_19,17
values_97,19
values_81,17
values_8,19
values_73,24
values_89,26
values_82,13
values_34,16
values_70,26
values_29,24
values_51,14
values_57,15
values_88,7
values_23,19
values_45,3
values_66,17
values_36,25
values_56,19
values_26,5
values_43,27
values_52,28
values_98,25
values_61,28
values_44,6
values_68,18
values_41,6
values_85,12
values_79,4
values_71,5
values_63,10
values_20,3
values_74,20
values_72,9
values_86,15
values_75,20
values_55,9
values_14,7
values_47,5
values_91,15
values_64,25
values_11,26
values_49,4
values_62,5
values_80,11
values_39,15
values_90,21
values_53,4
values_94,28
values_7,3
values_31,20
values_93,12
values_38,23
values_58,8
values_78,7
values_50,26
values_3,24
values_13,22
values_83,7
values_1,6
values_21,21
values_32,25
values_22,23
values_9,7
values_6,9
values_76,10
values_18,6
values_16,20
values_40,2
values_2,2
values_60,22
values_99,5
values_48,2
values_69,25
values_46,11
values_24,24
values_95,8
values_42,23
values_37,21
values_10,16
values_67,15
values_35,27
values_30,20
values_4,10
