inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 200, 30, 75, 34, 275, 64, 1650, 54595.59, 0.03, 33.09, 3033.09, 0.48
values_84, 182, 30, 62, 23, 244, 53, 1397.61, 56512.16, 0.02, 40.43, 3139.56, 0.49
values_65, 191, 30, 69, 29, 260, 59, 1529.49, 54586.87, 0.03, 35.69, 3032.60, 0.48
values_96, 209, 30, 80, 40, 289, 70, 1771.36, 53140.88, 0.03, 30, 2952.27, 0.47
values_28, 206, 30, 77, 36, 283, 66, 1710.56, 54880.58, 0.03, 32.08, 3048.92, 0.48
values_54, 199, 30, 76, 37, 275, 67, 1668.17, 51397.81, 0.03, 30.81, 2855.43, 0.46
values_15, 204, 30, 79, 37, 283, 67, 1716.70, 54980.90, 0.03, 32.03, 3054.49, 0.48
values_87, 209, 30, 81, 40, 290, 70, 1777.49, 53991.32, 0.03, 30.38, 2999.52, 0.48
values_59, 192, 30, 69, 30, 261, 60, 1541.70, 53188.60, 0.03, 34.50, 2954.92, 0.47
values_5, 189, 30, 68, 28, 257, 58, 1505.50, 54843.25, 0.03, 36.43, 3046.85, 0.48
values_92, 187, 30, 66, 25, 253, 55, 1462.68, 57922.29, 0.03, 39.60, 3217.90, 0.50
values_0, 184, 30, 63, 24, 247, 54, 1421.46, 55969.88, 0.03, 39.38, 3109.44, 0.49
values_77, 213, 30, 84, 41, 297, 71, 1826.47, 56130.69, 0.03, 30.73, 3118.37, 0.49
values_17, 203, 30, 80, 41, 283, 71, 1740.38, 50937.91, 0.03, 29.27, 2829.88, 0.46
values_12, 185, 30, 65, 25, 250, 55, 1445.34, 56368.26, 0.03, 39, 3131.57, 0.49
values_33, 209, 30, 82, 42, 291, 72, 1795.45, 52580.98, 0.03, 29.29, 2921.17, 0.47
values_25, 179, 30, 60, 21, 239, 51, 1355.71, 58101.84, 0.02, 42.86, 3227.88, 0.50
values_19, 207, 30, 80, 37, 287, 67, 1740.97, 56463.81, 0.03, 32.43, 3136.88, 0.49
values_97, 208, 30, 81, 37, 289, 67, 1753.10, 57568.01, 0.03, 32.84, 3198.22, 0.50
values_81, 195, 30, 73, 34, 268, 64, 1608, 51787.06, 0.03, 32.21, 2877.06, 0.46
values_8, 183, 30, 62, 23, 245, 53, 1403.34, 56743.77, 0.02, 40.43, 3152.43, 0.49
values_73, 188, 30, 66, 27, 254, 57, 1481.55, 54323.65, 0.03, 36.67, 3017.98, 0.48
values_89, 212, 30, 85, 43, 297, 73, 1838.38, 54510.04, 0.03, 29.65, 3028.34, 0.48
values_82, 180, 30, 61, 22, 241, 52, 1373.81, 57137.84, 0.02, 41.59, 3174.32, 0.49
values_34, 204, 30, 77, 36, 281, 66, 1698.47, 54492.73, 0.03, 32.08, 3027.37, 0.48
values_70, 184, 30, 64, 24, 248, 54, 1427.21, 57088.48, 0.03, 40, 3171.58, 0.49
values_29, 213, 30, 85, 42, 298, 72, 1838.64, 55815.79, 0.03, 30.36, 3100.88, 0.49
values_51, 184, 30, 64, 25, 248, 55, 1433.78, 55057.04, 0.03, 38.40, 3058.72, 0.48
values_57, 184, 30, 64, 24, 248, 54, 1427.21, 57088.48, 0.03, 40, 3171.58, 0.49
values_88, 178, 30, 60, 21, 238, 51, 1350.04, 57858.74, 0.02, 42.86, 3214.37, 0.50
values_23, 210, 30, 81, 39, 291, 69, 1777.58, 55378.47, 0.03, 31.15, 3076.58, 0.48
values_45, 189, 30, 66, 27, 255, 57, 1487.39, 54537.52, 0.03, 36.67, 3029.86, 0.48
values_66, 202, 30, 75, 35, 277, 65, 1668.20, 53620.58, 0.03, 32.14, 2978.92, 0.47
values_36, 188, 30, 66, 27, 254, 57, 1481.55, 54323.65, 0.03, 36.67, 3017.98, 0.48
values_56, 206, 30, 76, 35, 282, 65, 1698.31, 55316.31, 0.03, 32.57, 3073.13, 0.48
values_26, 217, 30, 85, 41, 302, 71, 1857.22, 57755.13, 0.03, 31.10, 3208.62, 0.50
values_43, 190, 30, 67, 28, 257, 58, 1505.50, 54036.74, 0.03, 35.89, 3002.04, 0.48
values_52, 199, 30, 76, 36, 275, 66, 1662.21, 52636.60, 0.03, 31.67, 2924.26, 0.47
values_98, 212, 30, 82, 42, 294, 72, 1813.96, 53123.05, 0.03, 29.29, 2951.28, 0.47
values_61, 186, 30, 66, 25, 252, 55, 1456.90, 57693.34, 0.03, 39.60, 3205.19, 0.50
values_44, 214, 30, 84, 43, 298, 73, 1844.57, 54050.12, 0.03, 29.30, 3002.78, 0.48
values_68, 213, 30, 83, 41, 296, 71, 1820.33, 55275.73, 0.03, 30.37, 3070.87, 0.48
values_41, 179, 30, 61, 22, 240, 52, 1368.11, 56900.75, 0.02, 41.59, 3161.15, 0.49
values_85, 185, 30, 64, 25, 249, 55, 1439.56, 55279.05, 0.03, 38.40, 3071.06, 0.48
