values_27,28
values_84,20
values_65,13
values_96,20
values_28,24
values_54,24
values_15,3
values_87,3
values_59,19
values_5,16
values_92,6
values_0,18
values_77,27
values_17,24
values_12,16
values_33,23
values_25,15
values_19,12
values_97,15
values_81,9
values_8,20
values_73,12
values_89,15
values_82,17
values_34,21
values_70,22
values_29,20
values_51,11
values_57,28
values_88,17
values_23,25
values_45,8
values_66,4
values_36,5
values_56,4
values_26,4
values_43,5
values_52,18
values_98,10
values_61,13
values_44,23
values_68,25
values_41,22
values_85,17
values_79,4
values_71,5
values_63,28
values_20,17
values_74,27
values_72,9
values_86,22
values_75,17
values_55,7
values_14,3
values_47,19
values_91,13
values_64,24
values_11,28
values_49,14
values_62,17
values_80,28
values_39,11
values_90,21
values_53,15
values_94,7
values_7,24
values_31,10
values_93,13
values_38,22
values_58,10
values_78,14
values_50,16
values_3,7
values_13,6
values_83,26
values_1,11
values_21,9
values_32,4
values_22,16
values_9,23
values_6,5
values_76,21
values_18,12
values_16,26
values_40,25
values_2,15
values_60,12
values_99,2
values_48,22
values_69,20
values_46,26
values_24,5
values_95,9
values_42,23
values_37,17
values_10,13
values_67,4
values_35,18
values_30,14
values_4,25
