inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 220, 30, 85, 44, 305, 74, 1893.88, 54879.57, 0.03, 28.98, 3048.87, 0.48
values_84, 208, 30, 81, 38, 289, 68, 1759.28, 56250.56, 0.03, 31.97, 3125.03, 0.49
values_65, 210, 30, 81, 38, 291, 68, 1771.45, 56639.84, 0.03, 31.97, 3146.66, 0.49
values_96, 193, 30, 69, 30, 262, 60, 1547.61, 53392.38, 0.03, 34.50, 2966.24, 0.47
values_28, 212, 30, 84, 42, 296, 72, 1826.30, 54788.93, 0.03, 30, 3043.83, 0.48
values_54, 182, 30, 62, 23, 244, 53, 1397.61, 56512.16, 0.02, 40.43, 3139.56, 0.49
values_15, 207, 30, 78, 37, 285, 67, 1728.84, 54668.58, 0.03, 31.62, 3037.14, 0.48
values_87, 207, 30, 79, 38, 286, 68, 1741.01, 54292.16, 0.03, 31.18, 3016.23, 0.48
values_59, 206, 30, 78, 39, 284, 69, 1734.82, 52044.63, 0.03, 30, 2891.37, 0.46
values_5, 185, 30, 65, 25, 250, 55, 1445.34, 56368.26, 0.03, 39, 3131.57, 0.49
values_92, 206, 30, 77, 37, 283, 67, 1716.70, 53588.98, 0.03, 31.22, 2977.17, 0.47
values_0, 195, 30, 71, 30, 266, 60, 1571.23, 55778.77, 0.03, 35.50, 3098.82, 0.49
values_77, 212, 30, 84, 41, 296, 71, 1820.33, 55941.70, 0.03, 30.73, 3107.87, 0.49
values_17, 183, 30, 64, 25, 247, 55, 1428.00, 54835.04, 0.03, 38.40, 3046.39, 0.48
values_12, 178, 30, 59, 20, 237, 50, 1337.59, 59188.53, 0.02, 44.25, 3288.25, 0.51
values_33, 178, 30, 60, 21, 238, 51, 1350.04, 57858.74, 0.02, 42.86, 3214.37, 0.50
values_25, 196, 30, 70, 31, 266, 61, 1577.58, 53434.03, 0.03, 33.87, 2968.56, 0.47
values_19, 180, 30, 61, 22, 241, 52, 1373.81, 57137.84, 0.02, 41.59, 3174.32, 0.49
values_97, 215, 30, 83, 41, 298, 71, 1832.62, 55649.21, 0.03, 30.37, 3091.62, 0.49
values_81, 183, 30, 62, 23, 245, 53, 1403.34, 56743.77, 0.02, 40.43, 3152.43, 0.49
values_8, 197, 30, 72, 33, 269, 63, 1607.89, 52621.80, 0.03, 32.73, 2923.43, 0.47
values_73, 188, 30, 65, 26, 253, 56, 1469.26, 55097.28, 0.03, 37.50, 3060.96, 0.48
values_89, 205, 30, 80, 36, 285, 66, 1722.65, 57421.74, 0.03, 33.33, 3190.10, 0.50
values_82, 192, 30, 69, 30, 261, 60, 1541.70, 53188.60, 0.03, 34.50, 2954.92, 0.47
