feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Column1	2.891959850925045e-05	2.2280446048299936e-05	1.2692851742058005e-15	1.2956061162588477e-05	4.5606907457895405	0.9121381491579081
BugsDelivered	0.0016485004485442716	1.774314704117694e-05	0.004570775558713137	0.0009490395232832819	0.11854265609559037	0.023708531219118072
DifficultyLevel	1.4744137629238275e-05	4.522908009049705e-05	1.5834223860742664e-17	0.0002652524888898436	0.23895170574424762	0.04779034114884952
DistinctOperands	0.004487727557455694	0.0016100585263905025	0.002289223803325613	0.00105901989529698	0.17578841978600573	0.03515768395720115
DistinctOperators	0.004550569830088265	0.0009723179815463374	0.004935834783352594	0.0011262415926574366	0.07793051327023437	0.015586102654046873
Effort	0.0017543594605947254	1.904771523410952e-06	0.0018288595407258545	0.0005748272230892392	0.17646979507069346	0.03529395901413869
ProgramLength	0.0024535759010527653	0.006537052865212603	0.00715476802015204	0.002643443458941048	0.18508680992598522	0.03701736198519705
ProgramLevel	0.00017127569596103563	1.1361526324080551e-10	1.6254362693187824e-05	1.3136284090318426e-05	0.0395625580234563	0.00791251160469126
ProgramVolume	0.0029169322088766513	0.00042825689854113425	0.004296681701589124	0.001605216148149379	0.12594042223297078	0.025188084446594157
TimeToImplement	0.0017025331414348493	0.004629852670306898	0.001177429011354337	0.0013095591372098614	0.17795016284646692	0.035590032569293384
TotalOperators	0.0027932801699172252	0.0037205722127283554	0.007448181944701693	0.001350614465836052	0.1096136837391821	0.02192273674783642
Total_Operands	0.003454214087417968	3.0666846863817043e-06	0.0043666211972227115	0.001902741432866234	3.4598204087091022	0.6919640817418204
VocabularySize	0.0056225771166786495	0.007053166365986106	0.0007205852480184877	0.0014515395134960675	0.22673174547215574	0.04534634909443115
Sloc	0.00041713899632500064	0.0001041585180285436	4.9241942334105e-05	0.00036411274552721417	0.4906138591449407	0.09812277182898814
DecisionPoint	0.0005607548097008574	5.8065077690319016e-05	7.37393406707637e-05	0.000299393282232125	0.4608560116982729	0.09217120233965458
GlobalVariables	0.004421354821334757	0.010599779934064161	0.010174405054166476	0.02412310018090865	0.2005591807395594	0.040111836147911875
If	0.0007128659715075461	0.00017869040860057838	5.133701620623371e-05	0.00021761997217166148	0.2900534880728157	0.05801069761456314
Loop	0.00028235995067361956	2.4762693370005123e-05	2.8817725784183098e-05	9.015058505803134e-05	1.0485517535162272	0.20971035070324545
Goto	8.477293348582519e-05	7.791575091253209e-08	0.0	1.723698938229849e-05	0.21902675316569056	0.04380535063313811
Assignment	0.00025491337403837786	0.0001087853479858622	5.402732759877841e-05	0.00024303358946613983	2.237753191184359	0.4475506382368718
ExitPoint	0.00020593097184448675	1.270756457446442e-06	0.0006018594839783156	8.667406915259648e-05	0.660872116865657	0.1321744233731314
Function.1	0.00023363757479143732	1.8539327249812918e-06	0.0	0.00019134545789406651	0.8380036424630666	0.16760072849261332
FunctionCall	0.0002535840480939003	5.961170974025353e-15	0.0	0.0002878540494129337	0.6938650702677378	0.13877301405354756
PointerDereferencing	0.004915276372629245	0.008138792911419486	0.01939952429284524	0.008076714583700679	0.6119092084212442	0.12238184168424884
CyclomaticComplexity	0.0001558417184781503	0.0003191152241721263	5.243570358181596e-05	0.00030516886771688324	0.9483762483468084	0.1896752496693617
SyntacticallyReachableFunctions	0.00014974254813047627	4.4033616512479635e-08	0.00011414865490318224	9.170582127559223e-05	0.720465245051315	0.144093049010263
SemanticallyReachedFunctions	5.8847389115858385e-05	1.3650722990379749e-06	0.00031520612910987693	0.00010132280495716362	0.6252373646609243	0.12504747293218485
CoverageEstimation	3.319805724689114e-06	0.0	2.6422831085340533e-18	1.3914695771443386e-17	0.0003720257414111682	7.440514828223364e-05
SCALAR_INPUT	0.00031768608540539567	2.0251535588041863e-05	0.0	2.2920787000261e-05	0.2504792818599528	0.05009585637199056
RANGE_SCALAR_VALUES	0.00010061842951723493	0.0	0.0	1.4471472262149015e-05	0.214520777830982	0.0429041555661964
SCALAR_INDEX_INPUT	0.4368170853441837	0.15406475519549018	0.250669902913808	0.37994916751531776	1.2574159454564666	0.2514831890912933
RANGE_SCALAR_INDEX_VALUES	0.3418568493997957	0.22495014927502038	0.35333873257795734	0.2942115005064019	1.2689285525937983	0.25378571051875964
ARRAY_INPUT	0.17092844671784466	0.5705777244945558	0.3207108595449831	0.2755419015659484	4.669700624394294	0.9339401248788588
RANGE_ARRAY_INPUT	0.00020094831004445623	0.003995042890089354	0.0	0.0	0.06033267966001655	0.01206653593200331
cInstr	1.5107002904847254e-05	1.0051185786124358e-05	2.1957345922309172e-16	1.9170066145983422e-07	0.36926992813239745	0.07385398562647949
Bugs_Delivered	0.004751047372250489	0.0005849836597916597	0.005262342615599806	0.000770475882907118	0.11045471113213545	0.02209094222642709
SS_VAL_1	2.3768168646406356e-05	8.153442569480449e-07	0.0	7.555926046282436e-08	0.15000580058035723	0.030001160116071447
SV_VAL_1	5.336227856658208e-16	2.52817823913857e-08	2.755427425478949e-16	5.130353080713322e-16	6.578247741112627e-05	1.3156495482225254e-05
SV_VAL_2	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_1	4.83741966825322e-19	2.1657207419188053e-09	0.0	1.6303905243722296e-20	0.016407431358243466	0.0032814862716486932
V_VAL_2	4.8407551529967946e-06	3.95118021377147e-09	0.0	7.149936221327855e-20	0.013229590460710273	0.0026459180921420545
V_VAL_3	2.2069333970371894e-20	4.8068652058392916e-08	0.0	1.2390954164186831e-19	0.06810009842638236	0.013620019685276472
V_VAL_4	2.4961754255882636e-19	0.0	0.0	9.447908132234226e-20	0.010814712016625481	0.002162942403325096
V_VAL_5	3.4931965991487677e-19	0.0	0.0	5.809136936269919e-20	0.09430373359922273	0.018860746719844546
V_VAL_6	9.970211735604848e-20	0.0	0.0	1.4122972349751125e-19	0.004927405174647857	0.0009854810349295715
