feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.0007414065456766033	0.0003012601394064742	0.0	0.0017317998674184407	0.14597373926384155	0.02919474785276831
BugsDelivered	0.0020213722836070376	0.000259626373506926	0.0011578645948975722	0.0004931692260293659	0.11641903980765127	0.023283807961530255
DifficultyLevel	0.0013883544563316785	0.0016061876655904248	0.00046464862148435103	0.0017579066617326392	0.4219919604272217	0.08439839208544433
DistinctOperands	0.0032101617689950183	0.00027435322458089134	0.000749012565400785	0.003031865334971037	0.1773625163334392	0.03547250326668784
DistinctOperators	0.001607689484803128	0.001477585871470733	0.0029838655729825495	0.00016206765698864746	0.03010499736363533	0.006020999472727067
Effort	0.0007721299018699233	0.0003593800349124172	0.00016372989189907084	0.0007505557245368491	0.10970546883062623	0.02194109376612525
ProgramLength	0.0013113729253654226	0.005397972429662758	3.652899559829605e-05	0.0006824052859831104	0.14521036465838985	0.02904207293167797
ProgramLevel	0.0007463041218379	0.00013697386687665456	0.0	9.583858531861244e-06	0.017400204215488487	0.0034800408430976973
ProgramVolume	0.0023829390646835213	0.0004901405477514485	2.0458675354337303e-05	0.0005716390447081024	0.12883412525075189	0.025766825050150377
TimeToImplement	0.000713981361196875	0.00030243565686106997	0.0011218085340264936	0.0008474015363176404	0.07885370427409166	0.015770740854818333
TotalOperators	0.0011053826684170119	0.0016235092614608816	0.000711443859360512	0.0006571599819806314	0.12282248069941265	0.02456449613988253
Total_Operands	0.0020441047508683126	0.009791817607889627	0.16405879848803487	0.0007209043573434846	0.2791319214871477	0.055826384297429546
VocabularySize	0.0032112458862694183	0.003186938751801661	0.0011353878991598506	0.0027781787959398774	0.10072269430252923	0.020144538860505844
Sloc	0.13908547369673277	0.11278936850027707	0.07212646487535526	0.1321250542188646	0.5183976477648351	0.10367952955296703
DecisionPoint	0.11651782933903608	0.08212026611240879	0.11899384039742403	0.12011225753281703	0.4563893926296634	0.09127787852593268
GlobalVariables	0.009440708845544711	0.01723680415768309	0.0018150823685840122	0.017205158985631977	0.38397816003774227	0.07679563200754845
If	0.15983354967905436	0.14233184308398925	0.04209921628770183	0.12004909322428768	0.4740265410179409	0.09480530820358818
Loop	0.0947309910153575	0.15716916997208857	0.08490400639568137	0.15004494367383833	0.5196689954048815	0.1039337990809763
Goto	0.0051181396775596055	0.0008637667853275132	0.002252752305035587	0.0030594219055728863	1.3463073213916104	0.2692614642783221
Assignment	0.11290821896497212	0.1115370354405218	0.08992077459932925	0.15032654241483995	0.5852325428975538	0.11704650857951075
ExitPoint	0.04972868078505977	0.000861858177148833	0.05847569183497321	0.015941558164250715	0.14991599352875187	0.029983198705750374
Function.1	0.023459886434530147	0.000718157219322924	0.03804131076794225	0.023723520211250165	0.14110888888833995	0.02822177777766799
FunctionCall	0.04299833074224136	0.002087476993023391	0.03202903076584779	0.011751515274770821	0.1221831001376641	0.024436620027532822
PointerDereferencing	0.00034544213132196616	0.001696500194475607	0.0005296983943421426	0.001027017125860375	1.5560994026234918	0.31121988052469834
CyclomaticComplexity	0.042123594334937654	0.1783719667433926	0.13635936519754144	0.111160580444304	0.5123251665861841	0.10246503331723682
SyntacticallyReachableFunctions	0.05397013158224924	0.0027873007879412235	0.03184712602807492	0.014288171279556073	0.12618728954518887	0.025237457909037773
SemanticallyReachedFunctions	0.039398532451594505	0.06847599142196101	0.010062692864144384	0.015704751436105568	0.14651799205375485	0.029303598410750968
CoverageEstimation	7.912469552677846e-05	0.0	0.0	2.7707695074651472e-05	0.002696410027419235	0.000539282005483847
SCALAR_INPUT	0.004027716971809926	0.002686937666964037	0.0016673195613347792	0.004593188460329868	0.06263087091750666	0.012526174183501331
RANGE_SCALAR_VALUES	0.006068010125613235	0.004332150759927063	0.0017252004314136165	0.0029186272859629677	0.12153327349359769	0.024306654698719538
SCALAR_INDEX_INPUT	1.9052982107208458e-07	0.0	0.0	9.63412645057224e-07	0.0009633187396173664	0.00019266374792347327
