feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.00010208144755123762	1.1754824595675819e-05	0.0	0.00010332422276154723	0.38525686286614913	0.07705137257322983
BugsDelivered	0.006119513422491255	0.0004334087059675113	0.0016535813574367652	0.014853342526078244	0.35464256535791483	0.07092851307158296
DifficultyLevel	0.006792193238664516	0.00039519915913053703	0.006742128450124456	0.004643862587346269	1.145972176502365	0.22919443530047298
DistinctOperands	0.0005489348858245235	0.002742673457654962	0.0015368166615750496	0.0017463446354688311	0.6158079233698666	0.12316158467397331
DistinctOperators	0.010409611544760685	0.0011024272985767863	0.0015000803590054933	0.0005017377429928028	0.274736218052271	0.0549472436104542
Effort	0.006426427387816696	0.0005097585626973477	0.001844147170008216	0.011144596460437394	1.5837391151929556	0.3167478230385911
ProgramLength	0.009419786571561057	0.002823049042192716	0.002818733089183919	0.012066596968141708	0.38222451853001965	0.07644490370600393
ProgramLevel	0.0034894411958760778	0.00024172751515112487	0.0	0.00017753656111196015	0.05411643884498356	0.010823287768996711
ProgramVolume	0.006644551650944135	0.005871812645041365	0.004544361178114359	0.010760175813325617	0.3850464915128092	0.07700929830256184
TimeToImplement	0.009252272781261497	0.02037531150790963	0.003623003351426521	0.006374097815148218	2.61864668757234	0.523729337514468
TotalOperators	0.016057114687957768	0.0005404423473548877	0.004902315115462659	0.0036099350012981143	0.3924370665616931	0.07848741331233862
Total_Operands	0.010836737625322756	0.010708298295892062	0.019504439232730042	0.012316705465631976	0.7322269902948959	0.1464453980589792
VocabularySize	0.0011460228107664876	0.002767813071980917	0.003314171022926649	0.0024472955514851184	0.3473918441886711	0.06947836883773421
Sloc	0.01130120606189331	0.000859807757976757	0.0003038243563535905	0.0011446666691236963	2.394083916880975	0.478816783376195
DecisionPoint	0.014723992291035931	0.001732698134288452	0.0	0.0018925071406287561	0.8068744111167228	0.16137488222334456
GlobalVariables	0.0030284408496531667	0.0009977468976551144	0.0008896437150580027	0.0011269179382625365	0.9561795687598862	0.19123591375197724
If	0.015283236735838047	0.001757682070039118	0.0	0.0018969623944656623	1.2649455270383614	0.2529891054076723
Loop	0.005698535721612513	0.0017082073977609936	0.00033437013379975064	0.0004556627443017184	1.3457905485423909	0.2691581097084782
Goto	0.0042839411756603	0.0023678813041147617	0.0012027900316666383	0.0013144237967807585	3.4670867241278227	0.6934173448255645
Assignment	0.012164277374185021	0.00047973600234081144	0.0016497222339761303	0.0005711802009832978	1.3698890090434166	0.2739778018086833
ExitPoint	0.0047267165651802045	2.2905981206641386e-07	0.0015466485145952703	0.0012186857014362914	1.098421362345993	0.2196842724691986
Function.1	0.003497855524821045	0.0002878608204469012	0.001569858357604278	0.0011891606665532333	1.2016168443054212	0.24032336886108424
FunctionCall	0.006145341597609663	4.4336993098218266e-07	0.0009067269454968615	0.000870313219979832	1.1201703201761326	0.22403406403522652
PointerDereferencing	0.0049549048012160314	0.0065809434582161245	0.0008014845634474742	0.0012643499662214884	3.5443797892505855	0.7088759578501171
CyclomaticComplexity	0.00736278298301172	0.0035329863494945575	0.001150060634860138	0.0015744935563576895	1.950121859765889	0.3900243719531778
SyntacticallyReachableFunctions	0.0028628181593640814	0.003557236675589857	0.0009732379081418499	0.0019280607365515321	1.0490840114999047	0.20981680229998095
SemanticallyReachedFunctions	0.005776141818614157	2.7309085769112073e-06	0.0003595666619724271	0.0009069821080439271	1.4747714385560073	0.29495428771120147
CoverageEstimation	1.382918689860971e-05	1.0113315773328192e-06	0.0	9.013374522660402e-06	0.016021612828341254	0.003204322565668251
SCALAR_INPUT	0.0016179641283549913	0.0	0.0	9.4538226951358e-06	1.6841615590579129	0.3368323118115826
RANGE_SCALAR_VALUES	0.0007362271505893037	4.1002568955621226e-09	0.0	4.6878788954156645e-05	0.8965955752789401	0.17931911505578801
SCALAR_INDEX_INPUT	1.4639742850452415e-10	0.0	0.0	2.3924502996885966e-10	0.19575699957113304	0.03915139991422661
RANGE_SCALAR_INDEX_VALUES	6.460438945122685e-12	0.0	0.0	2.2142408067183922e-10	0.19125998643692022	0.03825199728738404
ARRAY_INPUT	2.3988199011737975e-05	4.078179662304481e-07	0.0	1.1104153385227216e-07	4.012027945534823	0.8024055891069646
RANGE_ARRAY_INPUT	0.004075278462470536	0.0044505023170752145	0.0	0.0013309018089907071	0.156531585409424	0.0313063170818848
cInstr	0.7134896030483827	0.8119424620434709	0.8036088425141115	0.7926482378269766	3.5099987168120577	0.7019997433624116
Bugs_Delivered	0.007258307951025902	0.0030839249539028795	0.005808957189879741	0.009906902840395722	0.3646961301786798	0.07293922603573597
SS_VAL_1	0.03022295667773083	0.09312622259981228	0.11326618355036949	0.07802167336132855	1.0775709112374323	0.21551418224748647
SV_VAL_1	3.1759933798784024e-05	6.115294817817236e-05	0.0	0.00010680316671052263	0.032602030465508344	0.006520406093101669
SV_VAL_2	7.921533870481122e-10	0.0	0.0	3.566898597695978e-10	0.19366396576491313	0.03873279315298263
V_VAL_1	3.220638446020534e-05	0.0	0.0	1.698977123811468e-06	0.1669224248404775	0.0333844849680955
V_VAL_2	2.8461058715907656e-06	0.0	0.0	2.5825226822253016e-07	0.08462431478133797	0.016924862956267595
V_VAL_3	3.1873273443467726e-07	9.726408282072261e-09	0.0	4.6461006645367106e-07	0.10882503411280145	0.02176500682256029
V_VAL_4	5.208694632929715e-07	2.0042593252483227e-07	0.0	6.183695003506286e-07	0.18435333181875818	0.036870666363751636
V_VAL_5	1.5078790690423281e-06	3.1140800688886825e-07	0.0	1.1517177923559e-06	0.07663987088680595	0.01532797417736119
V_VAL_6	1.4132596943419732e-06	3.9084675315630285e-08	0.0	1.6358973897383572e-06	0.11677803839377905	0.02335560767875581
V_VAL_7	1.1213998534793314e-05	5.618392931222223e-19	0.0	3.56715015024081e-07	0.09936380343945463	0.019872760687890925
V_VAL_8	1.325579098111667e-06	1.5895649950315046e-08	0.0	5.171745411767734e-07	0.039234657122994995	0.007846931424599
V_VAL_9	3.952360656888611e-06	1.079657084534198e-07	0.0	4.400203233908569e-07	0.07221646203389424	0.014443292406778848
V_VAL_10	1.124805846983369e-06	0.0	0.0	7.417285658253878e-07	0.15072206636125596	0.030144413272251192
V_VAL_11	2.053804616365445e-06	8.650187103101968e-07	0.0	2.58797496286483e-07	0.013992196585686897	0.0027984393171373795
V_VAL_12	2.4891675003111812e-05	5.158168207577165e-08	0.0	4.6198512882481594e-07	0.02275678091182001	0.004551356182364002
V_VAL_13	1.316786022897387e-05	0.0	0.0	8.492157880131334e-07	0.12897398906506252	0.025794797813012506
V_VAL_14	2.37264441365401e-06	2.0018404471222383e-07	0.0	3.5428422683203692e-06	0.008816282427272722	0.0017632564854545446
V_VAL_15	4.324353980539662e-06	1.3626586404396239e-08	0.0	9.971935196381034e-07	0.026673490696584458	0.005334698139316892
V_VAL_16	1.935020093619586e-06	4.921640631032207e-08	0.0	1.1991017309809966e-07	0.018529496804679954	0.0037058993609359906
V_VAL_17	2.1801427099354872e-05	0.0	0.0	6.004036127081441e-07	0.005639007619450376	0.0011278015238900753
V_VAL_18	7.478480205337901e-06	0.0	0.0	2.5664999006662023e-07	0.017336370375139538	0.0034672740750279077
V_VAL_19	2.014845849385648e-05	8.676817105225056e-07	0.0	6.728704734382732e-06	0.012249417054427126	0.0024498834108854254
