feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Column1	0.008369704567896973	0.04190026632239123	0.024114277264748393	0.02119678721763647	1.3598769525300407	0.27197539050600816
BugsDelivered	0.014726305660774921	0.0003975420217133364	0.0	0.0014458720347701214	0.08767161283382978	0.017534322566765955
DifficultyLevel	0.006581523368445492	0.00048446120585452076	0.0	0.0006097249257805891	0.4569977846405453	0.09139955692810905
DistinctOperands	0.006194512974140191	0.0020441265469528496	0.0028767352670014796	0.0024205632622330583	0.10535623799041045	0.021071247598082092
DistinctOperators	0.002306275951923112	0.0012039139231200995	0.0009692047203888632	0.0002043491758044096	0.032357069443043104	0.006471413888608621
Effort	0.010002680473442365	0.003410108318018262	0.0012429346874565466	0.0017577100652467936	0.20017162539865468	0.04003432507973094
ProgramLength	0.00990445536503871	0.002618619492616982	0.0021473043885046374	0.0008083257043396564	0.09897457735389438	0.019794915470778877
ProgramLevel	0.0018097665102295684	1.2533647154964172e-06	0.0	5.128051216347919e-05	0.022793538420664124	0.0045587076841328246
ProgramVolume	0.028834705020705204	0.0033771683040374396	0.002803237060981476	0.002042499230110304	0.09301020635234689	0.018602041270469376
TimeToImplement	0.03149578581347394	0.002732699371219581	0.0022357110052207245	0.0020297364665198742	0.20459780512044376	0.04091956102408875
TotalOperators	0.0013981795167360657	0.0015506225973885089	0.003994407818591334	0.001011580661480076	0.08188451312700389	0.01637690262540078
Total_Operands	0.06435653380426204	0.34418091818065294	0.341781191648862	0.440523971357964	1.313814497346657	0.2627628994693314
VocabularySize	0.004441077780525437	0.004353672234607415	0.0009666073530429744	0.002004854777730213	0.1057129982253526	0.02114259964507052
Sloc	0.02485636027220166	0.06863551674875386	0.04344149389584441	0.058012214536798036	0.2889730654227066	0.05779461308454133
DecisionPoint	0.090264734467462	0.0003752817465518552	0.0005044030149900136	0.0003762021013845481	0.14485283107330993	0.028970566214661986
GlobalVariables	0.0025945463356904837	0.005989365092642825	0.0039425991481413375	0.01498322159891436	0.04284731051877514	0.008569462103755029
If	0.09422447220880457	0.000175200002433659	0.0028666566218038246	0.00042314564680640237	0.18763480764518914	0.037526961529037825
Loop	0.037575647072516115	0.008541594052406948	0.005136486729751679	0.004007745126160164	0.40726782120360067	0.08145356424072013
Goto	0.0010078822363374816	0.00036479470685031807	0.0005226063466259878	0.0013989166678172711	0.07732224117131539	0.015464448234263078
Assignment	0.016206020570494625	0.030189486412066008	0.04565740294493151	0.040000813317912616	1.3750056097669932	0.27500112195339865
