feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Column1	0.018451515784942876	0.00399625796503104	0.01798340399855667	0.0009398196033103249	7.0878157605607575	1.4175631521121514
BugsDelivered	0.06835252107673695	0.0015183109960525169	0.03264162015849476	0.05415520950279222	0.3867343594262824	0.07734687188525649
DifficultyLevel	0.007248638885921474	0.002107761717423338	0.014572255239740744	0.003569115838216708	0.6646804288710121	0.1329360857742024
DistinctOperands	0.0034400266523190066	0.0010364403429244246	0.01272338785574237	0.0026615994349458373	0.4637170288799059	0.09274340577598118
DistinctOperators	0.0014698240699815616	0.05168976859858218	0.0	6.611740617460696e-05	1.1598411990828925	0.2319682398165785
Effort	0.032101980878061875	0.008694814089885707	0.019817145597924864	0.015697922841566812	0.5067246452176727	0.10134492904353454
ProgramLength	0.08099314791504697	0.4555066862562751	0.12016296916600687	0.24591348781683364	1.1647630805773503	0.23295261611547008
ProgramLevel	0.00011979980402802013	2.418225855449668e-06	0.0	4.20819533726017e-06	0.047192803527618496	0.009438560705523699
ProgramVolume	0.08451071646698469	0.013666520735060517	0.011988407138165342	0.047962329892924274	0.40742137926627114	0.08148427585325423
TimeToImplement	0.015530183466870323	0.050210504649317686	0.01161914410697187	0.009127116828088094	0.6529068953717962	0.13058137907435924
TotalOperators	0.07651458328885016	0.13099834725754295	0.15108389709854478	0.2166964115946597	0.7722822198992841	0.15445644397985683
Total_Operands	0.02253296576295891	0.010354801920017165	0.11286400390454202	0.0445558574546169	1.0545098685571346	0.2109019737114269
VocabularySize	0.0037015464310032175	0.008185636518022682	0.008318529323619945	0.001547632910660875	0.5749973010118274	0.11499946020236548
Sloc	0.004707335692557472	0.0004483951527364318	0.006314002906992046	0.003947348333448767	0.794946050692885	0.158989210138577
DecisionPoint	0.03161058016457644	0.00016898927469123195	0.004992501043183703	0.002679365698266038	0.5078938212879481	0.10157876425758963
GlobalVariables	0.0012312915203156766	3.129864134503621e-05	0.016992025844118595	6.262639570215607e-05	0.5207992875286799	0.10415985750573598
If	0.009774283074501894	0.022414190118535994	0.007279351877441293	6.443290675138152e-05	0.4728804188257877	0.09457608376515754
Loop	0.03911429594457905	0.0036654727213659625	0.009172267130976295	0.004717187227229355	7.457212587595112	1.4914425175190225
Goto	0.0026059478094934306	6.653475870150124e-11	0.0008748489005774372	4.413885483601349e-06	0.34354282050248314	0.06870856410049662
Assignment	0.01739512350147829	0.000797925595894942	0.000843370879339208	0.0007229809706057396	3.1404136416544572	0.6280827283308914
ExitPoint	0.008516670456336799	0.00858445185201689	0.01061105106843616	0.0025277238821881575	1.0839779290477476	0.21679558580954952
Function.1	0.011155073941793058	1.7753734144733782e-05	0.00873517174814582	0.001678330998488805	0.8428322390977693	0.16856644781955385
FunctionCall	0.0006574295595867085	0.0004616466293610574	0.0	0.0016062987979626217	0.9703667840296912	0.19407335680593824
PointerDereferencing	0.0044711513166838385	0.004180005997287049	0.0	4.483312905894899e-05	0.3676178024054273	0.07352356048108546
CyclomaticComplexity	0.006230149324951514	0.0013032251778615704	0.0022561566839794213	0.0026577850111423077	2.5242593091183005	0.5048518618236602
SyntacticallyReachableFunctions	0.011289030920480534	0.007023491881644175	0.0	0.0009252952746665409	1.0144140850424492	0.20288281700848984
SemanticallyReachedFunctions	0.013887663005789554	0.0	0.0027131128441631683	0.0027003698765315043	1.0839844797351268	0.21679689594702536
CoverageEstimation	0.0009046053344720592	0.0	0.0	1.000495246429748e-05	0.1621090350714423	0.03242180701428846
SCALAR_INPUT	0.00046676944698575496	0.0	0.0	1.5563176677090954e-06	1.2756712274876212	0.2551342454975242
RANGE_SCALAR_VALUES	0.0007272497249300872	1.9362257227088136e-05	0.0	1.2960946750102758e-05	1.3044629455255299	0.260892589105106
SCALAR_INDEX_INPUT	1.2239900181127319e-06	0.0	0.0	0.0	0.011151388491590739	0.002230277698318148
RANGE_SCALAR_INDEX_VALUES	1.974838368994687e-06	0.0	0.0	0.0	0.0246787388539345	0.0049357477707869
ARRAY_INPUT	5.3328248181169854e-06	0.0	0.0	1.8273220998611603e-09	3.3961672662282787	0.6792334532456558
RANGE_ARRAY_INPUT	4.04704652932839e-06	0.0	0.0	1.235051643831859e-07	0.479135387432159	0.0958270774864318
cInstr	0.29484197267888834	0.17598302229698537	0.31378019020933345	0.20702768094487914	1.217638781048007	0.24352775620960138
Bugs_Delivered	0.07023872044436395	0.005241023691227322	0.029125958643559886	0.058629558783158266	0.3367683254852263	0.06735366509704525
SS_VAL_1	0.00491927488047941	0.0005242417432565394	0.013486725614720165	0.001927476691818562	0.4718044350629303	0.09436088701258606
SV_VAL_1	0.0006386576109353141	4.136290903817001e-06	0.0	1.4053182180499294e-05	0.07537878910131036	0.015075757820262072
SV_VAL_2	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_1	8.645304189349031e-07	2.2734435875808602e-08	0.0	4.710798658874569e-07	0.051375787354903224	0.010275157470980645
V_VAL_2	8.1748311992242e-07	1.234460370570247e-06	0.0	1.2158637371907208e-06	0.1145948411940339	0.02291896823880678
V_VAL_3	2.4439953651115685e-06	0.0	0.0	1.0605321669254492e-06	0.058446517484616836	0.011689303496923367
V_VAL_4	1.2928959953415789e-06	5.607720030356375e-07	0.0	1.1755577130942407e-06	0.046835864012971525	0.009367172802594305
V_VAL_5	6.669648887018313e-07	2.3584723258232578e-07	0.0	4.902152168042245e-06	0.08933350000463798	0.017866700000927598
V_VAL_6	1.056212655263143e-06	1.1086917694837502e-06	0.0	5.995322562439829e-07	0.07949685720990698	0.0158993714419814
V_VAL_7	1.8501667806138082e-06	9.230020487722295e-07	0.0	2.096195250646625e-06	0.022909623068203152	0.004581924613640631
V_VAL_8	4.180072618366029e-06	1.2638059697572726e-07	0.0	3.7346044714604505e-06	0.024329648963457434	0.004865929792691487
V_VAL_9	9.270130212652333e-07	1.2279653595075652e-06	0.0	1.0065798867439178e-06	0.0211031334958605	0.0042206266991721
V_VAL_10	3.7573261669172777e-06	4.344304413001381e-07	0.0	1.5031202453993787e-06	0.1365899931971764	0.027317998639435282
V_VAL_11	9.180129663819785e-07	0.0	0.0	1.49308797642989e-06	0.04136618830085546	0.00827323766017109
V_VAL_12	1.0565015908504162e-06	0.0	0.0	4.9604804519767235e-06	0.016264867731049633	0.0032529735462099264
V_VAL_13	3.2617951648806886e-06	1.770306565928389e-07	0.0	2.9961079629511137e-06	0.02220736136838507	0.004441472273677014
V_VAL_14	1.5851171779740047e-06	4.129611418431228e-07	0.0	6.039483018752356e-06	0.02136178327021273	0.0042723566540425455
V_VAL_15	1.2353846392455472e-06	2.1628509947137706e-07	0.0	4.247141463237966e-06	0.006319699503039875	0.001263939900607975
V_VAL_16	5.182289478301183e-06	2.2294318484947707e-09	0.0	3.938793794050263e-06	0.07323774474327528	0.014647548948655057
V_VAL_17	6.104688984766405e-06	3.741052383305304e-07	0.0	3.513219834782451e-06	0.009153588081914067	0.0018307176163828132
V_VAL_18	9.79728111848089e-06	1.751313071292149e-07	0.0	1.9651208528645237e-05	0.014821852419456286	0.002964370483891257
V_VAL_19	4.995367788260842e-06	1.1832127891572496e-07	0.0	1.3152152751373049e-05	0.007096690286363498	0.0014193380572726996
V_VAL_20	6.2155623927046605e-06	2.221384740853201e-10	0.0	4.120916231453641e-06	0.004257566608579288	0.0008515133217158575
V_VAL_21	1.742920816289075e-06	2.618398640522144e-07	0.0	8.645531444665958e-07	0.022006333656891267	0.004401266731378253
V_VAL_22	1.9440280503924776e-06	9.046673950742101e-08	0.0	7.363686570905873e-07	0.14958423652427455	0.02991684730485491
V_VAL_23	2.4236904227848764e-06	2.5000681401025075e-09	0.0	1.5327183532421624e-07	0.005366630509926971	0.0010733261019853942
V_VAL_24	1.8240807894897215e-06	3.611818154410962e-07	0.0	1.7316887976792308e-06	0.006315656189705192	0.0012631312379410384
V_VAL_25	2.381740762762585e-06	5.337924850710593e-07	0.0	5.284029651165173e-07	0.0029216685206163184	0.0005843337041232636
V_VAL_26	7.060289276731781e-07	3.757151934046129e-09	0.0	2.388917995996425e-07	0.08013637395086061	0.016027274790172123
V_VAL_27	5.267665641637637e-07	1.0046866148905724e-06	0.0	2.7447600421651927e-07	0.0042665360548957785	0.0008533072109791557
V_VAL_28	7.370974075028279e-06	2.773111586367548e-07	0.0	5.277816683414221e-07	0.005740349740757288	0.0011480699481514576
M_VAL_1	9.470508040660116e-05	0.00019294161117008096	0.001548405998286653	0.0004654018593508124	0.15478497654635828	0.030956995309271658
M_VAL_2	4.883962313961951e-05	9.508763836459185e-05	0.0033418177884873075	0.00010211159833808417	0.06642446910108393	0.013284893820216786
M_VAL_3	0.00022462015220049787	6.211786517026792e-05	0.00018381020030361662	0.00013364386141358228	0.219548095469091	0.0439096190938182
M_VAL_4	4.080407396999681e-05	9.050326056980218e-05	2.6085907775175873e-09	0.0018627116773282963	0.028437619306567304	0.0056875238613134605
M_VAL_5	5.7711212407271036e-05	1.9563838757430087e-05	0.003869911735735568	0.0013410244338000576	0.04669612414422387	0.009339224828844774
M_VAL_6	0.00910742883058582	1.6191672961462687e-05	0.0003033552749736382	0.005163031008931462	0.20998878014337272	0.041997756028674546
M_VAL_7	0.00023631318792905184	6.610337045284325e-05	0.0	0.0001250331524378073	0.046711110175521695	0.009342222035104339
M_VAL_8	0.0007553905020238758	0.00016802791253105545	0.0013491886084699158	0.0004409686725145616	0.5504493394319329	0.11008986788638657
M_VAL_9	0.0015009675681751393	4.215295800978066e-05	0.0008363291963389739	0.002063362319669621	0.2300631768467173	0.046012635369343455
M_VAL_10	0.0001333789371377932	0.0032090537268872335	0.0	0.0002560310953941001	0.05267285873951941	0.01053457174790388
M_VAL_11	0.00023828484642473486	0.00041544198693536634	0.0	0.002007459358680924	2.200544309646748	0.4401088619293496
M_VAL_12	6.336604135222936e-05	1.6044301037296708e-05	0.0	0.0005791244374392054	0.1777145382452097	0.03554290764904194
M_VAL_13	4.389002099695839e-05	1.2559577203523367e-05	4.2070195933660415e-12	1.467805330315271e-05	0.025207122836752784	0.005041424567350556
M_VAL_14	0.013552889814068995	0.015246087594877446	0.012322926397761924	0.025531699779769112	0.18192412235711533	0.03638482447142306
M_VAL_15	5.756684114457643e-05	0.00010429608560805879	0.0	1.983401267881464e-06	0.0766947012255221	0.015338940245104422
M_VAL_16	0.0028397879195041767	7.25761798167533e-05	0.0013499213447602857	0.00601332337660228	0.04771050502697524	0.009542101005395048
M_VAL_17	0.001820609708969215	0.003416646613001081	0.003130643173970187	0.001404110657735378	0.3615954706341192	0.07231909412682383
M_VAL_18	0.0002888255315250955	3.3293340067742014e-05	0.0009158640338796681	0.000667379181315675	0.055610862269763514	0.011122172453952703
M_VAL_19	0.0027151157693951016	0.0014909273126603028	0.0031072043473100025	0.002353731420797194	0.11600218813762997	0.023200437627525994
M_VAL_20	0.0002061549881438912	0.0007111373173158694	0.0	0.001124168220295348	0.11012544488415424	0.022025088976830847
M_VAL_21	4.829802837107727e-05	2.2773336762974986e-05	0.0	1.289052022659983e-05	0.01386909681479114	0.002773819362958228
M_VAL_22	0.0043915220666830386	2.7155711660704122e-05	0.0027783438974256567	0.004127996158557727	0.050350524016862415	0.010070104803372483
M_VAL_23	0.00018524217923103866	3.6368399476338505e-05	0.0	0.0001263591042365022	0.015027714263109702	0.0030055428526219404
M_VAL_24	0.0016203756504564097	3.40696335321771e-05	0.0018017399652704201	0.0014897060965338726	0.06061869511535261	0.012123739023070523
M_VAL_25	0.0015726591142913619	0.0001756836427324508	0.017117760258375143	0.0012962291861202376	0.7033606309292343	0.14067212618584685
M_VAL_26	0.0008171320165628889	0.00017049871986208535	5.612117776325652e-05	0.0002873662345475876	0.07654353528473935	0.015308707056947871
M_VAL_27	0.004052428354927897	0.00024994193563250615	7.996718529853474e-05	0.001223158551447575	0.138346263360829	0.0276692526721658
M_VAL_28	8.943571005586204e-05	1.5370112899468305e-05	0.0	4.160430994450086e-05	0.04765123298811344	0.009530246597622688
M_VAL_29	8.6544958612693e-05	5.242541691075308e-06	0.0	2.44560069884701e-05	0.024464160437198366	0.004892832087439673
M_VAL_30	0.0010860315376996254	0.0047766784374261234	0.004955187819514455	0.0039898852371147275	0.037477412638134144	0.007495482527626829
M_VAL_31	9.08488742364114e-05	3.509408493883418e-06	0.0	1.1507339338997704e-05	0.055997229190252594	0.011199445838050518
M_VAL_32	0.0014923964290104708	0.0001551654549729617	0.0	0.0007716915848532626	0.01753224974447792	0.003506449948895584
