feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.019059405891495254	0.010001505769099478	0.023509066325241995	0.011305033029279401	0.11933272725945003	0.023866545451890007
BugsDelivered	0.020599446819925395	0.010978857772469751	0.011463749331838762	0.010545917982859808	0.0937391727746753	0.01874783455493506
DifficultyLevel	0.02029475585840447	0.038697617031939614	0.1303228746331741	0.01694473069404776	0.3473123858517355	0.0694624771703471
DistinctOperands	0.051937948232837566	0.016084919952742364	0.031652655370247404	0.014830901756297884	0.14174760286624288	0.028349520573248577
DistinctOperators	0.01972960888858029	0.0001616851411313363	0.0	0.0	0.01989482398115856	0.003978964796231712
Effort	0.005257458047416067	0.004539224058049882	0.04276398251256378	0.0020151701454550522	0.08971639439783997	0.017943278879567995
ProgramLength	0.015440185209905657	0.030939299433587912	0.014082800105263261	0.01905698809090843	0.1148184041848169	0.02296368083696338
ProgramLevel	0.01233450498703621	5.1843503784974354e-05	0.0	0.00014888181668724538	0.013756118640201726	0.002751223728040345
ProgramVolume	0.025699460705944987	0.019123956273223497	0.01778773854642633	0.010018951910925663	0.10447412326521208	0.020894824653042415
TimeToImplement	0.006591093002180051	0.014065120706893293	0.010099476332572825	0.005204074426862723	0.06322339765474132	0.012644679530948263
TotalOperators	0.012823084171769413	0.009116884717074373	0.008420505409433888	0.017152395486846512	0.09893748744016134	0.01978749748803227
Total_Operands	0.016549559444520995	0.01028339656959762	0.010669948429982281	0.014074507358707652	0.08543024690250954	0.017086049380501907
VocabularySize	0.041104323633293575	0.004732514426839562	0.004145464103515169	0.010334055434575159	0.07534245247446535	0.01506849049489307
Sloc	0.008104188978335088	3.38614848904434e-05	0.029963780252411972	6.097685028779025e-05	0.05189273872800452	0.010378547745600904
DecisionPoint	0.009496683586549719	0.0003059195196462116	0.0	0.00012193684340175052	0.015537666039981237	0.0031075332079962474
GlobalVariables	0.01786151054986543	0.10231572872702895	0.036244375401869394	0.12546539119716024	0.2819003380669154	0.05638006761338308
If	0.007288126769386973	0.00010477443283914628	0.0	2.6618590233286164e-05	0.008094032285756484	0.0016188064571512968
Loop	0.014950549276272106	0.0030491476466687874	0.0	4.2785261523057114e-05	0.02734990362326317	0.005469980724652634
Goto	0.23806013709714083	0.3017030758448437	0.263582242472557	0.2997248072399246	1.1125110339317623	0.22250220678635246
