feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.000445933072803426	3.0046678054040957e-05	0.0	0.002087464246384115	0.002563443997241582	0.0006408609993103955
BugsDelivered	0.011887009510527742	0.00019908507753090766	0.0	0.0017493518164561697	0.013835446404514819	0.0034588616011287047
DifficultyLevel	0.001591909797772739	0.0015461584100040376	8.911843621769955e-05	0.0005818270685221383	0.0038090137125166143	0.0009522534281291536
DistinctOperands	0.0037963582411836136	9.15052745834743e-05	0.0015393373560089628	0.00013618640377071386	0.005563387275546765	0.0013908468188866911
DistinctOperators	0.0	8.68371707780322e-08	0.0	0.0	8.68371707780322e-08	2.170929269450805e-08
Effort	0.004917610887548183	0.007008948737111628	0.006465216020935341	0.0013050795736759527	0.019696855219271104	0.004924213804817776
ProgramLength	0.014686702483537326	0.005122080964885421	0.009411591715362424	0.002112078472632369	0.03133245363641754	0.007833113409104385
ProgramLevel	0.0077858874717955055	3.557759271003248e-05	0.0	3.63161850814207e-05	0.007857781249586958	0.0019644453123967395
ProgramVolume	0.006527980964176896	0.00014084942121747306	0.017861077942252616	0.0026084629639065164	0.0271383712915535	0.006784592822888375
TimeToImplement	0.007514607791937653	0.010498909811090187	0.013586892424326678	0.0010531611928341633	0.03265357122018868	0.00816339280504717
TotalOperators	0.008095165514247374	0.0006225507334867914	0.008772343731000587	0.0027574809268297116	0.020247540905564465	0.005061885226391116
Total_Operands	0.00517402487301488	0.00011770051987013249	0.007447798369836822	0.0023826965577153697	0.015122220320437203	0.003780555080109301
VocabularySize	0.0038456969487255317	3.483683244939226e-05	0.0024165735264647186	0.0026212571010015375	0.00891836440864118	0.002229591102160295
Sloc	0.011661775987416256	0.0	0.0	0.0	0.011661775987416256	0.002915443996854064
DecisionPoint	0.005859538120847833	0.0	0.0	0.0	0.005859538120847833	0.0014648845302119582
GlobalVariables	0.01627649478013287	1.7543171743977342e-08	0.0	0.0	0.016276512323304616	0.004069128080826154
If	0.004557418538437204	2.5479375522699417e-05	0.0010849229877378465	0.0	0.00566782090169775	0.0014169552254244375
Loop	0.006266499615155065	1.7019202787058014e-05	0.0	0.0	0.006283518817942123	0.0015708797044855307
Goto	0.005859538120847833	0.0	0.0	0.0	0.005859538120847833	0.0014648845302119582
Assignment	0.009886990618398575	9.376450561805383e-07	0.0	0.0	0.009887928263454755	0.002471982065863689
ExitPoint	0.020761346146326916	4.526994339928247e-05	0.0	0.0	0.0208066160897262	0.00520165402243155
Function.1	0.023252135400189822	0.0	0.00026888502477152095	0.0	0.023521020424961344	0.005880255106240336
FunctionCall	0.06408288516292314	9.880974776251725e-06	0.0	0.0	0.06409276613769939	0.016023191534424847
PointerDereferencing	0.08909349378146951	0.6064681547846987	0.2663782067601081	0.4562181122357901	1.4181579675620664	0.3545394918905166
CyclomaticComplexity	0.010416956659285038	1.0932647952571711e-06	0.0	0.0	0.010418049924080295	0.002604512481020074
SyntacticallyReachableFunctions	0.032804610507560734	1.3206333225203892e-05	0.0002108916803467846	0.0	0.033028708521132724	0.008257177130283181
SemanticallyReachedFunctions	0.009076817060262896	3.509209930162195e-05	0.00041425130441702303	0.0	0.009526160463981541	0.0023815401159953853
CoverageEstimation	0.0	0.0	0.0	0.0	0.0	0.0
SCALAR_INPUT	0.0	4.238642222239793e-08	0.0	0.0	4.238642222239793e-08	1.0596605555599483e-08
RANGE_SCALAR_VALUES	0.0	0.0	0.0	0.0	0.0	0.0
SCALAR_INDEX_INPUT	0.0	0.0	0.0	0.0	0.0	0.0
RANGE_SCALAR_INDEX_VALUES	0.0	0.0	0.0	0.0	0.0	0.0
ARRAY_INPUT	0.4203684831671866	0.21187153574169937	0.38145590147548525	0.3600119923145506	1.3737079126989218	0.34342697817473045
RANGE_ARRAY_INPUT	0.011719076241695669	7.924043167316602e-06	0.0	0.0	0.011727000284862985	0.0029317500712157463
cInstr	0.01609060211937151	0.06656518121604342	0.08784432939057005	0.010574372186514457	0.18107448491249944	0.04526862122812486
Bugs_Delivered	0.006664111287456929	0.0009479114925619016	0.008520702254574786	0.002370697637545238	0.018503422672138854	0.004625855668034713
SS_VAL_1	0.00911417311985845	0.000551954072981119	0.01088299804739153	0.0013899573993559433	0.021939082639587045	0.005484770659896761
SV_VAL_1	0.0	6.922925145703546e-09	0.0	0.0	6.922925145703546e-09	1.7307312864258864e-09
SV_VAL_2	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_1	0.0027630018728318786	0.0017134799196138247	0.00025191185336048976	0.003184816483924023	0.007913210129730217	0.001978302532432554
V_VAL_2	0.00801023204179213	0.00043127924156027077	0.00019666966226770604	0.0026032446395501396	0.011241425585170247	0.0028103563962925617
V_VAL_3	0.013383894944394459	0.004874925294462285	0.025543992678433564	0.008672577065716378	0.05247538998300669	0.013118847495751672
V_VAL_4	0.011685363407352111	0.00031458187725301153	0.0003418953232843002	0.003919705789878362	0.016261546397767786	0.004065386599441946
