feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.003574040992872378	0.002005716213789701	0.016542091091170327	0.008072024219574092	0.3208664186427006	0.06417328372854011
BugsDelivered	0.0199064145022298	0.009099636512334634	0.0032394322431814043	0.00946320157392364	0.27631893278828423	0.05526378655765685
DifficultyLevel	0.004730927082172106	0.03557946907358021	0.0496757926126127	0.07180336957875251	0.9394989942225827	0.18789979884451652
DistinctOperands	0.019211255334947955	0.06119780316562685	0.040746989657961113	0.024408053636983725	0.5076942947744526	0.10153885895489052
DistinctOperators	0.003445609032008276	0.013174166046240244	0.01371973528616458	0.001249943607375559	0.21768530092244603	0.043537060184489204
Effort	0.009620070699331707	0.005466857510885876	0.0	0.018512799267608005	1.3031784880099968	0.26063569760199934
ProgramLength	0.016726007345340917	0.006828718690837518	0.009589269590996867	0.008312211872921063	0.2959136273824502	0.05918272547649004
ProgramLevel	0.004416756498178779	0.0	0.0	0.00034958945233761954	0.041839777977370325	0.008367955595474066
ProgramVolume	0.020475040306120133	0.009573835406300867	0.03071616006917609	0.01297348465277656	0.2976879918544864	0.05953759837089728
TimeToImplement	0.009590946453343796	0.006417752576462594	0.0	0.017064613853412413	2.1491850017638283	0.4298370003527657
TotalOperators	0.019190300592990265	0.030133700587952946	0.020972648148698946	0.013310601170438151	0.30610604950801634	0.06122120990160327
Total_Operands	0.028084492713116364	0.019226508092370084	0.008593797976172437	0.014869449552593162	0.5657173413960992	0.11314346827921984
VocabularySize	0.016580688629509267	0.05268302129416712	0.03063301089027745	0.013503524011010293	0.28143045144292655	0.05628609028858531
Sloc	0.028022179016326823	0.0013883857259267818	0.0	0.04885878830835961	1.9837286766963562	0.39674573533927127
DecisionPoint	0.038845511346167136	0.010216277853431776	0.03741914324691494	0.036673658181457694	0.6571043446256414	0.13142086892512828
GlobalVariables	0.004382361499615756	0.002415878102770128	0.0	0.0003111668525037591	0.7917806827993812	0.15835613655987624
If	0.02834879745776166	0.0020016873064904505	0.03589565980241272	0.036576327709429514	1.0383397048650154	0.20766794097300306
Loop	0.07780846996396913	0.05433945440647819	0.010433725377388079	0.03918209159552527	1.1146614771207632	0.22293229542415266
Goto	0.03670882079758119	0.04944478464983848	0.31462167339486746	0.023211689710328814	2.881598073183	0.5763196146366
Assignment	0.02920851568679962	0.0019187853641896087	0.0221088593885562	0.022899972882397413	1.1291867443599428	0.22583734887198856
ExitPoint	0.002273565442913746	0.029576983105228896	0.003697147751954221	0.042425621180660435	0.909107568754141	0.1818215137508282
Function.1	0.0059502312465191535	0.09783253268962884	0.0	0.05115528190755412	0.9958934241133297	0.19917868482266593
FunctionCall	0.0005641149056040298	2.559721087693899e-05	0.0	0.0022846196893555226	0.9268729125359294	0.1853745825071859
PointerDereferencing	0.017868068016880168	0.08118518412950156	0.12372434995521166	0.019307173057786467	2.9423150887179035	0.5884630177435807
CyclomaticComplexity	0.039576685841155874	0.09541436908445299	0.037283533022573805	0.04276599793639412	1.6137512802018041	0.32275025604036084
SyntacticallyReachableFunctions	0.04525166262496376	0.0003868574327846736	0.03377678607273978	0.02400477421375477	0.8664688816835477	0.17329377633670956
SemanticallyReachedFunctions	0.038477174276591	0.03288477626342678	0.019898565078952893	0.023260516889959323	1.2231050142156668	0.24462100284313334
CoverageEstimation	0.00277782182155861	0.0011314404418019213	0.0	0.0004819972729948595	0.013331465779452208	0.0026662931558904417
SCALAR_INPUT	0.14574207507045395	0.05227099817849472	0.07679907195968586	0.1250455574200294	1.402111784255719	0.2804223568511438
RANGE_SCALAR_VALUES	0.16258485967572917	0.09745126916710661	0.0	0.09524789961968207	0.7465103876992831	0.14930207753985664
SCALAR_INDEX_INPUT	0.0016098475002823244	0.0	0.0	0.00019472991552739357	0.16313083265457548	0.032626166530915095
RANGE_SCALAR_INDEX_VALUES	0.002236036926435324	0.027606813761448724	0.0	0.0003921279172762798	0.15938332184086307	0.031876664368172616
ARRAY_INPUT	0.0011563362559689411	3.237287597070153e-06	0.0	0.0033845023850846787	3.343336198730259	0.6686672397460518
