feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Column1	4.9039097586294986e-17	9.086448414233832e-16	2.5807556573236858e-15	8.758461358943222e-17	4.888940568160549	0.9777881136321097
BugsDelivered	0.02391099039225275	2.6871757058138345e-06	0.00012861055639342485	0.00584256466213541	0.14875632154586702	0.0297512643091734
DifficultyLevel	0.0003650892424802525	3.642037570675219e-17	3.353359027608071e-16	2.559807378375017e-20	0.44248212442632395	0.0884964248852648
DistinctOperands	0.046966008350785744	0.003428080517096402	0.03419967159269253	0.018240963249039833	0.24986257937549494	0.04997251587509899
DistinctOperators	0.10185476632789434	0.018732735041345754	0.037274437682607305	0.0	0.40655637491593866	0.08131127498318773
Effort	0.002056233395846663	5.340450038248992e-07	0.0009506933711415835	0.010371762435565614	0.2399356604656397	0.04798713209312794
ProgramLength	0.00683171154064372	4.985499381234357e-06	0.0012607128180119767	0.010669807137016683	0.1631599229309933	0.03263198458619866
ProgramLevel	9.675505997963347e-17	-7.43484526223387e-17	0.0	7.750699079049051e-20	0.03143499742951889	0.006286999485903779
ProgramVolume	0.0152242394341219	2.18505164768669e-05	0.0010852215765142644	0.007470703884468982	0.1379865113867129	0.027597302277342577
TimeToImplement	0.003415855770321945	5.34364741462233e-09	0.004901475513454153	0.01196590202453395	0.27301915184849496	0.05460383036969899
TotalOperators	0.009916935792181749	0.0007285634581322433	0.0007128181801199821	0.00742281908012667	0.09657545787876609	0.01931509157575322
Total_Operands	0.010369263725125403	0.000516859464621664	0.007406133280014934	0.016422746192424648	0.5553143393716373	0.11106286787432747
VocabularySize	0.03899378879884657	0.004614884270950688	0.0029621228156546764	0.02269954436118842	0.28238862706144957	0.05647772541228992
Sloc	0.0	0.0	2.626098786728527e-17	0.0	0.5413176914297869	0.10826353828595739
DecisionPoint	0.002299626224166652	0.0	0.0	0.0	0.32325474521584974	0.06465094904316995
GlobalVariables	0.04842834641707072	0.05017649475612597	0.01993490001391626	0.0	0.2281380769386206	0.04562761538772412
If	0.002543019052486586	3.835549001094999e-18	0.0	0.0	0.2988643375614048	0.05977286751228096
Loop	0.07397928938779863	0.8518681211364661	0.8891832025994726	0.852524958224675	3.441026469881688	0.6882052939763377
Goto	0.0030298047091269356	0.0	1.349934339710034e-15	8.196550420373787e-17	0.23408310248310854	0.046816620496621705
Assignment	0.00024339282832011827	5.86362222059792e-18	0.0	4.995067252907067e-20	2.125571422022517	0.4251142844045034
ExitPoint	0.004720948862493315	0.0	0.0	0.0	0.7317342054649382	0.14634684109298762
Function.1	0.0003650892424801109	0.0	0.0	0.0	0.5682666447205195	0.11365332894410389
FunctionCall	0.0013472919421322427	0.0	0.0	0.0	0.6719626243013277	0.13439252486026554
PointerDereferencing	0.0007301784849601962	0.0	0.0	0.0	0.2471563657406706	0.04943127314813412
CyclomaticComplexity	0.00012169641416009348	8.1855407154599315e-16	0.0	0.0	1.744271675642064	0.3488543351284128
SyntacticallyReachableFunctions	0.0015516931949835044	0.0	3.8260694637967377e-16	0.0	0.6910861498538113	0.13821722997076227
SemanticallyReachedFunctions	0.00048678565664030224	0.0	0.0	0.0	0.7393563011773524	0.14787126023547048
CoverageEstimation	6.22257058136837e-17	0.0	0.0	0.0	0.11190007570711923	0.022380015141423844
SCALAR_INPUT	0.30373504732935047	0.0	0.0	0.0	0.6734264018962135	0.1346852803792427
RANGE_SCALAR_VALUES	0.2630055311853943	0.0	0.0	0.0	0.6713721458870339	0.13427442917740678
SCALAR_INDEX_INPUT	0.0012778123486799472	0.0	0.0	0.0	0.007739758937479647	0.0015479517874959295
RANGE_SCALAR_INDEX_VALUES	0.0013183778200666224	0.0	0.0	0.0	0.01713219255847506	0.003426438511695012
ARRAY_INPUT	0.00034480650678661654	0.0	0.0	0.0	2.3584417834383737	0.4716883566876747
