feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Column1	0.03414507114045668	0.5086040578631078	0.2863405911476788	0.41956326951222533	1.2486529896634686	0.31216324741586715
BugsDelivered	0.019523355227787424	0.0038824552760309324	0.0	0.003103544901187315	0.02650935540500567	0.006627338851251417
DifficultyLevel	0.019878237912766453	0.02559797155313427	0.011966217323632383	0.021638001664849516	0.07908042845438262	0.019770107113595656
DistinctOperands	0.001968038343813578	8.542452782670453e-05	5.286445401261466e-05	0.00045993915160170355	0.0025662664772546006	0.0006415666193136502
DistinctOperators	0.040321346086753376	1.53928687918537e-06	0.0	0.005519725506227021	0.04584261087985958	0.011460652719964895
Effort	0.01535665998082239	0.0021694385834247114	0.002083713010052965	0.006769014454640276	0.026378826028940344	0.006594706507235086
ProgramLength	0.020811257934617293	0.006118332566755962	0.0	0.0020296551036015874	0.028959245604974843	0.007239811401243711
ProgramLevel	0.0020406397262996436	0.0	0.0	0.005580755595276944	0.007621395321576588	0.001905348830394147
ProgramVolume	0.016468197150979375	0.00022483883318713896	0.003407073643434941	0.001817843929138701	0.021917953556740154	0.005479488389185039
TimeToImplement	0.011046072457406539	0.0014720319955654271	0.0001135418894180462	0.006502380147954252	0.019134026490344264	0.004783506622586066
TotalOperators	0.016230222259398245	0.009008096528451892	0.0	0.008860929362209797	0.034099248150059935	0.008524812037514984
Total_Operands	0.012798624754915703	0.0002241707033586713	0.00017264227424795955	0.004699421193938287	0.01789485892646062	0.004473714731615155
VocabularySize	0.002095770713893882	0.00024157344452276435	0.0005927353256476384	0.0010831810764750697	0.004013260560539354	0.0010033151401348385
Sloc	0.05844320521472227	0.001025093618091617	0.0047832455241745625	0.001576132100308609	0.06582767645729705	0.016456919114324262
DecisionPoint	0.040890300722649896	1.084346893556691e-06	0.0	0.010593352030159493	0.05148473709970294	0.012871184274925736
GlobalVariables	0.015799768418943136	2.6215616044835962e-05	0.0	0.0024602609647727688	0.01828624499976074	0.004571561249940185
If	0.021434447869880698	3.5465030964603214e-06	0.0	0.007636686351668171	0.02907468072464533	0.007268670181161332
Loop	0.11781466435282131	0.0007906634873398827	0.0008893499961654107	0.008132076692071223	0.12762675452839783	0.03190668863209946
Goto	0.01851040935443813	0.0	0.0	0.0	0.01851040935443813	0.0046276023386095325
Assignment	0.03945001005779937	2.266497744637303e-06	0.0	0.010258791998945022	0.04971106855448903	0.012427767138622257
ExitPoint	0.017021922588873376	1.573535246628357e-06	0.0	0.0	0.017023496124120005	0.004255874031030001
Function.1	0.0068515167218881	8.355600576671506e-06	0.0	0.0	0.006859872322464771	0.0017149680806161928
FunctionCall	0.012342938213413434	1.4332406796807436e-05	0.0028394166596259303	0.007962370989208245	0.023159058269044415	0.005789764567261104
PointerDereferencing	0.023947257944380778	0.00014825897408820296	0.0	0.0024579871068123095	0.026553504025281293	0.006638376006320323
CyclomaticComplexity	0.021166063000529086	4.2397750833280404e-05	0.006210542349324553	0.010601409985215759	0.03802041308590268	0.00950510327147567
SyntacticallyReachableFunctions	0.013883009662457077	5.1601170794572695e-05	0.0017095411453261833	0.003043331324586208	0.01868748330316404	0.00467187082579101
SemanticallyReachedFunctions	0.014577544059490062	0.0	0.0	0.0	0.014577544059490062	0.0036443860148725154
CoverageEstimation	0.0	0.0	0.0	0.0	0.0	0.0
SCALAR_INPUT	0.0014799771879002404	0.0	0.0	0.0	0.0014799771879002404	0.0003699942969750601
RANGE_SCALAR_VALUES	0.0005523858235081449	0.0	0.0	0.0	0.0005523858235081449	0.00013809645587703622
SCALAR_INDEX_INPUT	0.0	0.0	0.0	0.0	0.0	0.0
RANGE_SCALAR_INDEX_VALUES	0.0	0.0	0.0	0.0	0.0	0.0
ARRAY_INPUT	0.19995178973597724	0.27799484168006755	0.453435426449817	0.2723070943952227	1.2036891522610844	0.3009222880652711
RANGE_ARRAY_INPUT	0.015073895465971503	0.0001635374014693874	0.0	0.0	0.01523743286744089	0.0038093582168602226
cInstr	0.00894626585990511	0.0030456393715600086	0.013842356523381862	0.005288043333958215	0.031122305088805195	0.007780576272201299
Bugs_Delivered	0.015732149406478522	0.004193777725286904	0.0	0.004878199564070115	0.024804126695835545	0.006201031673958886
SS_VAL_1	0.010177151131540213	0.00040917697510420113	0.0010107701073780082	0.000997198166500814	0.012594296380523238	0.0031485740951308094
SV_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_2	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_1	0.006068987304542924	0.009073110229480898	0.008459774614470596	0.002186136668003571	0.02578800881649799	0.006447002204124497
V_VAL_2	0.001975940074597686	0.005593033976547319	0.0004287224773450299	0.0038548576011723694	0.011852554129662404	0.002963138532415601
V_VAL_3	0.001484975014025477	0.005507451799892245	0.007288033635184429	0.0032708676824206705	0.017551328131522822	0.0043878320328807055
