feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ID_VAL	0.0043218503376238875	0.002724884642272689	0.0022536466649658096	0.004519308091704164	0.018294909855837517	0.0036589819711675036
BugsDelivered	0.01742347271282083	0.02452678710951963	0.05412646261059625	0.013372933973802622	0.1289933747960906	0.025798674959218122
DifficultyLevel	0.008526954669010604	0.0247122942204891	0.05277955878673559	0.018445065862600522	0.11748414456993903	0.023496828913987806
DistinctOperands	0.0587393173236573	0.0232168764447632	0.03657980054968131	0.021585852326061333	0.14601339225795226	0.029202678451590452
DistinctOperators	0.022287419356549435	6.060434441839542e-05	0.0	0.0	0.02804602222187184	0.0056092044443743685
Effort	0.0041974958311543084	0.012062855721993587	0.018588312169384322	0.010180439816318436	0.08883331694166074	0.01776666338833215
ProgramLength	0.01591358211481167	0.018040462657661224	0.06885651895385123	0.010350175266203554	0.1536631377443343	0.03073262754886686
ProgramLevel	0.008479388076628602	9.205502099126544e-06	0.0	0.0	0.020153512373356126	0.004030702474671225
ProgramVolume	0.01822409358857277	0.02317264680655978	0.06302146991808713	0.01636234728862524	0.1533008553498165	0.0306601710699633
TimeToImplement	0.005352380311985373	0.015550120942577256	0.03076462268350522	0.006915591361761437	0.09370581016411664	0.018741162032823326
TotalOperators	0.016109978127970093	0.01565090824357597	0.023830781957232473	0.011679333891436017	0.08967089142330213	0.017934178284660426
Total_Operands	0.015259310503215318	0.004039905401633153	0.013887671632956025	0.008669928836939626	0.07007510428308868	0.014015020856617735
VocabularySize	0.05355358022840494	0.010218723336978477	0.021935109101542446	0.004790516326571586	0.09768572145808443	0.019537144291616886
Sloc	0.021279741729643153	0.016625892739766494	0.0930376024572029	0.0	0.16821690358423705	0.03364338071684741
DecisionPoint	0.01095335206432297	0.00046493214437901177	0.0	3.679424507970832e-05	0.018780377598191064	0.003756075519638213
GlobalVariables	0.04065456594947573	0.11788603918819285	0.03711605131770956	0.14649949433813048	0.3422967532751424	0.06845935065502848
If	0.01471337972797034	1.866928227752665e-05	0.0	0.0	0.03856658660366888	0.007713317320733775
Loop	0.02300205890921892	0.0005193730500492591	0.00027752127695892734	0.0	0.029498882235395887	0.005899776447079177
Goto	0.21875160607375443	0.35710849666904965	0.23819237793414855	0.36017014481787907	1.1799193986678782	0.23598387973357565
Assignment	0.04224836244911685	0.06388637830445373	0.026741112228723017	0.00026143818018151046	0.14330541309602784	0.02866108261920557
ExitPoint	0.011702038803533108	4.3330736134052315e-05	0.0	0.0	0.02974301226759103	0.0059486024535182055
Function.1	0.019590664681420924	2.0884883367582793e-05	0.0	0.0	0.047076602615623915	0.009415320523124783
FunctionCall	0.014576506021062708	3.3550091480365427e-05	0.0	0.0	0.07245265189489651	0.014490530378979303
PointerDereferencing	0.02267193369386912	0.006465029649874596	0.0001261511043863927	0.08556297823494191	1.8226059937718835	0.3645211987543767
CyclomaticComplexity	0.016059025237044083	8.776614656239427e-05	0.0	0.0	0.01614882789007235	0.00322976557801447
SyntacticallyReachableFunctions	0.010336058663319483	0.0001070536125618697	0.0	0.0	0.025359111341939206	0.005071822268387842
SemanticallyReachedFunctions	0.006888448311786272	2.7326618475821744e-05	0.0	0.0	0.00694823284012484	0.001389646568024968
CoverageEstimation	8.067366179728802e-05	1.711301421916627e-06	0.0	6.225357958082602e-05	0.00014463854280003066	2.8927708560006132e-05
SCALAR_INPUT	0.024709364943140123	0.010951468215029098	0.0454024850026271	0.009230839032850182	0.0902941571936465	0.0180588314387293
RANGE_SCALAR_VALUES	0.051259415654777894	0.03512904234338577	0.017493645605476754	0.016113556570643468	0.11999566017428388	0.023999132034856777
SCALAR_INDEX_INPUT	0.0024709314436233303	0.0	0.0	0.0	0.0024709314436233303	0.0004941862887246661
RANGE_SCALAR_INDEX_VALUES	0.004585748158764552	0.0	0.0	0.0	0.004585748158764552	0.0009171496317529103
ARRAY_INPUT	0.0007307988706051856	1.3511485251273786e-05	0.0	0.0	1.816721122908457	0.3633442245816914
RANGE_ARRAY_INPUT	0.04963242340971565	0.0005194668368568763	0.0	0.0	0.06913360017886837	0.013826720035773673
cInstr	0.009132259378380459	0.005000451017088511	0.012968582068892322	0.00381590011024783	0.2565915104694874	0.05131830209389748
Bugs_Delivered	0.022232443393259072	0.017565912807873563	0.059809020491891775	0.016941384998726796	0.13188117052270512	0.026376234104541024
SS_VAL_1	0.017945426926438267	0.01322148408930749	0.015923520324509135	0.01856654949652954	0.08917007258078974	0.01783401451615795
SV_VAL_1	0.0038212701857438746	3.948576029542218e-06	0.0	5.505918005379718e-05	0.003880597196349011	0.0007761194392698022
SV_VAL_2	0.0	3.422561803018386e-05	0.0	0.0	3.422561803018386e-05	6.845123606036772e-06
V_VAL_1	0.00021139717292948103	5.444561439713654e-07	0.0	1.5708899861525354e-05	0.007805629778244249	0.0015611259556488498
V_VAL_2	0.0033831425077115057	5.106623384256596e-06	1.273326724810536e-05	0.0002426439257619466	0.019501439751223613	0.003900287950244723
V_VAL_3	0.00010541137428100434	0.0	0.0	0.0	0.06272823839707739	0.012545647679415479
V_VAL_4	0.0007110472817424617	1.435491549761179e-07	0.0	3.51386806596689e-05	0.035934531690025105	0.007186906338005021
V_VAL_5	4.6442416143005065e-05	3.0981454334796405e-07	0.0	8.228876976609838e-05	0.1369774126710115	0.0273954825342023
V_VAL_6	0.0003542058463231298	1.815407155418697e-06	0.0	0.0	0.0020384841007674063	0.00040769682015348124
V_VAL_7	0.0004280146639387329	5.095756166865603e-06	0.0	0.0	0.020439933286181048	0.00408798665723621
V_VAL_8	0.0005392096730303001	8.393474152649977e-09	0.0	0.0	0.008120846468635293	0.0016241692937270587
V_VAL_9	0.0	1.1577044395148978e-06	0.0	0.0	0.008344821826021536	0.0016689643652043073
V_VAL_10	0.0003666334401148481	0.0	0.0	0.0	0.006109071111528212	0.0012218142223056423
V_VAL_11	0.0	0.0	0.0	0.0	0.0017824450630123101	0.000356489012602462
V_VAL_12	0.0	1.153256784005912e-07	0.0	0.0	0.0022387256677627934	0.0004477451335525587
V_VAL_13	0.0	0.0	0.0	0.0	0.002172885704078271	0.00043457714081565423
V_VAL_14	0.0	7.496236229399075e-08	0.0	0.0	0.007414652494527347	0.0014829304989054694
V_VAL_15	0.0	0.0	0.0	0.0	0.010223689452505173	0.0020447378905010345
