id,clockCycles,assemblyInstr
values_27,2082,
values_84,1728,
values_65,2035,
values_96,2088,
values_28,1722,
values_54,1675,
values_15,2082,
values_87,2088,
values_59,1675,
values_5,2082,
values_92,2088,
values_0,2082,
values_77,2088,
values_17,2082,
values_12,2082,
values_33,1722,
values_25,2082,
values_19,1722,
values_97,2088,
values_81,2088,
values_8,1722,
values_73,1675,
values_89,1728,
values_82,2088,
values_34,1722,
values_70,2035,
values_29,1722,
values_51,2035,
values_57,2035,
values_88,1728,
values_23,1722,
values_45,2082,
values_66,2035,
values_36,2082,
values_56,2035,
values_26,2082,
values_43,1722,
values_52,2035,
values_98,1728,
values_61,2035,
values_44,1722,
values_68,1675,
values_41,2082,
values_85,2088,
values_79,1728,
values_71,2035,
values_63,1675,
values_20,2082,
values_74,1675,
values_72,2035,
values_86,2088,
values_75,2088,
values_55,2035,
values_14,1722,
values_47,2082,
values_91,2088,
values_64,1675,
values_11,2082,
values_49,1722,
values_62,2035,
values_80,2088,
values_39,1722,
values_90,2088,
values_53,1675,
values_94,1728,
values_7,2082,
values_31,2082,
values_93,1728,
values_38,1722,
values_58,1675,
values_78,1728,
values_50,2035,
values_3,1722,
values_13,1722,
values_83,1728,
values_1,2082,
values_21,2082,
values_32,2082,
values_22,2082,
values_9,1722,
values_6,2082,
values_76,2088,
values_18,1722,
values_16,2082,
values_40,2082,
values_2,2082,
values_60,2035,
values_99,1728,
values_48,1722,
values_69,1675,
values_46,2082,
values_24,1722,
values_95,2088,
values_42,2082,
values_37,2082,
values_10,2082,
values_67,2035,
values_35,2082,
values_30,2082,
values_4,1722,
