values_27,38,109,32,-91,20,-77,-116,39,38,122,25,41,-119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_84,15,22,74,-28,12,55,62,-44,-91,85,-54,95,74,124,-75,-71,94,87,127,0,0,0,0,0,0,0,0,0
values_65,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_96,-22,-75,-21,15,-12,-16,49,89,-6,-68,-21,49,-57,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_28,64,98,75,12,36,-35,10,-98,9,-50,-117,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_54,-27,80,-30,-41,-97,-47,93,16,-115,43,30,-93,-103,7,16,113,-96,-51,41,-57,-3,114,-64,108,68,100,0,0
values_15,88,109,-70,116,118,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_87,-71,23,61,-116,83,16,105,57,-98,51,-110,-42,-92,71,-124,102,23,17,-80,0,0,0,0,0,0,0,0,0
values_59,1,-83,-60,-50,-38,126,12,-49,-25,64,-43,-105,60,-95,-32,24,-48,13,90,-22,-79,106,-95,8,109,10,0,0
values_5,-41,-105,126,-112,-51,-119,-31,50,125,61,78,-121,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_92,82,-30,10,-61,21,-82,-37,20,-104,44,-103,-57,121,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_0,-38,-85,27,83,27,50,28,-67,-117,90,-91,-56,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_77,-52,-39,-79,-98,-71,-84,52,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_17,37,-86,58,93,-19,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_12,-38,-119,-14,-14,73,-114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_33,-94,-10,31,26,-43,55,95,37,93,108,28,20,72,-54,-49,-46,-50,-62,-110,-54,113,34,97,99,-52,0,0,0
values_25,70,-36,108,85,-42,76,92,16,24,-54,84,-90,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_19,32,-118,57,110,23,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_97,-10,-23,65,-17,-36,124,-56,20,-94,114,102,-79,-10,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_81,-97,-62,-125,70,120,-68,62,-86,-78,106,11,-125,-16,50,-57,11,-29,49,-21,0,0,0,0,0,0,0,0,0
values_8,-61,-55,-12,-33,-6,70,-71,-1,67,-11,-40,45,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_73,-59,92,-38,7,-106,-59,59,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_89,-120,66,50,32,20,23,-124,-15,-84,-109,-30,-73,94,-110,-85,120,89,102,-44,0,0,0,0,0,0,0,0,0
values_82,60,-6,48,45,-94,32,53,-124,101,-115,-21,57,42,13,-80,-41,118,-11,-78,0,0,0,0,0,0,0,0,0
values_34,-115,115,-65,91,35,98,-96,-53,-94,-8,102,-25,-105,1,104,-91,35,-14,-127,-77,70,-127,16,65,49,0,0,0
values_70,-61,100,112,-74,-30,-31,-91,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_29,12,126,106,14,120,-100,-41,64,-74,108,5,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
