values_27,16
values_84,16
values_65,18
values_96,24
values_28,12
values_54,13
values_15,11
values_87,23
values_59,23
values_5,25
values_92,5
values_0,17
values_77,23
values_17,17
values_12,7
values_33,8
values_25,5
values_19,21
values_97,4
values_81,5
values_8,14
values_73,25
values_89,20
values_82,21
values_34,5
values_70,21
values_29,12
values_51,26
values_57,18
values_88,15
values_23,7
values_45,24
values_66,17
values_36,25
values_56,14
values_26,26
values_43,15
values_52,17
values_98,2
values_61,6
values_44,20
values_68,5
values_41,10
values_85,20
values_79,24
values_71,9
values_63,13
values_20,28
values_74,26
values_72,2
values_86,2
values_75,16
values_55,18
values_14,14
values_47,17
values_91,26
values_64,23
values_11,11
values_49,26
values_62,21
values_80,9
values_39,23
values_90,26
values_53,13
values_94,24
values_7,24
values_31,16
values_93,5
values_38,18
values_58,11
values_78,27
values_50,20
values_3,26
values_13,20
values_83,7
values_1,22
values_21,16
values_32,11
values_22,14
values_9,13
values_6,26
values_76,17
values_18,26
values_16,18
values_40,27
values_2,14
values_60,10
values_99,16
values_48,12
values_69,15
values_46,16
values_24,18
values_95,14
values_42,21
values_37,5
values_10,23
values_67,16
values_35,24
values_30,10
values_4,28
