values_27,6
values_84,6
values_65,8
values_96,3
values_28,6
values_54,6
values_15,8
values_87,8
values_59,6
values_5,6
values_92,8
values_0,6
values_77,6
values_17,8
values_12,8
values_33,6
values_25,6
values_19,8
values_97,3
values_81,6
values_8,6
values_73,3
values_89,8
values_82,6
values_34,6
values_70,3
values_29,6
values_51,6
values_57,6
values_88,8
values_23,3
values_45,3
values_66,8
values_36,8
values_56,6
values_26,6
values_43,8
values_52,6
values_98,3
values_61,8
values_44,8
values_68,8
values_41,8
values_85,8
values_79,6
values_71,3
values_63,8
values_20,3
values_74,3
values_72,3
values_86,8
values_75,6
values_55,6
values_14,8
values_47,3
values_91,8
values_64,8
values_11,8
values_49,3
values_62,8
values_80,6
values_39,8
values_90,8
values_53,6
values_94,8
values_7,6
values_31,6
values_93,8
values_38,8
values_58,6
values_78,6
values_50,6
values_3,6
values_13,8
values_83,6
values_1,6
values_21,3
values_32,6
values_22,3
values_9,6
values_6,6
values_76,6
values_18,8
values_16,8
values_40,8
values_2,6
values_60,8
values_99,3
values_48,3
values_69,8
values_46,3
values_24,3
values_95,3
values_42,8
values_37,8
values_10,8
values_67,8
values_35,8
values_30,6
values_4,6
