values_27,136
values_84,46
values_65,188
values_96,14
values_28,10
values_54,46
values_15,188
values_87,136
values_59,49
values_5,188
values_92,179
values_0,8
values_77,136
values_17,136
values_12,179
values_33,33
values_25,188
values_19,49
values_97,136
values_81,210
values_8,10
values_73,33
values_89,49
values_82,179
values_34,46
values_70,8
values_29,49
values_51,210
values_57,136
values_88,10
values_23,33
values_45,188
values_66,14
values_36,14
values_56,14
values_26,14
values_43,33
values_52,179
values_98,10
values_61,210
values_44,46
values_68,10
values_41,210
values_85,188
values_79,49
values_71,210
values_63,33
values_20,8
values_74,46
values_72,179
values_86,14
values_75,188
values_55,188
values_14,46
values_47,136
values_91,210
values_64,46
values_11,210
values_49,49
values_62,179
values_80,8
values_39,49
values_90,8
values_53,33
values_94,46
values_7,136
values_31,210
values_93,33
values_38,10
values_58,10
values_78,10
values_50,8
values_3,33
values_13,33
values_83,33
values_1,210
values_21,210
values_32,179
values_22,179
values_9,49
values_6,14
values_76,14
values_18,10
values_16,14
values_40,8
values_2,179
values_60,8
values_99,49
values_48,10
values_69,49
values_46,14
values_24,46
values_95,188
values_42,179
values_37,136
values_10,8
values_67,136
values_35,188
values_30,8
values_4,46
