values_27,68,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_84,91,60,2,75,95,87,6,66,69,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_65,3,10,33,98,3,103,3,74,95,99,85,53,102,76,73,79,116,80,72,10,69,101,32,35,89,0,0,0
values_96,52,110,39,44,85,8,48,46,59,113,83,78,90,6,105,30,40,25,97,63,17,0,0,0,0,0,0,0
values_28,37,94,18,104,32,109,68,13,77,14,39,47,84,73,112,107,52,90,26,0,0,0,0,0,0,0,0,0
values_54,111,29,97,14,67,35,97,28,55,66,2,40,83,115,46,14,0,0,0,0,0,0,0,0,0,0,0,0
values_15,67,112,114,92,74,75,7,80,34,89,110,106,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_87,60,65,30,95,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_59,89,76,88,53,82,32,105,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_5,54,78,16,97,25,101,41,89,80,40,87,31,31,48,32,38,103,54,12,50,13,68,90,0,0,0,0,0
values_92,5,78,4,87,114,82,68,59,75,21,33,30,7,2,105,102,70,85,26,13,98,10,0,0,0,0,0,0
values_0,39,15,72,78,83,37,107,98,74,42,31,38,75,27,109,38,70,35,63,39,3,9,93,34,43,116,5,83
values_77,63,19,99,77,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_17,88,38,70,71,95,71,3,79,66,54,116,8,112,82,111,106,12,100,89,115,0,0,0,0,0,0,0,0
values_12,17,116,71,70,64,24,2,33,36,27,107,33,109,20,41,44,99,26,7,92,26,61,106,7,12,17,0,0
values_33,72,7,83,83,104,96,111,103,20,26,93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_25,79,61,8,86,46,109,51,16,32,113,88,63,47,85,60,84,4,85,63,0,0,0,0,0,0,0,0,0
values_19,60,15,75,89,62,3,36,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_97,45,7,27,5,70,41,63,7,7,7,97,95,54,92,67,95,112,72,34,115,103,60,13,60,63,8,26,109
values_81,42,6,27,37,80,37,27,80,97,85,44,10,11,15,112,80,93,24,112,12,6,54,0,0,0,0,0,0
values_8,46,105,20,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_73,95,23,18,73,90,115,28,108,86,94,47,43,82,65,107,36,38,45,25,2,77,60,107,10,105,0,0,0
values_89,17,92,59,7,23,90,106,80,12,85,35,108,23,65,40,21,43,76,32,36,111,13,92,116,23,99,0,0
values_82,25,62,46,88,104,59,27,116,63,30,73,51,13,71,27,31,74,2,94,0,0,0,0,0,0,0,0,0
values_34,116,109,106,103,25,91,91,94,30,78,72,35,40,67,108,97,46,16,78,116,45,36,48,108,62,32,21,68
values_70,74,40,41,39,106,46,91,39,61,17,99,86,48,91,3,46,21,95,89,29,56,116,0,0,0,0,0,0
values_29,101,99,39,4,74,101,10,16,54,87,69,98,56,85,84,16,57,37,89,17,0,0,0,0,0,0,0,0
