values_27,-94
values_84,-100
values_65,-110
values_96,-98
values_28,-61
values_54,-100
values_15,-110
values_87,-94
values_59,120
values_5,-110
values_92,52
values_0,49
values_77,-94
values_17,-94
values_12,52
values_33,-34
values_25,-110
values_19,120
values_97,-94
values_81,47
values_8,-61
values_73,-34
values_89,120
values_82,52
values_34,-100
values_70,49
values_29,120
values_51,47
values_57,-94
values_88,-61
values_23,-34
values_45,-110
values_66,-98
values_36,-98
values_56,-98
values_26,-98
values_43,-34
values_52,52
values_98,-61
values_61,47
values_44,-100
values_68,-61
values_41,47
values_85,-110
values_79,120
values_71,47
values_63,-34
values_20,49
values_74,-100
values_72,52
values_86,-98
values_75,-110
values_55,-110
values_14,-100
values_47,-94
values_91,47
values_64,-100
values_11,47
values_49,120
values_62,52
values_80,49
values_39,120
values_90,49
values_53,-34
values_94,-100
values_7,-94
values_31,47
values_93,-34
values_38,-61
values_58,-61
values_78,-61
values_50,49
values_3,-34
values_13,-34
values_83,-34
values_1,47
values_21,47
values_32,52
values_22,52
values_9,120
values_6,-98
values_76,-98
values_18,-61
values_16,-98
values_40,49
values_2,52
values_60,49
values_99,120
values_48,-61
values_69,120
values_46,-98
values_24,-100
values_95,-110
values_42,52
values_37,-94
values_10,49
values_67,-94
values_35,-110
values_30,49
values_4,-100
