Session: untitled,,,,,,,,,,,
Training Data: Zynq-7000_min_Slack    Observations: 1680,,,,,,,,,,,
"Predictors: 77    Predictor Names: Var1, FUNCTION, BugsDelivered, DistinctOperands, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, GlobalVariables, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_10, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: min_Slack,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Zynq-7000_min_Slack    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,1.62892634599614,2.65340104068033,-0.206508661926611,0.706721566870511,0.604902498509379,2.23222844180077,1.49406440349831,-0.173552877954308
0,3.1,Tree,Tested,2.69990399246774e-10,7.28948156854323e-20,1,2.22555144659504e-10,2.09523771363554e-10,6.17740155266031e-20,2.48543789957832e-10,1
0,3.2,Tree,Tested,2.69990399246774e-10,7.28948156854323e-20,1,2.22555144659504e-10,2.09523771363554e-10,6.17740155266031e-20,2.48543789957832e-10,1
0,3.3,Tree,Tested,2.69990399246774e-10,7.28948156854323e-20,1,2.22555144659504e-10,2.09523771363554e-10,6.17740155266031e-20,2.48543789957832e-10,1
0,4.1,SVM,Tested,1.03115270479812,1.06327590061248,0.516525559295833,0.454167084677506,0.356118732527902,0.709214526432124,0.842148755524892,0.627143560669807
0,4.2,SVM,Tested,0.390459591148406,0.152458692319781,0.930676618404183,0.190602804524335,0.156810624095871,0.0934991711422357,0.305776341698039,0.950844537536761
0,4.3,SVM,Tested,0.242904147800009,0.0590024250184484,0.973171437047005,0.109907958997744,0.108722142045017,0.0552844573019396,0.235126470866084,0.970935217579929
0,4.4,SVM,Tested,0.267642697330675,0.0716326134344392,0.967428456060705,0.0782849524831377,0.0670580886275007,0.0506743031272501,0.225109535842554,0.973358920995855
0,4.5,SVM,Tested,0.713710520213774,0.509382706663816,0.768382299394915,0.328947395995464,0.270155897141039,0.375471448280118,0.612757250695671,0.802602820362177
0,4.6,SVM,Tested,1.52004109816657,2.31052494011544,-0.0506019674779306,0.620473818712948,0.532157584392498,1.94164013739086,1.39342747833924,-0.0207814435642832
0,5.1,Kernel,Tested,0.190539782408244,0.0363054086801811,0.983491832039007,0.0721841673402678,0.0687627437687938,0.0459230854822645,0.214296722985361,0.975856785926096
0,5.2,Kernel,Tested,0.163303816529813,0.0266681364932029,0.987873925884856,0.0825684253489327,0.0880506864220704,0.0386177646899565,0.19651403178897,0.979697423416261
0,6.1,Ensemble,Tested,0.0690914902722488,0.00477363402804025,0.997829415638496,0.0287577357856655,0.0244357260840304,0.00401521868839496,0.063365753277263,0.997889072928584
0,6.2,Ensemble,Tested,0.0255620368749942,0.000653417729198565,0.999702889183336,0.00450101027340904,0.00244299266209994,0.000277341095989233,0.0166535610603028,0.999854193040785
0,7.1,Neural Network,Tested,0.0510564498050953,0.00260676106670021,0.998814698660953,0.00379377138832974,0.00182893481659169,0.000165766773405614,0.012875044598199,0.999912851180302
0,7.2,Neural Network,Tested,0.0265543262680273,0.000705132243548845,0.999679374453163,0.0031215986616663,0.000926728589186425,3.22804812195851e-06,0.00179667696650191,0.999998302913316
0,7.3,Neural Network,Trained,0.0654314447512064,0.00428127396223018,0.998053293098058,0.0273522347059317,NaN,NaN,NaN,NaN
0,7.4,Neural Network,Tested,0.058923986175435,0.00347203614680286,0.998421255731261,0.00475917925127996,0.000970097182624932,2.75758280720358e-05,0.00525126918678102,0.999985502517668
0,7.5,Neural Network,Tested,0.049630656928166,0.00246320210712131,0.998879975309893,0.00436131051506694,0.00312119330856452,0.0014019263825973,0.0374423073887988,0.999262963095457
