Session: untitled,,,,,,,,,,,
Training Data: Virtex-7_clockCycles    Observations: 1281,,,,,,,,,,,
"Predictors: 100    Predictor Names: Column1, FUNCTION, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Functio__1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, ARRAY_INPUT, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: clockCycles,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Virtex-7_clockCycles    Observations: 320,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,11727.2155596975,137527584.783611,0.200436428500089,5029.15700616982,4722.86008761323,126591044.497772,11251.268572822,0.288947267038769
0,3.1,Tree,Tested,2264.33987878586,5127235.08665997,0.969672272765789,569.51977446064,456.512838588122,3376678.59359202,1837.57410560554,0.980700251149293
0,3.2,Tree,Tested,4439.88323658593,19712563.1545167,0.883399682610068,965.155231365894,754.25316241726,8333454.32117739,2886.77230158137,0.952369296929005
0,3.3,Tree,Tested,6454.98603734877,41666844.7423676,0.753539543106859,1662.9998884344,1354.50464834854,24459103.3273347,4945.61455507147,0.860201515114027
0,4.1,SVM,Tested,11248.029350354,126518164.266425,0.264443453728635,2843.46132712544,2907.87026148057,133747055.222425,11564.9061916829,0.250917658875851
0,4.2,SVM,Tested,6336.03571207791,40145348.5447266,0.766601309024402,1699.22191942942,2424.85396862178,69343803.0544292,8327.29266054876,0.611623461555253
0,4.3,SVM,Tested,5624.98999432922,31640512.4363039,0.816047077628362,1624.13273267531,2042.91039110291,41742949.6808223,6460.87839854785,0.766208635993242
0,4.4,SVM,Tested,13349.700726732,178214509.49331,-0.0361109004261113,3888.39065809871,3887.26784923433,185590061.03021,13623.1443151062,-0.0394414828400236
0,4.5,SVM,Tested,10468.6496920182,109592626.374193,0.362845847313628,2457.29782082611,2702.00519443223,129158069.704973,11364.7731919723,0.276619368787003
0,4.6,SVM,Tested,12081.1027668032,145953044.062061,0.151452144199568,2936.49660599207,2918.7047448499,150242877.212238,12257.3601241147,0.158528866207881
0,5.1,Kernel,Tested,13613.4121444401,185324990.214388,-0.0774501078976291,4009.53065134428,4030.12013950488,192252533.683776,13865.5159905348,-0.0767562529088595
0,5.2,Kernel,Tested,9426.8577282463,88865646.628597,0.483349221075848,3435.6724725079,3183.49391110094,71328194.3098105,8445.60206911328,0.600509404166735
0,6.1,Ensemble,Tested,2548.97418806378,6497269.41141538,0.961568484544571,698.826780992695,575.513935202825,2791676.41462047,1670.83105508022,0.984043890414425
0,6.2,Ensemble,Tested,3706.0944483591,13735136.0601582,0.918756317407593,739.597792646395,748.200226387051,11885929.0221625,3447.59757253692,0.932064767603171
0,7.1,Neural Network,Tested,6231.26559408405,38828670.9040157,0.774256264054532,1878.04916867114,2108.66532863613,43381686.6158881,6586.47755753317,0.757030498218438
0,7.2,Neural Network,Tested,6050.17602584771,36604629.9437424,0.787186485552686,1799.98853133334,1417.99770099035,17471449.3374878,4179.88628284165,0.902146973248926
0,7.3,Neural Network,Tested,5598.14916112491,31339274.0302036,0.81779842995694,1682.08746491757,1731.76043902052,33662934.1893451,5801.97674843196,0.811462693442279
0,7.4,Neural Network,Tested,5502.05673300385,30272628.293193,0.823999739144121,1409.22773101878,1752.50067990451,45765552.0138878,6765.02416949768,0.743679090441356
0,7.5,Neural Network,Tested,5390.81280874626,29060862.7389428,0.831044751938472,1429.76645914526,1444.05383482556,26334893.0590954,5131.75340980988,0.852505138799843
