inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 168, 32, 62, 33, 230, 65, 1385.14, 41638.29, 0.03, 30.06, 2313.24, 0.40
values_84, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_65, 166, 32, 60, 32, 226, 64, 1356, 40680, 0.03, 30, 2260, 0.39
values_96, 160, 32, 54, 25, 214, 57, 1248.24, 43139.12, 0.03, 34.56, 2396.62, 0.41
values_28, 169, 32, 63, 34, 232, 66, 1402.30, 41574.05, 0.03, 29.65, 2309.67, 0.40
values_54, 162, 32, 56, 27, 218, 59, 1282.42, 42557.22, 0.03, 33.19, 2364.29, 0.41
values_15, 164, 32, 58, 30, 222, 62, 1321.83, 40888.66, 0.03, 30.93, 2271.59, 0.40
values_87, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_59, 161, 32, 55, 28, 216, 60, 1275.89, 40099.35, 0.03, 31.43, 2227.74, 0.39
values_5, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_92, 159, 32, 53, 25, 212, 57, 1236.57, 41944.55, 0.03, 33.92, 2330.25, 0.40
values_0, 165, 32, 59, 29, 224, 61, 1328.49, 43244.48, 0.03, 32.55, 2402.47, 0.41
values_77, 172, 32, 66, 33, 238, 65, 1433.32, 45866.35, 0.03, 32, 2548.13, 0.43
values_17, 172, 32, 66, 37, 238, 69, 1453.83, 41493.06, 0.04, 28.54, 2305.17, 0.40
values_12, 159, 32, 53, 25, 212, 57, 1236.57, 41944.55, 0.03, 33.92, 2330.25, 0.40
values_33, 167, 32, 61, 31, 228, 63, 1362.82, 42906.84, 0.03, 31.48, 2383.71, 0.41
values_25, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_19, 161, 32, 55, 28, 216, 60, 1275.89, 40099.35, 0.03, 31.43, 2227.74, 0.39
values_97, 171, 32, 65, 35, 236, 67, 1431.60, 42538.88, 0.03, 29.71, 2363.27, 0.41
values_81, 167, 32, 61, 33, 228, 65, 1373.10, 40610.47, 0.03, 29.58, 2256.14, 0.39
values_8, 173, 32, 67, 39, 240, 71, 1475.94, 40569.41, 0.04, 27.49, 2253.86, 0.39
values_73, 166, 32, 60, 32, 226, 64, 1356, 40680, 0.03, 30, 2260, 0.39
values_89, 147, 32, 41, 14, 188, 46, 1038.43, 48657.85, 0.02, 46.86, 2703.21, 0.44
values_82, 168, 32, 62, 32, 230, 64, 1380, 42780, 0.03, 31, 2376.67, 0.41
values_34, 169, 32, 63, 33, 232, 65, 1397.19, 42677.78, 0.03, 30.55, 2370.99, 0.41
values_70, 168, 32, 62, 32, 230, 64, 1380, 42780, 0.03, 31, 2376.67, 0.41
values_29, 153, 32, 47, 20, 200, 52, 1140.09, 42867.31, 0.03, 37.60, 2381.52, 0.41
values_51, 159, 32, 53, 26, 212, 58, 1241.89, 40504.78, 0.03, 32.62, 2250.27, 0.39
values_57, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_88, 171, 32, 65, 33, 236, 65, 1421.28, 44791.82, 0.03, 31.52, 2488.43, 0.42
values_23, 148, 32, 42, 15, 190, 47, 1055.37, 47280.66, 0.02, 44.80, 2626.70, 0.44
values_45, 158, 32, 52, 23, 210, 55, 1214.09, 43918.22, 0.03, 36.17, 2439.90, 0.41
values_66, 167, 32, 61, 33, 228, 65, 1373.10, 40610.47, 0.03, 29.58, 2256.14, 0.39
values_36, 159, 32, 53, 26, 212, 58, 1241.89, 40504.78, 0.03, 32.62, 2250.27, 0.39
values_56, 157, 32, 51, 23, 208, 55, 1202.52, 42663.42, 0.03, 35.48, 2370.19, 0.41
values_26, 148, 32, 42, 15, 190, 47, 1055.37, 47280.66, 0.02, 44.80, 2626.70, 0.44
values_43, 149, 32, 43, 16, 192, 48, 1072.31, 46109.45, 0.02, 43, 2561.64, 0.43
values_52, 170, 32, 64, 34, 234, 66, 1414.39, 42598.05, 0.03, 30.12, 2366.56, 0.41
values_98, 158, 32, 52, 24, 210, 56, 1219.54, 42277.54, 0.03, 34.67, 2348.75, 0.40
values_61, 147, 32, 41, 14, 188, 46, 1038.43, 48657.85, 0.02, 46.86, 2703.21, 0.44
values_44, 152, 32, 46, 18, 198, 50, 1117.48, 45692.66, 0.02, 40.89, 2538.48, 0.43
values_68, 172, 32, 66, 34, 238, 66, 1438.57, 44680.16, 0.03, 31.06, 2482.23, 0.42
values_41, 169, 32, 63, 33, 232, 65, 1397.19, 42677.78, 0.03, 30.55, 2370.99, 0.41
values_85, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_79, 157, 32, 51, 24, 208, 56, 1207.93, 41069.61, 0.03, 34, 2281.65, 0.40
values_71, 163, 32, 57, 29, 220, 61, 1304.76, 41032.52, 0.03, 31.45, 2279.58, 0.40
values_63, 172, 32, 66, 37, 238, 69, 1453.83, 41493.06, 0.04, 28.54, 2305.17, 0.40
values_20, 170, 32, 64, 35, 234, 67, 1419.46, 41529.49, 0.03, 29.26, 2307.19, 0.40
values_74, 157, 32, 51, 23, 208, 55, 1202.52, 42663.42, 0.03, 35.48, 2370.19, 0.41
values_72, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_86, 171, 32, 65, 38, 236, 70, 1446.51, 39588.72, 0.04, 27.37, 2199.37, 0.39
values_75, 169, 32, 63, 35, 232, 67, 1407.33, 40531.18, 0.03, 28.80, 2251.73, 0.39
values_55, 149, 32, 43, 16, 192, 48, 1072.31, 46109.45, 0.02, 43, 2561.64, 0.43
values_14, 164, 32, 58, 29, 222, 61, 1316.62, 42131.96, 0.03, 32, 2340.66, 0.40
values_47, 167, 32, 61, 33, 228, 65, 1373.10, 40610.47, 0.03, 29.58, 2256.14, 0.39
values_91, 168, 32, 62, 33, 230, 65, 1385.14, 41638.29, 0.03, 30.06, 2313.24, 0.40
values_64, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_11, 164, 32, 58, 28, 222, 60, 1311.33, 43461.21, 0.03, 33.14, 2414.51, 0.41
