id,cInstr
values_27,11
values_84,12
values_65,12
values_96,11
values_28,11
values_54,11
values_15,11
values_87,11
values_59,12
values_5,12
values_92,12
values_0,12
values_77,12
values_17,11
values_12,11
values_33,11
values_25,12
values_19,12
values_97,11
values_81,12
values_8,12
values_73,12
values_89,12
values_82,12
values_34,11
values_70,12
values_29,11
values_51,12
values_57,11
values_88,12
values_23,12
values_45,12
values_66,12
values_36,11
values_56,11
values_26,11
values_43,11
values_52,11
values_98,11
values_61,11
values_44,12
values_68,12
values_41,12
values_85,11
values_79,12
values_71,11
values_63,12
values_20,12
values_74,11
values_72,11
values_86,12
values_75,11
values_55,11
values_14,11
values_47,12
values_91,12
values_64,11
values_11,12
values_49,11
values_62,11
values_80,11
values_39,12
values_90,11
values_53,12
values_94,11
values_7,11
values_31,11
values_93,11
values_38,12
values_58,12
values_78,11
values_50,12
values_3,12
values_13,11
values_83,11
values_1,12
values_21,12
values_32,11
values_22,12
values_9,11
values_6,11
values_76,12
values_18,12
values_16,11
values_40,12
values_2,11
values_60,11
values_99,12
values_48,12
values_69,11
values_46,11
values_24,11
values_95,11
values_42,11
values_37,12
values_10,11
values_67,12
values_35,12
values_30,11
values_4,12
