id,clockCycles,assemblyInstr
values_27,1,
values_84,1,
values_65,1,
values_96,1,
values_28,1,
values_54,1,
values_15,1,
values_87,1,
values_59,1,
values_5,1,
values_92,1,
values_0,1,
values_77,1,
values_17,1,
values_12,1,
values_33,1,
values_25,1,
values_19,1,
values_97,1,
values_81,1,
values_8,1,
values_73,1,
values_89,1,
values_82,1,
values_34,1,
values_70,1,
values_29,1,
values_51,1,
values_57,1,
values_88,1,
values_23,1,
values_45,1,
values_66,1,
values_36,1,
values_56,1,
values_26,1,
values_43,1,
values_52,1,
values_98,1,
values_61,1,
values_44,1,
values_68,1,
values_41,1,
values_85,1,
values_79,1,
values_71,1,
values_63,1,
values_20,1,
values_74,1,
values_72,1,
values_86,1,
values_75,1,
values_55,1,
values_14,1,
values_47,1,
values_91,1,
values_64,1,
values_11,1,
values_49,1,
values_62,1,
values_80,1,
values_39,1,
values_90,1,
values_53,1,
values_94,1,
values_7,1,
values_31,1,
values_93,1,
values_38,1,
values_58,1,
values_78,1,
values_50,1,
values_3,1,
values_13,1,
values_83,1,
values_1,1,
values_21,1,
values_32,1,
values_22,1,
values_9,1,
values_6,1,
values_76,1,
values_18,1,
values_16,1,
values_40,1,
values_2,1,
values_60,1,
values_99,1,
values_48,1,
values_69,1,
values_46,1,
values_24,1,
values_95,1,
values_42,1,
values_37,1,
values_10,1,
values_67,1,
values_35,1,
values_30,1,
values_4,1,
