values_27,8
values_84,9
values_65,11
values_96,28
values_28,4
values_54,9
values_15,11
values_87,20
values_59,24
values_5,5
values_92,11
values_0,27
values_77,21
values_17,22
values_12,28
values_33,3
values_25,14
values_19,19
values_97,10
values_81,16
values_8,3
values_73,10
values_89,24
values_82,6
values_34,2
values_70,28
values_29,5
values_51,12
values_57,13
values_88,26
values_23,11
values_45,2
values_66,7
values_36,13
values_56,21
values_26,13
values_43,6
values_52,6
values_98,12
values_61,3
values_44,21
values_68,3
values_41,24
values_85,4
values_79,2
values_71,6
values_63,27
values_20,16
values_74,19
values_72,10
values_86,19
values_75,28
values_55,16
values_14,14
values_47,19
values_91,3
values_64,23
values_11,8
values_49,25
values_62,21
values_80,25
values_39,25
values_90,22
values_53,18
values_94,24
values_7,15
values_31,24
values_93,2
values_38,10
values_58,14
values_78,18
values_50,17
values_3,16
values_13,16
values_83,2
values_1,16
values_21,15
values_32,16
values_22,10
values_9,25
values_6,14
values_76,17
values_18,28
values_16,7
values_40,10
values_2,2
values_60,3
values_99,14
values_48,25
values_69,27
values_46,23
values_24,28
values_95,17
values_42,7
values_37,21
values_10,15
values_67,22
values_35,19
values_30,10
values_4,18
