inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_84, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_65, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_96, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_28, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_54, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_15, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_87, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_59, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_5, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_92, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_0, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_77, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_17, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_12, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_33, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
values_25, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_19, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_97, 136, 23, 33, 15, 169, 38, 886.90, 22438.56, 0.04, 25.30, 1246.59, 0.27
values_81, 137, 23, 33, 15, 170, 38, 892.15, 22571.34, 0.04, 25.30, 1253.96, 0.27
