id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,1,,201,0.005
values_84,1,,201,0.005
values_65,1,,201,0.005
values_96,1,,201,0.005
values_28,1,,201,0.005
values_54,1,,201,0.005
values_15,1,,201,0.005
values_87,1,,201,0.005
values_59,1,,201,0.005
values_5,1,,76,0.013
values_92,1,,201,0.005
values_0,1,,201,0.005
values_77,1,,201,0.005
values_17,1,,201,0.005
values_12,1,,201,0.005
values_33,1,,201,0.005
values_25,1,,201,0.005
values_19,1,,201,0.005
values_97,1,,83,0.012
values_81,1,,201,0.005
values_8,1,,201,0.005
values_73,1,,201,0.005
values_89,1,,201,0.005
values_82,1,,201,0.005
values_34,1,,201,0.005
values_70,1,,201,0.005
values_29,1,,201,0.005
values_51,1,,201,0.005
values_57,1,,201,0.005
values_88,1,,201,0.005
values_23,1,,201,0.005
values_45,1,,201,0.005
values_66,1,,201,0.005
values_36,1,,201,0.005
values_56,1,,201,0.005
values_26,1,,201,0.005
values_43,1,,201,0.005
values_52,1,,201,0.005
values_98,1,,201,0.005
values_61,1,,201,0.005
values_44,1,,201,0.005
values_68,1,,201,0.005
values_41,1,,201,0.005
values_85,1,,201,0.005
values_79,1,,201,0.005
values_71,1,,201,0.005
values_63,1,,201,0.005
values_20,1,,201,0.005
values_74,1,,201,0.005
values_72,1,,201,0.005
values_86,1,,201,0.005
values_75,1,,201,0.005
values_55,1,,201,0.005
values_14,1,,201,0.005
values_47,1,,201,0.005
values_91,1,,201,0.005
values_64,1,,201,0.005
values_11,1,,201,0.005
values_49,1,,201,0.005
values_62,1,,201,0.005
values_80,1,,201,0.005
values_39,1,,201,0.005
values_90,1,,201,0.005
values_53,1,,201,0.005
values_94,1,,201,0.005
values_7,1,,201,0.005
values_31,1,,201,0.005
values_93,1,,201,0.005
values_38,1,,201,0.005
values_58,1,,201,0.005
values_78,1,,201,0.005
values_50,1,,201,0.005
values_3,1,,201,0.005
values_13,1,,201,0.005
values_83,1,,201,0.005
values_1,1,,201,0.005
values_21,1,,201,0.005
values_32,1,,201,0.005
values_22,1,,201,0.005
values_9,1,,201,0.005
values_6,1,,201,0.005
values_76,1,,201,0.005
values_18,1,,201,0.005
values_16,1,,201,0.005
values_40,1,,201,0.005
values_2,1,,201,0.005
values_60,1,,201,0.005
values_99,1,,201,0.005
values_48,1,,201,0.005
values_69,1,,201,0.005
values_46,1,,201,0.005
values_24,1,,97,0.010
values_95,1,,201,0.005
values_42,1,,201,0.005
values_37,1,,201,0.005
values_10,1,,201,0.005
values_67,1,,201,0.005
values_35,1,,201,0.005
values_30,1,,201,0.005
values_4,1,,201,0.005
