id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,183,,14534228995,0.000
values_84,39,,76,0.513
values_65,126,,1798752976,0.000
values_96,48,,92,0.522
values_28,231,,20084372803648119131,0.000
values_54,606,,56774339,0.000
values_15,51,,468555475579,0.000
values_87,324,,15547246870911778819,0.000
values_59,177,,3307405574147,0.000
values_5,156,,6947457734149144576,0.000
values_92,312,,1688849860277658,0.000
values_0,381,,12472360755787855459,0.000
values_77,72,,119950201420595,0.000
values_17,123,,119950201420595,0.000
values_12,6,,16,0.375
values_33,189,,60731433089499139,0.000
values_25,36,,76,0.474
values_19,471,,19043471024336142720,0.000
values_97,27,,27745269929346072788,0.000
values_81,90,,164,0.549
values_8,546,,9619688804063406688,0.000
values_73,18,,40,0.450
values_89,99,,3,33.000
values_82,369,,9517231912540700672,0.000
values_34,288,,1688849860277658,0.000
values_70,738,,7725585220454362388,0.000
values_29,237,,952515097001987,0.000
values_51,729,,5374413373443,0.000
values_57,426,,13872236941463781376,0.000
values_88,147,,60731433089499139,0.000
values_23,375,,30707251479785647,0.000
values_45,366,,30707251479785647,0.000
values_66,114,,200,0.570
values_36,246,,9403516021949595648,0.000
values_56,144,,12472360755787855459,0.000
values_26,531,,16,33.188
values_43,345,,1653746958339,0.000
values_52,96,,18446744073709650180,0.000
values_98,342,,1688849860277658,0.000
values_61,489,,13872236941463781376,0.000
values_44,375,,49284,0.008
values_68,168,,6597069766708,0.000
values_41,15,,19488235374830944259,0.000
values_85,111,,926688126979,0.000
values_79,210,,7861056357350288663,0.000
values_71,66,,13872634964673036394,0.000
values_63,429,,9517231912540700672,0.000
values_20,30,,13871790539742904320,0.000
values_74,183,,20084372803648119131,0.000
values_72,639,,9403516021949595648,0.000
values_86,120,,50467023,0.000
values_75,282,,27745269929346072788,0.000
values_55,225,,3659174697238531,0.000
values_14,507,,772,0.657
values_47,282,,452,0.624
values_91,495,,1799900534669315,0.000
values_64,186,,1688849860277658,0.000
values_11,51,,7661748866064056512,0.000
values_49,180,,300,0.600
values_62,459,,9223372036854775808,0.000
values_80,99,,3458764513827567304,0.000
values_39,336,,3,112.000
values_90,357,,560,0.637
values_53,9,,24,0.375
values_94,399,,7861056357350288663,0.000
values_7,60,,27744509067299651584,0.000
values_31,102,,9403516021949595648,0.000
values_93,132,,244,0.541
values_38,399,,468555475579,0.000
values_58,108,,5497558138883,0.000
values_78,189,,20084372803648119131,0.000
values_50,249,,6947457734149144576,0.000
values_3,210,,1375849823600643,0.000
values_13,213,,15547246870911778819,0.000
values_83,147,,360287970189639683,0.000
values_1,486,,12472360755787855459,0.000
values_21,567,,12472360755787855459,0.000
values_32,54,,19043471024336142720,0.000
values_22,171,,1161589346819,0.000
values_9,9,,33578838821674738517,0.000
values_6,138,,30904825512131035139,0.000
values_76,42,,30707251479785647,0.000
values_18,165,,3458764513827567304,0.000
values_16,51,,13872236941463781376,0.000
values_40,426,,7725585220454362388,0.000
values_2,246,,14534228995,0.000
values_60,135,,1830294831,0.000
values_99,102,,184,0.554
values_48,474,,3307405574147,0.000
values_69,9,,24,0.375
values_46,60,,33578838821674738517,0.000
values_24,21,,48,0.438
values_95,279,,5497558138883,0.000
values_42,102,,25234179,0.000
values_37,18,,1842071146499,0.000
values_10,648,,1798752976,0.000
values_67,567,,9517231912540700672,0.000
values_35,348,,7725585220454362388,0.000
values_30,405,,7661748866064056512,0.000
values_4,450,,1161589346819,0.000
