inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 161, 32, 55, 26, 216, 58, 1265.32, 42826.35, 0.03, 33.85, 2379.24, 0.41
values_84, 151, 32, 45, 18, 196, 50, 1106.20, 44247.83, 0.03, 40, 2458.21, 0.42
values_65, 159, 32, 53, 26, 212, 58, 1241.89, 40504.78, 0.03, 32.62, 2250.27, 0.39
values_96, 152, 32, 46, 19, 198, 51, 1123.14, 43506.91, 0.03, 38.74, 2417.05, 0.41
values_28, 160, 32, 54, 27, 214, 59, 1258.89, 40284.34, 0.03, 32, 2238.02, 0.39
values_54, 173, 32, 67, 34, 240, 66, 1450.65, 45738.29, 0.03, 31.53, 2541.02, 0.43
values_15, 152, 32, 46, 19, 198, 51, 1123.14, 43506.91, 0.03, 38.74, 2417.05, 0.41
values_87, 165, 32, 59, 32, 224, 64, 1344, 39648, 0.03, 29.50, 2202.67, 0.39
values_59, 161, 32, 55, 27, 216, 59, 1270.65, 41413.81, 0.03, 32.59, 2300.77, 0.40
values_5, 159, 32, 53, 24, 212, 56, 1231.16, 43500.96, 0.03, 35.33, 2416.72, 0.41
values_92, 164, 32, 58, 31, 222, 63, 1326.96, 39723.07, 0.03, 29.94, 2206.84, 0.39
values_0, 166, 32, 60, 32, 226, 64, 1356, 40680, 0.03, 30, 2260, 0.39
values_77, 152, 32, 46, 19, 198, 51, 1123.14, 43506.91, 0.03, 38.74, 2417.05, 0.41
values_17, 157, 32, 51, 23, 208, 55, 1202.52, 42663.42, 0.03, 35.48, 2370.19, 0.41
values_12, 147, 32, 41, 14, 188, 46, 1038.43, 48657.85, 0.02, 46.86, 2703.21, 0.44
values_33, 159, 32, 53, 26, 212, 58, 1241.89, 40504.78, 0.03, 32.62, 2250.27, 0.39
values_25, 152, 32, 46, 19, 198, 51, 1123.14, 43506.91, 0.03, 38.74, 2417.05, 0.41
values_19, 167, 32, 61, 31, 228, 63, 1362.82, 42906.84, 0.03, 31.48, 2383.71, 0.41
values_97, 149, 32, 43, 16, 192, 48, 1072.31, 46109.45, 0.02, 43, 2561.64, 0.43
values_81, 156, 32, 50, 22, 206, 54, 1185.51, 43109.34, 0.03, 36.36, 2394.96, 0.41
values_8, 168, 32, 62, 34, 230, 66, 1390.21, 40561.44, 0.03, 29.18, 2253.41, 0.39
values_73, 149, 32, 43, 16, 192, 48, 1072.31, 46109.45, 0.02, 43, 2561.64, 0.43
values_89, 156, 32, 50, 21, 206, 53, 1179.95, 44950.54, 0.03, 38.10, 2497.25, 0.42
values_82, 165, 32, 59, 30, 224, 62, 1333.74, 41968.35, 0.03, 31.47, 2331.58, 0.40
values_34, 163, 32, 57, 29, 220, 61, 1304.76, 41032.52, 0.03, 31.45, 2279.58, 0.40
