id,cInstr
values_27,14534228995
values_84,76
values_65,1798752976
values_96,92
values_28,20084372803648119131
values_54,56774339
values_15,468555475579
values_87,15547246870911778819
values_59,3307405574147
values_5,6947457734149144576
values_92,1688849860277658
values_0,12472360755787855459
values_77,119950201420595
values_17,119950201420595
values_12,16
values_33,60731433089499139
values_25,76
values_19,19043471024336142720
values_97,27745269929346072788
values_81,164
values_8,9619688804063406688
values_73,40
values_89,3
values_82,9517231912540700672
values_34,1688849860277658
values_70,7725585220454362388
values_29,952515097001987
values_51,5374413373443
values_57,13872236941463781376
values_88,60731433089499139
values_23,30707251479785647
values_45,30707251479785647
values_66,200
values_36,9403516021949595648
values_56,12472360755787855459
values_26,16
values_43,1653746958339
values_52,18446744073709650180
values_98,1688849860277658
values_61,13872236941463781376
values_44,49284
values_68,6597069766708
values_41,19488235374830944259
values_85,926688126979
values_79,7861056357350288663
values_71,13872634964673036394
values_63,9517231912540700672
values_20,13871790539742904320
values_74,20084372803648119131
values_72,9403516021949595648
values_86,50467023
values_75,27745269929346072788
values_55,3659174697238531
values_14,772
values_47,452
values_91,1799900534669315
values_64,1688849860277658
values_11,7661748866064056512
values_49,300
values_62,9223372036854775808
values_80,3458764513827567304
values_39,3
values_90,560
values_53,24
values_94,7861056357350288663
values_7,27744509067299651584
values_31,9403516021949595648
values_93,244
values_38,468555475579
values_58,5497558138883
values_78,20084372803648119131
values_50,6947457734149144576
values_3,1375849823600643
values_13,15547246870911778819
values_83,360287970189639683
values_1,12472360755787855459
values_21,12472360755787855459
values_32,19043471024336142720
values_22,1161589346819
values_9,33578838821674738517
values_6,30904825512131035139
values_76,30707251479785647
values_18,3458764513827567304
values_16,13872236941463781376
values_40,7725585220454362388
values_2,14534228995
values_60,1830294831
values_99,184
values_48,3307405574147
values_69,24
values_46,33578838821674738517
values_24,48
values_95,5497558138883
values_42,25234179
values_37,1842071146499
values_10,1798752976
values_67,9517231912540700672
values_35,7725585220454362388
values_30,7661748866064056512
values_4,1161589346819
