inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 267, 35, 119, 19, 386, 54, 2221.39, 243475.66, 0.01, 109.61, 13526.43, 1.30
values_84, 1225, 35, 740, 138, 1965, 173, 14609.04, 1370921.20, 0.01, 93.84, 76162.29, 4.11
values_65, 609, 35, 340, 118, 949, 153, 6887.26, 347281.38, 0.02, 50.42, 19293.41, 1.65
values_96, 718, 35, 404, 125, 1122, 160, 8215.20, 464651.90, 0.02, 56.56, 25813.99, 2.00
values_28, 1474, 35, 899, 137, 2373, 172, 17622.53, 2023696.31, 0.01, 114.84, 112427.57, 5.33
values_54, 1378, 35, 844, 138, 2222, 173, 16519.74, 1768091.43, 0.01, 107.03, 98227.30, 4.87
values_15, 557, 35, 311, 114, 868, 149, 6266.24, 299157.91, 0.02, 47.74, 16619.88, 1.49
values_87, 511, 35, 284, 112, 795, 147, 5723.74, 253990.94, 0.02, 44.38, 14110.61, 1.34
values_59, 1305, 35, 791, 138, 2096, 173, 15582.98, 1563097.18, 0.01, 100.31, 86838.73, 4.49
values_5, 1279, 35, 791, 138, 2070, 173, 15389.68, 1543707.62, 0.01, 100.31, 85761.53, 4.45
values_92, 525, 35, 284, 105, 809, 140, 5767.59, 272999.26, 0.02, 47.33, 15166.63, 1.40
values_0, 1004, 35, 599, 136, 1603, 171, 11890.82, 916510.99, 0.01, 77.08, 50917.28, 3.15
values_77, 347, 35, 164, 59, 511, 94, 3349.39, 162928.19, 0.02, 48.64, 9051.57, 0.99
values_17, 1363, 35, 844, 137, 2207, 172, 16389.77, 1766984.30, 0.01, 107.81, 98165.79, 4.87
values_12, 287, 35, 131, 31, 418, 66, 2526.56, 186842.95, 0.01, 73.95, 10380.16, 1.09
values_33, 1075, 35, 644, 137, 1719, 172, 12765.75, 1050145.93, 0.01, 82.26, 58341.44, 3.44
values_25, 525, 35, 284, 106, 809, 141, 5775.90, 270813.29, 0.02, 46.89, 15045.18, 1.40
values_19, 410, 35, 215, 82, 625, 117, 4293.98, 197025.51, 0.02, 45.88, 10945.86, 1.13
values_97, 882, 35, 515, 132, 1397, 167, 10315.03, 704274.64, 0.01, 68.28, 39126.37, 2.64
values_81, 997, 35, 599, 136, 1596, 171, 11838.89, 912508.76, 0.01, 77.08, 50694.93, 3.14
values_8, 414, 35, 215, 89, 629, 124, 4374.19, 184920.09, 0.02, 42.28, 10273.34, 1.08
values_73, 336, 35, 164, 51, 500, 86, 3213.13, 180817.45, 0.02, 56.27, 10045.41, 1.07
values_89, 485, 35, 259, 91, 744, 126, 5191.10, 258556.53, 0.02, 49.81, 14364.25, 1.35
values_82, 362, 35, 179, 59, 541, 94, 3546.03, 188270.29, 0.02, 53.09, 10459.46, 1.09
values_34, 276, 35, 124, 25, 400, 60, 2362.76, 205087.24, 0.01, 86.80, 11393.74, 1.16
values_70, 574, 35, 311, 115, 885, 150, 6397.50, 302768.86, 0.02, 47.33, 16820.49, 1.50
values_29, 274, 35, 124, 25, 398, 60, 2350.94, 204061.81, 0.01, 86.80, 11336.77, 1.16
values_51, 918, 35, 556, 135, 1474, 170, 10921.44, 787152.84, 0.01, 72.07, 43730.71, 2.84
values_57, 1144, 35, 691, 137, 1835, 172, 13627.20, 1202823.84, 0.01, 88.27, 66823.55, 3.77
values_88, 305, 35, 140, 38, 445, 73, 2754.47, 177590.95, 0.02, 64.47, 9866.16, 1.05
values_23, 1276, 35, 791, 137, 2067, 172, 15350.09, 1550975.26, 0.01, 101.04, 86165.29, 4.47
values_45, 301, 35, 140, 36, 441, 71, 2712.04, 184569.29, 0.01, 68.06, 10253.85, 1.08
values_66, 425, 35, 215, 81, 640, 116, 4389.11, 203876.77, 0.02, 46.45, 11326.49, 1.15
values_36, 268, 35, 119, 19, 387, 54, 2227.14, 244106.43, 0.01, 109.61, 13561.47, 1.30
values_56, 319, 35, 151, 49, 470, 84, 3004.39, 162022.42, 0.02, 53.93, 9001.25, 0.99
values_26, 1466, 35, 899, 138, 2365, 173, 17582.90, 2004513.82, 0.01, 114.00, 111361.88, 5.30
values_43, 338, 35, 164, 50, 502, 85, 3217.51, 184685.32, 0.02, 57.40, 10260.30, 1.08
values_52, 338, 35, 164, 56, 502, 91, 3266.91, 167429.29, 0.02, 51.25, 9301.63, 1.01
values_98, 421, 35, 215, 85, 636, 120, 4392.78, 194445.22, 0.02, 44.26, 10802.51, 1.12
values_61, 1080, 35, 644, 138, 1724, 173, 12817.30, 1046746.09, 0.01, 81.67, 58152.56, 3.44
values_44, 530, 35, 284, 106, 814, 141, 5811.59, 272487.04, 0.02, 46.89, 15138.17, 1.40
values_68, 422, 35, 215, 87, 637, 122, 4414.88, 190930.86, 0.02, 43.25, 10607.27, 1.11
values_41, 302, 35, 140, 37, 442, 72, 2727.11, 180578.70, 0.02, 66.22, 10032.15, 1.06
values_85, 275, 35, 124, 25, 399, 60, 2356.85, 204574.52, 0.01, 86.80, 11365.25, 1.16
values_79, 285, 35, 131, 30, 416, 65, 2505.31, 191447.06, 0.01, 76.42, 10635.95, 1.11
values_71, 1012, 35, 599, 137, 1611, 172, 11963.71, 915398.66, 0.01, 76.51, 50855.48, 3.14
values_63, 387, 35, 196, 74, 583, 109, 3945.85, 182895.55, 0.02, 46.35, 10160.86, 1.07
values_20, 349, 35, 164, 58, 513, 93, 3354.59, 165994.29, 0.02, 49.48, 9221.91, 1.01
values_74, 1461, 35, 899, 138, 2360, 173, 17545.72, 2000275.95, 0.01, 114.00, 111126.44, 5.29
values_72, 339, 35, 164, 53, 503, 88, 3249.09, 175941.51, 0.02, 54.15, 9774.53, 1.05
values_86, 1134, 35, 691, 136, 1825, 171, 13537.58, 1203699.97, 0.01, 88.92, 66872.22, 3.77
values_75, 1287, 35, 791, 138, 2078, 173, 15449.16, 1549673.64, 0.01, 100.31, 86092.98, 4.46
values_55, 612, 35, 340, 119, 952, 154, 6917.98, 345899.04, 0.02, 50, 19216.61, 1.64
values_14, 302, 35, 140, 37, 442, 72, 2727.11, 180578.70, 0.02, 66.22, 10032.15, 1.06
values_47, 1366, 35, 844, 138, 2210, 173, 16430.53, 1758542.78, 0.01, 107.03, 97696.82, 4.86
values_91, 760, 35, 439, 132, 1199, 167, 8853.06, 515254.88, 0.02, 58.20, 28625.27, 2.14
values_64, 998, 35, 599, 134, 1597, 169, 11819.20, 924588.14, 0.01, 78.23, 51366.01, 3.16
values_11, 1475, 35, 899, 138, 2374, 173, 17649.81, 2012141.99, 0.01, 114.00, 111785.67, 5.31
values_49, 340, 35, 164, 56, 504, 91, 3279.93, 168096.34, 0.02, 51.25, 9338.69, 1.02
values_62, 269, 35, 119, 18, 388, 53, 2222.43, 257123.17, 0.01, 115.69, 14284.62, 1.35
values_80, 301, 35, 140, 39, 441, 74, 2738.37, 172025.74, 0.02, 62.82, 9556.99, 1.03
values_39, 302, 35, 140, 41, 442, 76, 2761.58, 165021.48, 0.02, 59.76, 9167.86, 1.00
values_90, 336, 35, 164, 54, 500, 89, 3237.87, 172086.62, 0.02, 53.15, 9560.37, 1.03
values_53, 322, 35, 151, 47, 473, 82, 3007.12, 169070.64, 0.02, 56.22, 9392.81, 1.02
values_94, 265, 35, 119, 19, 384, 54, 2209.88, 242214.13, 0.01, 109.61, 13456.34, 1.30
values_7, 713, 35, 404, 130, 1117, 165, 8228.18, 447486.51, 0.02, 54.38, 24860.36, 1.95
values_31, 891, 35, 515, 132, 1406, 167, 10381.49, 708811.84, 0.01, 68.28, 39378.44, 2.65
values_93, 302, 35, 140, 35, 442, 70, 2709.14, 189640.02, 0.01, 70, 10535.56, 1.10
values_38, 1389, 35, 844, 137, 2233, 172, 16582.85, 1787800.60, 0.01, 107.81, 99322.26, 4.91
values_58, 1320, 35, 791, 137, 2111, 172, 15676.84, 1583990.70, 0.01, 101.04, 87999.48, 4.53
values_78, 721, 35, 404, 122, 1125, 157, 8206.45, 475570.41, 0.02, 57.95, 26420.58, 2.03
values_50, 1317, 35, 791, 138, 2108, 173, 15672.20, 1572046.21, 0.01, 100.31, 87335.90, 4.51
values_3, 387, 35, 196, 76, 583, 111, 3961.14, 178772.70, 0.02, 45.13, 9931.82, 1.06
values_13, 1457, 35, 899, 138, 2356, 173, 17515.98, 1996885.65, 0.01, 114.00, 110938.09, 5.29
values_83, 712, 35, 404, 123, 1116, 158, 8151.02, 468517.94, 0.02, 57.48, 26028.77, 2.01
values_1, 1060, 35, 644, 136, 1704, 171, 12640.02, 1047448.77, 0.01, 82.87, 58191.60, 3.44
values_21, 275, 35, 124, 24, 399, 59, 2347.17, 212223.70, 0.01, 90.42, 11790.21, 1.19
values_32, 821, 35, 476, 125, 1297, 160, 9496.54, 632849.47, 0.02, 66.64, 35158.30, 2.46
values_22, 360, 35, 179, 64, 539, 99, 3573.22, 174892.53, 0.02, 48.95, 9716.25, 1.04
values_9, 387, 35, 196, 74, 583, 109, 3945.85, 182895.55, 0.02, 46.35, 10160.86, 1.07
values_6, 364, 35, 179, 68, 543, 103, 3630.77, 167255.68, 0.02, 46.07, 9291.98, 1.01
values_76, 341, 35, 164, 56, 505, 91, 3286.44, 168429.86, 0.02, 51.25, 9357.21, 1.02
values_18, 770, 35, 439, 126, 1209, 161, 8863.08, 540401.59, 0.02, 60.97, 30022.31, 2.21
values_16, 484, 35, 259, 99, 743, 134, 5250.10, 240364.62, 0.02, 45.78, 13353.59, 1.29
values_40, 571, 35, 311, 113, 882, 148, 6358.74, 306260.45, 0.02, 48.16, 17014.47, 1.51
values_2, 584, 35, 311, 114, 895, 149, 6461.16, 308463.51, 0.02, 47.74, 17136.86, 1.52
values_60, 397, 35, 196, 79, 593, 114, 4051.90, 175924.43, 0.02, 43.42, 9773.58, 1.05
values_99, 650, 35, 371, 119, 1021, 154, 7419.39, 404793.14, 0.02, 54.56, 22488.51, 1.82
values_48, 522, 35, 284, 106, 806, 141, 5754.48, 269809.03, 0.02, 46.89, 14989.39, 1.39
values_69, 706, 35, 404, 130, 1110, 165, 8176.62, 444682.21, 0.02, 54.38, 24704.57, 1.94
values_46, 696, 35, 404, 125, 1100, 160, 8054.12, 455541.08, 0.02, 56.56, 25307.84, 1.97
values_24, 990, 35, 599, 133, 1589, 168, 11746.39, 925801.19, 0.01, 78.82, 51433.40, 3.17
values_95, 393, 35, 196, 73, 589, 108, 3978.63, 186941.05, 0.02, 46.99, 10385.61, 1.09
values_42, 884, 35, 515, 133, 1399, 168, 10341.85, 700796.56, 0.01, 67.76, 38933.14, 2.63
values_37, 811, 35, 476, 128, 1287, 163, 9457.81, 615496.75, 0.02, 65.08, 34194.26, 2.41
values_10, 745, 35, 439, 127, 1184, 162, 8690.38, 525699.71, 0.02, 60.49, 29205.54, 2.17
values_67, 274, 35, 124, 23, 398, 58, 2331.48, 219969.73, 0.01, 94.35, 12220.54, 1.21
values_35, 363, 35, 179, 62, 542, 97, 3577.15, 180732.76, 0.02, 50.52, 10040.71, 1.07
values_30, 274, 35, 124, 24, 398, 59, 2341.29, 211691.81, 0.01, 90.42, 11760.66, 1.18
values_4, 701, 35, 404, 127, 1105, 162, 8110.53, 451507.69, 0.02, 55.67, 25083.76, 1.96
