values_27,6
values_84,5
values_65,5
values_96,9
values_28,8
values_54,6
values_15,4
values_87,5
values_59,8
values_5,11
values_92,5
values_0,10
values_77,4
values_17,7
values_12,8
values_33,9
values_25,4
values_19,7
values_97,9
values_81,5
values_8,10
values_73,10
values_89,5
values_82,3
values_34,11
values_70,9
values_29,4
values_51,2
values_57,2
values_88,10
values_23,4
values_45,7
values_66,9
values_36,10
values_56,3
values_26,8
values_43,11
values_52,2
values_98,8
values_61,4
values_44,6
values_68,7
values_41,5
values_85,8
values_79,3
values_71,6
values_63,11
values_20,2
values_74,4
values_72,10
values_86,9
values_75,5
values_55,9
values_14,6
values_47,7
values_91,8
values_64,8
values_11,2
values_49,5
values_62,11
values_80,11
values_39,7
values_90,4
values_53,5
values_94,11
values_7,9
values_31,2
values_93,2
values_38,11
values_58,2
values_78,8
values_50,3
values_3,8
values_13,11
values_83,2
values_1,7
values_21,5
values_32,10
values_22,9
values_9,6
values_6,4
values_76,7
values_18,8
values_16,6
values_40,11
values_2,4
values_60,5
values_99,4
values_48,8
values_69,5
values_46,10
values_24,7
values_95,8
values_42,2
values_37,8
values_10,10
values_67,7
values_35,6
values_30,8
values_4,9
