inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 668, 26, 531, 135, 1199, 161, 8789.77, 449450.21, 0.02, 51.13, 24969.46, 1.96
values_84, 372, 26, 243, 106, 615, 132, 4332.30, 129110.79, 0.03, 29.80, 7172.82, 0.85
values_65, 582, 26, 447, 134, 1029, 160, 7534.26, 326728.42, 0.02, 43.37, 18151.58, 1.58
values_96, 974, 26, 831, 137, 1805, 163, 13264.45, 1045955.47, 0.01, 78.85, 58108.64, 3.43
values_28, 624, 26, 488, 132, 1112, 158, 8121.80, 390338.83, 0.02, 48.06, 21685.49, 1.78
values_54, 714, 26, 576, 135, 1290, 161, 9456.88, 524541.76, 0.02, 55.47, 29141.21, 2.17
values_15, 434, 26, 303, 119, 737, 145, 5291.59, 175156.17, 0.03, 33.10, 9730.90, 1.04
values_87, 402, 26, 272, 118, 674, 144, 4832.53, 144812.07, 0.03, 29.97, 8045.11, 0.92
values_59, 218, 26, 96, 54, 314, 80, 1985.09, 45877.53, 0.04, 23.11, 2548.75, 0.43
values_5, 762, 26, 623, 137, 1385, 163, 10177.99, 601689.99, 0.02, 59.12, 33427.22, 2.38
values_92, 434, 26, 303, 120, 737, 146, 5298.90, 173936.42, 0.03, 32.82, 9663.13, 1.04
values_0, 582, 26, 447, 131, 1029, 157, 7506.16, 332964.30, 0.02, 44.36, 18498.02, 1.60
values_77, 372, 26, 243, 107, 615, 133, 4339.00, 128101.84, 0.03, 29.52, 7116.77, 0.85
values_17, 294, 26, 168, 87, 462, 113, 3150.92, 79099.02, 0.04, 25.10, 4394.39, 0.61
values_12, 174, 26, 56, 19, 230, 45, 1263.13, 48397.68, 0.03, 38.32, 2688.76, 0.44
values_33, 542, 26, 408, 129, 950, 155, 6912.32, 284208.80, 0.02, 41.12, 15789.38, 1.44
values_25, 204, 26, 83, 41, 287, 67, 1740.97, 45817.17, 0.04, 26.32, 2545.40, 0.43
values_19, 192, 26, 72, 36, 264, 62, 1571.91, 40869.60, 0.04, 26, 2270.53, 0.40
values_97, 542, 26, 408, 128, 950, 154, 6903.45, 286061.59, 0.02, 41.44, 15892.31, 1.45
values_81, 812, 26, 672, 137, 1484, 163, 10905.51, 695405.53, 0.02, 63.77, 38633.64, 2.62
values_8, 624, 26, 488, 131, 1112, 157, 8111.62, 392825.24, 0.02, 48.43, 21823.62, 1.79
values_73, 582, 26, 447, 134, 1029, 160, 7534.26, 326728.42, 0.02, 43.37, 18151.58, 1.58
values_89, 974, 26, 831, 136, 1805, 162, 13248.43, 1052373.39, 0.01, 79.43, 58465.19, 3.45
values_82, 668, 26, 531, 136, 1199, 162, 8800.48, 446689.08, 0.02, 50.76, 24816.06, 1.95
values_34, 714, 26, 576, 136, 1290, 162, 9468.41, 521319.32, 0.02, 55.06, 28962.18, 2.16
values_70, 218, 26, 96, 53, 314, 79, 1979.39, 46608.97, 0.04, 23.55, 2589.39, 0.43
values_29, 812, 26, 672, 137, 1484, 163, 10905.51, 695405.53, 0.02, 63.77, 38633.64, 2.62
values_51, 668, 26, 531, 133, 1199, 159, 8768.15, 455086.59, 0.02, 51.90, 25282.59, 1.97
values_57, 204, 26, 83, 42, 287, 68, 1747.10, 44883.88, 0.04, 25.69, 2493.55, 0.42
values_88, 434, 26, 303, 116, 737, 142, 5269.36, 178931.24, 0.03, 33.96, 9940.62, 1.06
values_23, 762, 26, 623, 134, 1385, 160, 10140.87, 612917.23, 0.02, 60.44, 34050.96, 2.41
values_45, 468, 26, 336, 128, 804, 154, 5842.50, 199375.19, 0.03, 34.12, 11076.40, 1.14
values_66, 252, 26, 128, 67, 380, 93, 2484.88, 61714.04, 0.04, 24.84, 3428.56, 0.52
values_36, 344, 26, 216, 102, 560, 128, 3920, 107915.29, 0.04, 27.53, 5995.29, 0.76
values_56, 974, 26, 831, 136, 1805, 162, 13248.43, 1052373.39, 0.01, 79.43, 58465.19, 3.45
values_26, 372, 26, 243, 108, 615, 134, 4345.64, 127110.11, 0.03, 29.25, 7061.67, 0.84
values_43, 582, 26, 447, 132, 1029, 158, 7515.59, 330856.79, 0.02, 44.02, 18380.93, 1.59
values_52, 344, 26, 216, 107, 560, 133, 3950.96, 103684.96, 0.04, 26.24, 5760.28, 0.74
values_98, 402, 26, 272, 118, 674, 144, 4832.53, 144812.07, 0.03, 29.97, 8045.11, 0.92
values_61, 272, 26, 147, 78, 419, 104, 2807.48, 68783.36, 0.04, 24.50, 3821.30, 0.56
values_44, 812, 26, 672, 135, 1484, 161, 10879.08, 703997.40, 0.02, 64.71, 39110.97, 2.64
values_68, 762, 26, 623, 136, 1385, 162, 10165.69, 605381.92, 0.02, 59.55, 33632.33, 2.39
values_41, 182, 26, 63, 27, 245, 53, 1403.34, 42568.00, 0.03, 30.33, 2364.89, 0.41
values_85, 812, 26, 672, 135, 1484, 161, 10879.08, 703997.40, 0.02, 64.71, 39110.97, 2.64
values_79, 974, 26, 831, 137, 1805, 163, 13264.45, 1045955.47, 0.01, 78.85, 58108.64, 3.43
values_71, 402, 26, 272, 120, 674, 146, 4845.94, 142793.75, 0.03, 29.47, 7932.99, 0.91
values_63, 192, 26, 72, 33, 264, 59, 1553.02, 44049.23, 0.04, 28.36, 2447.18, 0.42
values_20, 234, 26, 111, 59, 345, 85, 2211.24, 54081.68, 0.04, 24.46, 3004.54, 0.48
values_74, 918, 26, 776, 137, 1694, 163, 12448.75, 916663.83, 0.01, 73.64, 50925.77, 3.15
values_72, 182, 26, 63, 27, 245, 53, 1403.34, 42568.00, 0.03, 30.33, 2364.89, 0.41
values_86, 762, 26, 623, 136, 1385, 162, 10165.69, 605381.92, 0.02, 59.55, 33632.33, 2.39
values_75, 234, 26, 111, 59, 345, 85, 2211.24, 54081.68, 0.04, 24.46, 3004.54, 0.48
values_55, 582, 26, 447, 132, 1029, 158, 7515.59, 330856.79, 0.02, 44.02, 18380.93, 1.59
values_14, 864, 26, 723, 137, 1587, 163, 11662.43, 800110.91, 0.01, 68.61, 44450.61, 2.87
values_47, 294, 26, 168, 87, 462, 113, 3150.92, 79099.02, 0.04, 25.10, 4394.39, 0.61
values_91, 318, 26, 191, 97, 509, 123, 3533.74, 90456.45, 0.04, 25.60, 5025.36, 0.67
values_64, 318, 26, 191, 93, 509, 119, 3509.46, 93698.87, 0.04, 26.70, 5205.49, 0.69
values_11, 582, 26, 447, 132, 1029, 158, 7515.59, 330856.79, 0.02, 44.02, 18380.93, 1.59
values_49, 294, 26, 168, 89, 462, 115, 3162.62, 77608.47, 0.04, 24.54, 4311.58, 0.61
values_62, 318, 26, 191, 89, 509, 115, 3484.35, 97209.57, 0.04, 27.90, 5400.53, 0.70
values_80, 762, 26, 623, 134, 1385, 160, 10140.87, 612917.23, 0.02, 60.44, 34050.96, 2.41
values_39, 182, 26, 63, 26, 245, 52, 1396.61, 43993.14, 0.03, 31.50, 2444.06, 0.42
values_90, 918, 26, 776, 137, 1694, 163, 12448.75, 916663.83, 0.01, 73.64, 50925.77, 3.15
values_53, 918, 26, 776, 137, 1694, 163, 12448.75, 916663.83, 0.01, 73.64, 50925.77, 3.15
values_94, 468, 26, 336, 123, 804, 149, 5804.21, 206120.29, 0.03, 35.51, 11451.13, 1.16
values_7, 294, 26, 168, 84, 462, 110, 3132.99, 81457.69, 0.04, 26, 4525.43, 0.63
values_31, 504, 26, 371, 123, 875, 149, 6316.77, 247689.38, 0.03, 39.21, 13760.52, 1.31
values_93, 344, 26, 216, 105, 560, 131, 3938.72, 105332.54, 0.04, 26.74, 5851.81, 0.74
values_38, 174, 26, 56, 20, 230, 46, 1270.42, 46243.26, 0.03, 36.40, 2569.07, 0.43
values_58, 812, 26, 672, 136, 1484, 162, 10892.34, 699672.50, 0.02, 64.24, 38870.69, 2.63
values_78, 812, 26, 672, 135, 1484, 161, 10879.08, 703997.40, 0.02, 64.71, 39110.97, 2.64
values_50, 582, 26, 447, 132, 1029, 158, 7515.59, 330856.79, 0.02, 44.02, 18380.93, 1.59
values_3, 624, 26, 488, 134, 1112, 160, 8141.98, 385468.26, 0.02, 47.34, 21414.90, 1.77
values_13, 272, 26, 147, 79, 419, 105, 2813.27, 68052.62, 0.04, 24.19, 3780.70, 0.56
values_83, 272, 26, 147, 83, 419, 109, 2835.87, 65293.33, 0.04, 23.02, 3627.41, 0.54
values_1, 762, 26, 623, 136, 1385, 162, 10165.69, 605381.92, 0.02, 59.55, 33632.33, 2.39
values_21, 434, 26, 303, 122, 737, 148, 5313.37, 171552.07, 0.03, 32.29, 9530.67, 1.03
values_32, 974, 26, 831, 137, 1805, 163, 13264.45, 1045955.47, 0.01, 78.85, 58108.64, 3.43
values_22, 252, 26, 128, 72, 380, 98, 2513.59, 58091.85, 0.04, 23.11, 3227.33, 0.50
values_9, 974, 26, 831, 137, 1805, 163, 13264.45, 1045955.47, 0.01, 78.85, 58108.64, 3.43
values_6, 252, 26, 128, 64, 380, 90, 2466.90, 64139.51, 0.04, 26, 3563.31, 0.53
values_76, 182, 26, 63, 27, 245, 53, 1403.34, 42568.00, 0.03, 30.33, 2364.89, 0.41
values_18, 192, 26, 72, 35, 264, 61, 1565.71, 41871.68, 0.04, 26.74, 2326.20, 0.40
values_16, 812, 26, 672, 133, 1484, 159, 10852.32, 712825.96, 0.02, 65.68, 39601.44, 2.66
values_40, 318, 26, 191, 94, 509, 120, 3515.61, 92864.39, 0.04, 26.41, 5159.13, 0.68
values_2, 272, 26, 147, 77, 419, 103, 2801.64, 69531.70, 0.04, 24.82, 3862.87, 0.56
values_60, 168, 26, 51, 15, 219, 41, 1173.30, 51860.03, 0.02, 44.20, 2881.11, 0.46
values_99, 668, 26, 531, 136, 1199, 162, 8800.48, 446689.08, 0.02, 50.76, 24816.06, 1.95
values_48, 174, 26, 56, 20, 230, 46, 1270.42, 46243.26, 0.03, 36.40, 2569.07, 0.43
values_69, 272, 26, 147, 83, 419, 109, 2835.87, 65293.33, 0.04, 23.02, 3627.41, 0.54
values_46, 204, 26, 83, 42, 287, 68, 1747.10, 44883.88, 0.04, 25.69, 2493.55, 0.42
values_24, 318, 26, 191, 92, 509, 118, 3503.27, 94550.08, 0.04, 26.99, 5252.78, 0.69
values_95, 504, 26, 371, 127, 875, 153, 6350.21, 241158.14, 0.03, 37.98, 13397.67, 1.29
values_42, 668, 26, 531, 134, 1199, 160, 8778.99, 452249.11, 0.02, 51.51, 25124.95, 1.96
values_37, 318, 26, 191, 96, 509, 122, 3527.75, 91243.66, 0.04, 25.86, 5069.09, 0.68
values_10, 344, 26, 216, 104, 560, 130, 3932.53, 106178.20, 0.04, 27, 5898.79, 0.75
values_67, 918, 26, 776, 137, 1694, 163, 12448.75, 916663.83, 0.01, 73.64, 50925.77, 3.15
values_35, 218, 26, 96, 52, 314, 78, 1973.62, 47366.79, 0.04, 24, 2631.49, 0.44
values_30, 918, 26, 776, 136, 1694, 162, 12433.71, 922288.42, 0.01, 74.18, 51238.25, 3.16
values_4, 344, 26, 216, 104, 560, 130, 3932.53, 106178.20, 0.04, 27, 5898.79, 0.75
