id,clockCycles,assemblyInstr,cInstr,cc4cs
values_27,3631,,487,7.456
values_84,1463,,142,10.303
values_65,2678,,625,4.285
values_96,469,,90,5.211
values_28,1593,,363,4.388
values_54,5157,,783,6.586
values_15,1945,,395,4.924
values_87,1463,,142,10.303
values_59,5157,,783,6.586
values_5,1945,,395,4.924
values_92,1463,,142,10.303
values_0,1945,,395,4.924
values_77,1463,,142,10.303
values_17,3640,,503,7.237
values_12,3640,,503,7.237
values_33,1593,,363,4.388
values_25,1936,,379,5.108
values_19,3640,,503,7.237
values_97,1463,,142,10.303
values_81,469,,90,5.211
values_8,1602,,379,4.227
values_73,2335,,609,3.834
values_89,1463,,142,10.303
values_82,1463,,142,10.303
values_34,3631,,487,7.456
values_70,2678,,625,4.285
values_29,3631,,487,7.456
values_51,2335,,609,3.834
values_57,5157,,783,6.586
values_88,469,,90,5.211
values_23,1602,,379,4.227
values_45,1936,,379,5.108
values_66,2335,,609,3.834
values_36,1593,,363,4.388
values_56,2335,,609,3.834
values_26,1593,,363,4.388
values_43,1593,,363,4.388
values_52,5157,,783,6.586
values_98,469,,90,5.211
values_61,2335,,609,3.834
values_44,3631,,487,7.456
values_68,2335,,609,3.834
values_41,1593,,363,4.388
values_85,806,,106,7.604
values_79,1463,,142,10.303
values_71,2335,,609,3.834
values_63,2335,,609,3.834
values_20,1945,,395,4.924
values_74,5157,,783,6.586
values_72,5157,,783,6.586
values_86,469,,90,5.211
values_75,806,,106,7.604
values_55,2678,,625,4.285
values_14,3640,,503,7.237
values_47,3631,,487,7.456
values_91,469,,90,5.211
values_64,5157,,783,6.586
values_11,1602,,379,4.227
values_49,3631,,487,7.456
values_62,5157,,783,6.586
values_80,806,,106,7.604
values_39,3631,,487,7.456
values_90,806,,106,7.604
values_53,2335,,609,3.834
values_94,1463,,142,10.303
values_7,3640,,503,7.237
values_31,1593,,363,4.388
values_93,469,,90,5.211
values_38,1593,,363,4.388
values_58,2335,,609,3.834
values_78,469,,90,5.211
values_50,2678,,625,4.285
values_3,1602,,379,4.227
values_13,1602,,379,4.227
values_83,469,,90,5.211
values_1,1602,,379,4.227
values_21,1602,,379,4.227
values_32,3631,,487,7.456
values_22,3640,,503,7.237
values_9,3640,,503,7.237
values_6,1602,,379,4.227
values_76,469,,90,5.211
values_18,1602,,379,4.227
values_16,1602,,379,4.227
values_40,1936,,379,5.108
values_2,3640,,503,7.237
values_60,2678,,625,4.285
values_99,1463,,142,10.303
values_48,1593,,363,4.388
values_69,5157,,783,6.586
values_46,1593,,363,4.388
values_24,3640,,503,7.237
values_95,806,,106,7.604
values_42,3631,,487,7.456
values_37,3631,,487,7.456
values_10,1945,,395,4.924
values_67,5157,,783,6.586
values_35,1936,,379,5.108
values_30,1936,,379,5.108
values_4,3640,,503,7.237
