Session: untitled,,,,,,,,,,,
Training Data: Virtex-7_DSP    Observations: 1680,,,,,,,,,,,
"Predictors: 100    Predictor Names: Var1, FUNCTION, Column1, BugsDelivered, DifficultyLevel, DistinctOperands, DistinctOperators, Effort, ProgramLength, ProgramLevel, ProgramVolume, TimeToImplement, TotalOperators, Total_Operands, VocabularySize, Sloc, DecisionPoint, GlobalVariables, If, Loop, Goto, Assignment, ExitPoint, Function_1, FunctionCall, PointerDereferencing, CyclomaticComplexity, SyntacticallyReachableFunctions, SemanticallyReachedFunctions, CoverageEstimation, SCALAR_INPUT, RANGE_SCALAR_VALUES, SCALAR_INDEX_INPUT, RANGE_SCALAR_INDEX_VALUES, RANGE_ARRAY_INPUT, cInstr, Bugs_Delivered, SS_VAL_1, SV_VAL_1, SV_VAL_2, V_VAL_1, V_VAL_2, V_VAL_3, V_VAL_4, V_VAL_5, V_VAL_6, V_VAL_7, V_VAL_8, V_VAL_9, V_VAL_10, V_VAL_11, V_VAL_12, V_VAL_13, V_VAL_14, V_VAL_15, V_VAL_16, V_VAL_17, V_VAL_18, V_VAL_19, V_VAL_20, V_VAL_21, V_VAL_22, V_VAL_23, V_VAL_24, V_VAL_25, V_VAL_26, V_VAL_27, V_VAL_28, M_VAL_1, M_VAL_2, M_VAL_3, M_VAL_4, M_VAL_5, M_VAL_6, M_VAL_7, M_VAL_8, M_VAL_9, M_VAL_10, M_VAL_11, M_VAL_12, M_VAL_13, M_VAL_14, M_VAL_15, M_VAL_16, M_VAL_17, M_VAL_18, M_VAL_19, M_VAL_20, M_VAL_21, M_VAL_22, M_VAL_23, M_VAL_24, M_VAL_25, M_VAL_26, M_VAL_27, M_VAL_28, M_VAL_29, M_VAL_30, M_VAL_31, M_VAL_32",,,,,,,,,,,
Response Name: DSP,,,,,,,,,,,
Validation: 10-fold cross-validation,,,,,,,,,,,
Test Data: Virtex-7_DSP    Observations: 420,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Favorite,Model Number,Model Type,Status,RMSE (Validation),MSE (Validation),RSquared (Validation),MAE (Validation),MAE (Test),MSE (Test),RMSE (Test),RSquared (Test)
0,2,Linear Regression,Tested,3.02227719514876,9.13415944431623,0.0184435878679511,1.11241584288595,1.01885095600819,8.05570460993627,2.83825731919012,0.00583802722123383
0,3.1,Tree,Tested,0.458926301480057,0.210613350190164,0.97736749772981,0.0727791950113382,0.0554988662131524,0.128740821725516,0.358804712518545,0.984111975860444
0,3.2,Tree,Tested,0.436047364813016,0.190137304360376,0.979567852803734,0.069808850890784,0.0687343358395995,0.195541027275792,0.442200211754576,0.975868100576093
0,3.3,Tree,Tested,0.44771166153723,0.200445731876427,0.97846010959112,0.0821683367133704,0.0668225623582771,0.131067699897419,0.362032733185025,0.983824813668456
0,4.1,SVM,Tested,0.724527305505964,0.524939816423732,0.943589988117105,0.255395567690557,0.191389121927128,0.168643801841475,0.410662637503675,0.979187512098093
0,4.2,SVM,Tested,0.492020055905192,0.242083735412948,0.973985691380139,0.170756632577168,0.155865181932747,0.142128592987323,0.376999460195002,0.982459778599843
0,4.3,SVM,Tested,0.54992950575824,0.302422461303502,0.967501694285628,0.187077739946427,0.231312143856503,0.423428651146349,0.650713954934385,0.947744277684229
0,4.4,SVM,Tested,2.40502428517176,5.78414181226594,0.378436349932172,0.658348794034419,0.642404126346974,6.0034031032294,2.45018429984958,0.259114458450839
0,4.5,SVM,Tested,0.663106946701087,0.439710822763239,0.952748692400407,0.209550978507083,0.167457984810186,0.220814432424541,0.469908961847443,0.97274908622066
0,4.6,SVM,Tested,2.84112522350384,8.07199253562972,0.132584001808773,0.73719388501963,0.62697183140226,6.79912005975485,2.60751223578238,0.160914291292635
0,5.1,Kernel,Tested,2.07781497153905,4.31731505595182,0.53606149507269,0.612515515802927,0.596501466117054,4.32697675462259,2.08013863831779,0.466003788019048
0,5.2,Kernel,Tested,1.12851112434773,1.27353735777657,0.863145725971189,0.495316069535754,0.451196958770796,0.893824204900095,0.945422765169157,0.889692326383859
0,6.1,Ensemble,Tested,0.422439494621287,0.178455126615888,0.98082321916149,0.0988909655165829,0.0804122845062051,0.130653987886596,0.361460907826276,0.983875870251184
0,6.2,Ensemble,Tested,0.41377165438821,0.171206981975156,0.981602104497523,0.0764048198824985,0.0575492906564337,0.0888433511767141,0.29806601815154,0.989035759682005
0,7.1,Neural Network,Tested,0.829973773755162,0.688856465121385,0.925975511539899,0.130601415832955,0.148464597190884,1.96794244493869,1.40283371963276,0.757134398775976
0,7.2,Neural Network,Tested,0.695981141357807,0.484389749125715,0.947947496742983,0.148801982845248,0.126843193910717,0.343542380117878,0.586124884404235,0.957603116438774
0,7.3,Neural Network,Tested,0.564195784835875,0.318316883626569,0.965793680292282,0.255177313168519,0.281671327092953,0.338075038376023,0.581442205533811,0.958277846150838
0,7.4,Neural Network,Tested,0.620346327875378,0.384829566508465,0.958646230023998,0.0887914183543651,0.0349769464283321,0.128473128412773,0.358431483568021,0.984145012140296
0,7.5,Neural Network,Tested,0.510898015031392,0.261016781763016,0.971951146969196,0.0780536215461106,0.070811312312598,0.307356724520453,0.554397623119412,0.962068821736688
