values_27,23
values_84,68
values_65,123
values_96,124
values_28,91
values_54,9
values_15,45
values_87,56
values_59,92
values_5,22
values_92,-8
values_0,108
values_77,32
values_17,1
values_12,64
values_33,29
values_25,81
values_19,-48
values_97,95
values_81,-70
values_8,72
values_73,76
values_89,92
values_82,-16
values_34,77
values_70,36
values_29,3
values_51,74
values_57,-78
values_88,33
values_23,82
values_45,-33
values_66,-35
values_36,2
values_56,23
values_26,-90
values_43,-13
values_52,4
values_98,97
values_61,71
values_44,26
values_68,-34
values_41,46
values_85,-81
values_79,75
values_71,-18
values_63,-87
values_20,36
values_74,10
values_72,-91
values_86,-1
values_75,-32
values_55,-33
values_14,56
values_47,51
values_91,-100
values_64,-54
values_11,-43
values_49,90
values_62,-20
values_80,-81
values_39,-110
values_90,-20
values_53,50
values_94,106
values_7,78
values_31,-31
values_93,-70
values_38,-32
values_58,55
values_78,96
values_50,-93
values_3,-101
values_13,-109
values_83,-80
values_1,-96
values_21,-115
values_32,9
values_22,65
values_9,-100
values_6,-76
values_76,-10
values_18,-47
values_16,-103
values_40,-38
values_2,-49
values_60,83
values_99,-55
values_48,-15
values_69,-116
values_46,10
values_24,89
values_95,-43
values_42,-46
values_37,107
values_10,-65
values_67,74
values_35,-90
values_30,-49
values_4,49
