inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 203, 35, 73, 32, 276, 67, 1674.24, 66838.82, 0.03, 39.92, 3713.27, 0.55
values_84, 178, 35, 57, 18, 235, 53, 1346.06, 74594.23, 0.02, 55.42, 4144.12, 0.59
values_65, 176, 35, 55, 16, 231, 51, 1310.33, 78824.55, 0.02, 60.16, 4379.14, 0.61
values_96, 208, 35, 78, 38, 286, 73, 1770.29, 63590.67, 0.03, 35.92, 3532.82, 0.53
values_28, 184, 35, 61, 21, 245, 56, 1422.80, 72325.77, 0.02, 50.83, 4018.10, 0.58
values_54, 182, 35, 59, 19, 241, 54, 1386.93, 75368.58, 0.02, 54.34, 4187.14, 0.59
values_15, 184, 35, 60, 21, 244, 56, 1416.99, 70849.73, 0.02, 50, 3936.10, 0.57
values_87, 177, 35, 56, 16, 233, 51, 1321.68, 80952.60, 0.02, 61.25, 4497.37, 0.62
values_59, 198, 35, 73, 32, 271, 67, 1643.91, 65627.98, 0.03, 39.92, 3646.00, 0.54
values_5, 180, 35, 59, 20, 239, 55, 1381.74, 71332.58, 0.02, 51.62, 3962.92, 0.57
values_92, 193, 35, 66, 24, 259, 59, 1523.60, 73323.47, 0.02, 48.12, 4073.53, 0.58
values_0, 188, 35, 62, 21, 250, 56, 1451.84, 75011.67, 0.02, 51.67, 4167.31, 0.59
values_77, 204, 35, 72, 33, 276, 68, 1680.14, 64150.79, 0.03, 38.18, 3563.93, 0.53
values_17, 177, 35, 55, 16, 232, 51, 1316.00, 79165.79, 0.02, 60.16, 4398.10, 0.61
values_12, 210, 35, 76, 33, 286, 68, 1741.01, 70168.16, 0.02, 40.30, 3898.23, 0.57
values_33, 182, 35, 59, 20, 241, 55, 1393.31, 71929.51, 0.02, 51.62, 3996.08, 0.58
values_25, 178, 35, 56, 16, 234, 51, 1327.35, 81300.04, 0.02, 61.25, 4516.67, 0.63
values_19, 206, 35, 78, 35, 284, 70, 1740.72, 67887.94, 0.03, 39, 3771.55, 0.55
values_97, 205, 35, 72, 32, 277, 67, 1680.31, 66162.08, 0.03, 39.38, 3675.67, 0.55
values_81, 187, 35, 62, 22, 249, 57, 1452.39, 71629.22, 0.02, 49.32, 3979.40, 0.57
values_8, 187, 35, 63, 23, 250, 58, 1464.50, 70200.26, 0.02, 47.93, 3900.01, 0.57
values_73, 188, 35, 63, 22, 251, 57, 1464.06, 73369.14, 0.02, 50.11, 4076.06, 0.58
values_89, 204, 35, 75, 32, 279, 67, 1692.44, 69416.44, 0.02, 41.02, 3856.47, 0.56
values_82, 193, 35, 66, 25, 259, 60, 1529.88, 70680.67, 0.02, 46.20, 3926.70, 0.57
values_34, 200, 35, 70, 28, 270, 63, 1613.87, 70606.62, 0.02, 43.75, 3922.59, 0.57
values_70, 181, 35, 58, 19, 239, 54, 1375.42, 73476.28, 0.02, 53.42, 4082.02, 0.58
values_29, 183, 35, 60, 21, 243, 56, 1411.19, 70559.36, 0.02, 50, 3919.96, 0.57
values_51, 215, 35, 81, 38, 296, 73, 1832.19, 68345.44, 0.03, 37.30, 3796.97, 0.56
values_57, 208, 35, 74, 32, 282, 67, 1710.64, 69227.35, 0.02, 40.47, 3845.96, 0.56
values_88, 199, 35, 70, 28, 269, 63, 1607.89, 70345.11, 0.02, 43.75, 3908.06, 0.57
values_23, 182, 35, 60, 20, 242, 55, 1399.09, 73452.18, 0.02, 52.50, 4080.68, 0.58
values_45, 198, 35, 71, 29, 269, 64, 1614, 69151.55, 0.02, 42.84, 3841.75, 0.56
values_66, 179, 35, 56, 16, 235, 51, 1333.02, 81647.47, 0.02, 61.25, 4535.97, 0.63
