inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 370, 53, 137, 103, 507, 156, 3693.70, 130193.92, 0.03, 35.25, 7233.00, 0.86
values_84, 382, 53, 144, 109, 526, 162, 3860.76, 135162.06, 0.03, 35.01, 7509.00, 0.88
values_65, 362, 53, 132, 97, 494, 150, 3571.04, 128778.20, 0.03, 36.06, 7154.34, 0.85
values_96, 384, 53, 144, 111, 528, 164, 3884.79, 133552.69, 0.03, 34.38, 7419.59, 0.87
values_28, 378, 53, 141, 107, 519, 160, 3800.08, 132700.95, 0.03, 34.92, 7372.27, 0.87
values_54, 376, 53, 139, 105, 515, 158, 3761.45, 131955.15, 0.03, 35.08, 7330.84, 0.86
values_15, 366, 53, 134, 101, 500, 154, 3633.39, 127744.35, 0.03, 35.16, 7096.91, 0.85
values_87, 385, 53, 145, 110, 530, 163, 3894.83, 136053.35, 0.03, 34.93, 7558.52, 0.88
values_59, 387, 53, 148, 114, 535, 167, 3950.28, 135903.55, 0.03, 34.40, 7550.20, 0.88
values_5, 376, 53, 138, 104, 514, 157, 3749.44, 131843.12, 0.03, 35.16, 7324.62, 0.86
values_92, 353, 53, 124, 91, 477, 144, 3420.05, 123497.78, 0.03, 36.11, 6860.99, 0.83
values_0, 369, 53, 136, 102, 505, 155, 3674.44, 129830.31, 0.03, 35.33, 7212.80, 0.85
values_77, 376, 53, 142, 106, 518, 159, 3788.07, 134476.60, 0.03, 35.50, 7470.92, 0.87
values_17, 358, 53, 127, 95, 485, 148, 3496.58, 123871.12, 0.03, 35.43, 6881.73, 0.83
values_12, 359, 53, 128, 96, 487, 149, 3515.74, 124222.64, 0.03, 35.33, 6901.26, 0.83
values_33, 352, 53, 124, 91, 476, 144, 3412.88, 123238.88, 0.03, 36.11, 6846.60, 0.83
values_25, 378, 53, 140, 107, 518, 160, 3792.76, 131505.93, 0.03, 34.67, 7305.89, 0.86
values_19, 351, 53, 123, 91, 474, 144, 3398.54, 121731.38, 0.03, 35.82, 6762.85, 0.82
values_97, 366, 53, 132, 100, 498, 153, 3614.18, 126423.99, 0.03, 34.98, 7023.55, 0.84
values_81, 365, 53, 134, 100, 499, 153, 3621.44, 128597.21, 0.03, 35.51, 7144.29, 0.85
values_8, 358, 53, 130, 98, 488, 151, 3532.34, 124172.62, 0.03, 35.15, 6898.48, 0.83
values_73, 359, 53, 128, 96, 487, 149, 3515.74, 124222.64, 0.03, 35.33, 6901.26, 0.83
values_89, 350, 53, 123, 91, 473, 144, 3391.37, 121474.56, 0.03, 35.82, 6748.59, 0.82
