inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 184, 31, 66, 39, 250, 70, 1532.32, 40193.95, 0.04, 26.23, 2233.00, 0.39
values_84, 180, 31, 65, 35, 245, 66, 1480.88, 42628.09, 0.03, 28.79, 2368.23, 0.41
values_65, 165, 31, 56, 31, 221, 62, 1315.88, 36844.57, 0.04, 28, 2046.92, 0.37
values_96, 164, 31, 54, 30, 218, 61, 1292.90, 36071.93, 0.04, 27.90, 2004.00, 0.36
values_28, 181, 31, 66, 37, 247, 68, 1503.60, 41572.60, 0.04, 27.65, 2309.59, 0.40
values_54, 158, 31, 48, 24, 206, 55, 1190.96, 36919.76, 0.03, 31, 2051.10, 0.37
values_15, 169, 31, 58, 32, 227, 63, 1356.84, 38118.80, 0.04, 28.09, 2117.71, 0.38
values_87, 180, 31, 65, 40, 245, 71, 1506.69, 37949.71, 0.04, 25.19, 2108.32, 0.38
values_59, 155, 31, 48, 24, 203, 55, 1173.62, 36382.10, 0.03, 31, 2021.23, 0.37
values_5, 157, 31, 48, 24, 205, 55, 1185.18, 36740.54, 0.03, 31, 2041.14, 0.37
values_92, 166, 31, 54, 30, 220, 61, 1304.76, 36402.87, 0.04, 27.90, 2022.38, 0.37
values_0, 160, 31, 48, 24, 208, 55, 1202.52, 37278.21, 0.03, 31, 2071.01, 0.37
values_77, 164, 31, 54, 30, 218, 61, 1292.90, 36071.93, 0.04, 27.90, 2004.00, 0.36
values_17, 171, 31, 58, 33, 229, 64, 1374, 37431.09, 0.04, 27.24, 2079.51, 0.37
values_12, 173, 31, 58, 30, 231, 61, 1370.00, 41054.34, 0.03, 29.97, 2280.80, 0.40
values_33, 152, 31, 45, 20, 197, 51, 1117.47, 38971.69, 0.03, 34.88, 2165.09, 0.38
values_25, 182, 31, 66, 39, 248, 70, 1520.06, 39872.40, 0.04, 26.23, 2215.13, 0.39
values_19, 170, 31, 58, 29, 228, 60, 1346.77, 41749.90, 0.03, 31, 2319.44, 0.40
values_97, 164, 31, 54, 30, 218, 61, 1292.90, 36071.93, 0.04, 27.90, 2004.00, 0.36
values_81, 182, 31, 65, 38, 247, 69, 1508.81, 40003.20, 0.04, 26.51, 2222.40, 0.39
values_8, 154, 31, 48, 23, 202, 54, 1162.49, 37603.94, 0.03, 32.35, 2089.11, 0.37
values_73, 163, 31, 54, 30, 217, 61, 1286.97, 35906.46, 0.04, 27.90, 1994.80, 0.36
values_89, 185, 31, 65, 36, 250, 67, 1516.52, 42441.56, 0.04, 27.99, 2357.86, 0.41
values_82, 184, 31, 65, 39, 249, 70, 1526.19, 39426.61, 0.04, 25.83, 2190.37, 0.39
values_34, 152, 31, 45, 20, 197, 51, 1117.47, 38971.69, 0.03, 34.88, 2165.09, 0.38
values_70, 163, 31, 54, 30, 217, 61, 1286.97, 35906.46, 0.04, 27.90, 1994.80, 0.36
values_29, 185, 31, 66, 41, 251, 72, 1548.65, 38640.74, 0.04, 24.95, 2146.71, 0.38
values_51, 158, 31, 48, 24, 206, 55, 1190.96, 36919.76, 0.03, 31, 2051.10, 0.37
values_57, 157, 31, 48, 21, 205, 52, 1168.59, 41401.48, 0.03, 35.43, 2300.08, 0.40
values_88, 183, 31, 65, 39, 248, 70, 1520.06, 39268.27, 0.04, 25.83, 2181.57, 0.39
values_23, 187, 31, 66, 41, 253, 72, 1560.99, 38948.63, 0.04, 24.95, 2163.81, 0.38
values_45, 148, 31, 45, 21, 193, 52, 1100.18, 36541.85, 0.03, 33.21, 2030.10, 0.37
values_66, 168, 31, 56, 30, 224, 61, 1328.49, 38437.50, 0.03, 28.93, 2135.42, 0.38
values_36, 152, 31, 45, 21, 197, 52, 1122.99, 37299.20, 0.03, 33.21, 2072.18, 0.37
values_56, 157, 31, 48, 23, 205, 54, 1179.75, 38162.41, 0.03, 32.35, 2120.13, 0.38
values_26, 182, 31, 66, 38, 248, 69, 1514.91, 40783.08, 0.04, 26.92, 2265.73, 0.39
values_43, 152, 31, 45, 21, 197, 52, 1122.99, 37299.20, 0.03, 33.21, 2072.18, 0.37
values_52, 157, 31, 48, 21, 205, 52, 1168.59, 41401.48, 0.03, 35.43, 2300.08, 0.40
values_98, 163, 31, 54, 29, 217, 60, 1281.80, 36995.26, 0.03, 28.86, 2055.29, 0.37
values_61, 167, 31, 56, 30, 223, 61, 1322.55, 38265.91, 0.03, 28.93, 2125.88, 0.38
values_44, 153, 31, 45, 20, 198, 51, 1123.14, 39169.52, 0.03, 34.88, 2176.08, 0.38
values_68, 164, 31, 56, 28, 220, 59, 1294.18, 40119.63, 0.03, 31, 2228.87, 0.39
values_41, 151, 31, 45, 21, 196, 52, 1117.29, 37109.86, 0.03, 33.21, 2061.66, 0.37
values_85, 180, 31, 65, 39, 245, 70, 1501.67, 38793.25, 0.04, 25.83, 2155.18, 0.38
values_79, 163, 31, 54, 28, 217, 59, 1276.53, 38159.23, 0.03, 29.89, 2119.96, 0.38
values_71, 166, 31, 54, 30, 220, 61, 1304.76, 36402.87, 0.04, 27.90, 2022.38, 0.37
values_63, 167, 31, 56, 31, 223, 62, 1327.79, 37178.00, 0.04, 28, 2065.44, 0.37
values_20, 183, 31, 66, 41, 249, 72, 1536.31, 38332.84, 0.04, 24.95, 2129.60, 0.38
values_74, 166, 31, 54, 30, 220, 61, 1304.76, 36402.87, 0.04, 27.90, 2022.38, 0.37
values_72, 164, 31, 54, 29, 218, 60, 1287.70, 37165.75, 0.03, 28.86, 2064.76, 0.37
values_86, 179, 31, 65, 37, 244, 68, 1485.34, 40445.43, 0.04, 27.23, 2246.97, 0.39
values_75, 162, 31, 54, 29, 216, 60, 1275.89, 36824.78, 0.03, 28.86, 2045.82, 0.37
values_55, 156, 31, 48, 23, 204, 54, 1174.00, 37976.25, 0.03, 32.35, 2109.79, 0.38
values_14, 175, 31, 58, 32, 233, 63, 1392.71, 39126.34, 0.04, 28.09, 2173.69, 0.38
values_47, 152, 31, 45, 21, 197, 52, 1122.99, 37299.20, 0.03, 33.21, 2072.18, 0.37
values_91, 166, 31, 54, 30, 220, 61, 1304.76, 36402.87, 0.04, 27.90, 2022.38, 0.37
values_64, 173, 31, 56, 32, 229, 63, 1368.80, 37128.62, 0.04, 27.12, 2062.70, 0.37
values_11, 171, 31, 58, 32, 229, 63, 1368.80, 38454.64, 0.04, 28.09, 2136.37, 0.38
values_49, 152, 31, 45, 20, 197, 51, 1117.47, 38971.69, 0.03, 34.88, 2165.09, 0.38
values_62, 166, 31, 56, 27, 222, 58, 1300.47, 41807.76, 0.03, 32.15, 2322.65, 0.40
values_80, 175, 31, 65, 39, 240, 70, 1471.03, 38001.55, 0.04, 25.83, 2111.20, 0.38
values_39, 152, 31, 45, 20, 197, 51, 1117.47, 38971.69, 0.03, 34.88, 2165.09, 0.38
values_90, 164, 31, 54, 28, 218, 59, 1282.42, 38335.08, 0.03, 29.89, 2129.73, 0.38
values_53, 156, 31, 48, 24, 204, 55, 1179.40, 36561.32, 0.03, 31, 2031.18, 0.37
values_94, 163, 31, 54, 29, 217, 60, 1281.80, 36995.26, 0.03, 28.86, 2055.29, 0.37
values_7, 154, 31, 48, 23, 202, 54, 1162.49, 37603.94, 0.03, 32.35, 2089.11, 0.37
values_31, 154, 31, 45, 20, 199, 51, 1128.81, 39367.34, 0.03, 34.88, 2187.07, 0.39
values_93, 165, 31, 54, 28, 219, 59, 1288.30, 38510.93, 0.03, 29.89, 2139.50, 0.38
values_38, 153, 31, 45, 21, 198, 52, 1128.69, 37488.53, 0.03, 33.21, 2082.70, 0.37
values_58, 159, 31, 48, 24, 207, 55, 1196.74, 37098.99, 0.03, 31, 2061.05, 0.37
values_78, 162, 31, 54, 28, 216, 59, 1270.65, 37983.39, 0.03, 29.89, 2110.19, 0.38
values_50, 156, 31, 48, 24, 204, 55, 1179.40, 36561.32, 0.03, 31, 2031.18, 0.37
values_3, 158, 31, 48, 24, 206, 55, 1190.96, 36919.76, 0.03, 31, 2051.10, 0.37
values_13, 169, 31, 58, 31, 227, 62, 1351.60, 39196.47, 0.03, 29, 2177.58, 0.38
values_83, 181, 31, 65, 39, 246, 70, 1507.80, 38951.59, 0.04, 25.83, 2163.98, 0.38
values_1, 155, 31, 48, 24, 203, 55, 1173.62, 36382.10, 0.03, 31, 2021.23, 0.37
values_21, 183, 31, 66, 36, 249, 67, 1510.46, 42922.13, 0.04, 28.42, 2384.56, 0.41
