inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_27, 261, 37, 124, 43, 385, 80, 2433.94, 129847.99, 0.02, 53.35, 7213.78, 0.85
values_84, 267, 37, 125, 42, 392, 79, 2471.08, 136056.60, 0.02, 55.06, 7558.70, 0.88
values_65, 247, 37, 114, 34, 361, 71, 2220.06, 137708.94, 0.02, 62.03, 7650.50, 0.89
values_96, 242, 37, 111, 30, 353, 67, 2141.33, 146574.00, 0.01, 68.45, 8143.00, 0.93
values_28, 268, 37, 123, 41, 391, 78, 2457.59, 136396.37, 0.02, 55.50, 7577.58, 0.88
values_54, 256, 37, 119, 38, 375, 75, 2335.81, 135323.14, 0.02, 57.93, 7517.95, 0.88
values_15, 237, 37, 106, 26, 343, 63, 2050.21, 154632.92, 0.01, 75.42, 8590.72, 0.96
values_87, 243, 37, 112, 32, 355, 69, 2168.53, 140412.07, 0.02, 64.75, 7800.67, 0.90
values_59, 236, 37, 106, 26, 342, 63, 2044.23, 154182.10, 0.01, 75.42, 8565.67, 0.96
values_5, 265, 37, 125, 43, 390, 80, 2465.55, 132595.09, 0.02, 53.78, 7366.39, 0.87
values_92, 248, 37, 116, 36, 364, 73, 2253.10, 134309.56, 0.02, 59.61, 7461.64, 0.87
values_0, 258, 37, 121, 39, 379, 76, 2367.96, 135915.09, 0.02, 57.40, 7550.84, 0.88
values_77, 237, 37, 107, 27, 344, 64, 2064, 151321.78, 0.01, 73.31, 8406.77, 0.95
values_17, 240, 37, 109, 27, 349, 64, 2094, 156390.78, 0.01, 74.69, 8688.38, 0.97
values_12, 236, 37, 106, 26, 342, 63, 2044.23, 154182.10, 0.01, 75.42, 8565.67, 0.96
values_33, 246, 37, 113, 33, 359, 70, 2200.41, 139392.80, 0.02, 63.35, 7744.04, 0.90
values_25, 265, 37, 124, 43, 389, 80, 2459.23, 131197.06, 0.02, 53.35, 7288.73, 0.86
values_19, 266, 37, 123, 42, 389, 79, 2452.17, 132855.11, 0.02, 54.18, 7380.84, 0.87
values_97, 250, 37, 114, 34, 364, 71, 2238.51, 138853.33, 0.02, 62.03, 7714.07, 0.89
values_81, 238, 37, 108, 28, 346, 65, 2083.74, 148689.68, 0.01, 71.36, 8260.54, 0.94
values_8, 248, 37, 114, 34, 362, 71, 2226.21, 138090.40, 0.02, 62.03, 7671.69, 0.89
values_73, 248, 37, 113, 33, 361, 70, 2212.67, 140169.37, 0.02, 63.35, 7787.19, 0.90
values_89, 248, 37, 114, 34, 362, 71, 2226.21, 138090.40, 0.02, 62.03, 7671.69, 0.89
values_82, 235, 37, 105, 24, 340, 61, 2016.45, 163206.48, 0.01, 80.94, 9067.03, 1.00
values_34, 235, 37, 105, 24, 340, 61, 2016.45, 163206.48, 0.01, 80.94, 9067.03, 1.00
values_70, 237, 37, 107, 27, 344, 64, 2064, 151321.78, 0.01, 73.31, 8406.77, 0.95
values_29, 270, 37, 128, 44, 398, 81, 2523.26, 135797.28, 0.02, 53.82, 7544.29, 0.88
values_51, 246, 37, 111, 30, 357, 67, 2165.59, 148234.90, 0.01, 68.45, 8235.27, 0.93
values_57, 251, 37, 117, 37, 368, 74, 2285.08, 133677.11, 0.02, 58.50, 7426.51, 0.87
values_88, 263, 37, 124, 41, 387, 78, 2432.45, 136098.58, 0.02, 55.95, 7561.03, 0.88
values_23, 267, 37, 125, 42, 392, 79, 2471.08, 136056.60, 0.02, 55.06, 7558.70, 0.88
values_45, 272, 37, 128, 47, 400, 84, 2556.93, 128825.60, 0.02, 50.38, 7156.98, 0.85
values_66, 242, 37, 110, 29, 352, 66, 2127.63, 149300.70, 0.01, 70.17, 8294.48, 0.94
values_36, 238, 37, 107, 27, 345, 64, 2070, 151761.67, 0.01, 73.31, 8431.20, 0.95
values_56, 261, 37, 123, 39, 384, 76, 2399.20, 139984.34, 0.02, 58.35, 7776.91, 0.90
values_26, 245, 37, 113, 32, 358, 69, 2186.85, 142862.92, 0.02, 65.33, 7936.83, 0.91
values_43, 246, 37, 112, 31, 358, 68, 2179.31, 145662.38, 0.01, 66.84, 8092.35, 0.92
values_52, 242, 37, 110, 30, 352, 67, 2135.26, 144842.03, 0.01, 67.83, 8046.78, 0.92
values_98, 243, 37, 111, 30, 354, 67, 2147.40, 146989.23, 0.01, 68.45, 8166.07, 0.93
values_61, 239, 37, 107, 27, 346, 64, 2076, 152201.56, 0.01, 73.31, 8455.64, 0.95
values_44, 246, 37, 114, 31, 360, 68, 2191.49, 149091.78, 0.01, 68.03, 8282.88, 0.94
values_68, 261, 37, 121, 38, 382, 75, 2379.41, 140165.96, 0.02, 58.91, 7787.00, 0.90
values_41, 262, 37, 123, 41, 385, 78, 2419.88, 134303.33, 0.02, 55.50, 7461.30, 0.87
values_85, 263, 37, 124, 42, 387, 79, 2439.56, 133246.62, 0.02, 54.62, 7402.59, 0.87
values_79, 273, 37, 128, 45, 401, 82, 2549.38, 134153.95, 0.02, 52.62, 7453.00, 0.87
values_71, 255, 37, 120, 37, 375, 74, 2328.55, 139712.70, 0.02, 60, 7761.82, 0.90
values_63, 256, 37, 119, 36, 375, 73, 2321.18, 141946.86, 0.02, 61.15, 7885.94, 0.91
values_20, 269, 37, 128, 45, 397, 82, 2523.95, 132815.76, 0.02, 52.62, 7378.65, 0.87
values_74, 267, 37, 126, 44, 393, 81, 2491.56, 131996.11, 0.02, 52.98, 7333.12, 0.86
values_72, 239, 37, 108, 28, 347, 65, 2089.76, 149119.42, 0.01, 71.36, 8284.41, 0.94
values_86, 268, 37, 125, 42, 393, 79, 2477.39, 136403.68, 0.02, 55.06, 7577.98, 0.88
values_75, 247, 37, 114, 34, 361, 71, 2220.06, 137708.94, 0.02, 62.03, 7650.50, 0.89
values_55, 261, 37, 123, 40, 384, 77, 2406.45, 136896.70, 0.02, 56.89, 7605.37, 0.89
values_14, 263, 37, 124, 40, 387, 77, 2425.25, 139087.88, 0.02, 57.35, 7727.10, 0.89
values_47, 234, 37, 105, 24, 339, 61, 2010.52, 162726.46, 0.01, 80.94, 9040.36, 0.99
values_91, 245, 37, 111, 31, 356, 68, 2167.14, 143555.33, 0.02, 66.24, 7975.30, 0.91
values_64, 257, 37, 119, 38, 376, 75, 2342.04, 135684.00, 0.02, 57.93, 7538.00, 0.88
values_11, 265, 37, 126, 43, 391, 80, 2471.87, 133998.56, 0.02, 54.21, 7444.36, 0.87
values_49, 258, 37, 121, 38, 379, 75, 2360.72, 139065.18, 0.02, 58.91, 7725.84, 0.89
values_62, 242, 37, 111, 31, 353, 68, 2148.87, 142345.60, 0.02, 66.24, 7908.09, 0.91
values_80, 239, 37, 108, 28, 347, 65, 2089.76, 149119.42, 0.01, 71.36, 8284.41, 0.94
values_39, 259, 37, 122, 41, 381, 78, 2394.74, 131827.42, 0.02, 55.05, 7323.75, 0.86
values_90, 271, 37, 127, 45, 398, 82, 2530.31, 132110.07, 0.02, 52.21, 7339.45, 0.86
