inputName,size,a[size]
values_27,21,"{78, -103, 14, 123, 96, 90, -94, -108, 49, 26, 109, -22, -41, -88, 57, -60, 94, 66, 39, -10, 59"
values_84,22,"{-8, -111, -44, 38, -107, 27, -7, -88, 20, -47, -34, 91, -59, 117, 49, -101, -67, 38, 91, -65, 60, -49"
values_65,11,"{82, 85, 60, -33, -99, -26, 89, 24, 62, -109, 9"
values_96,8,"{83, -53, 34, 2, 110, -30, 96, 36"
values_28,20,"{-85, -11, -48, -24, -98, -81, -9, -57, -108, -23, 41, -13, -52, 80, -82, 3, -105, 82, -2, -72"
values_54,16,"{89, -4, 102, -15, 122, 62, -41, 97, -104, -58, 7, -106, 77, -51, 11, -16"
values_15,3,"{-15, -59, 117"
values_87,9,"{-59, 58, 63, 15, 114, 107, -64, 76, 95"
values_59,3,"{-46, 22, 45"
values_5,22,"{101, -50, -85, 29, 51, 10, 40, -54, -15, 116, -106, 42, -102, -113, -45, 60, 92, -61, -81, 29, -42, 35"
values_92,13,"{42, -73, 36, 57, 38, -89, 33, 123, 54, 51, 41, 79, -60"
values_0,18,"{-116, 103, 87, -64, 56, 19, -85, 115, -1, 101, -28, 44, 27, 109, 82, -62, -115, -61"
values_77,4,"{-8, 85, 115, 103"
values_17,6,"{-65, -69, 99, 6, 93, 93"
values_12,3,"{-53, 52, 71"
values_33,10,"{-15, 4, 119, -54, -86, 91, 65, 92, 73, -112"
values_25,21,"{-124, -67, -73, 121, 53, 88, -15, -69, 113, -20, -53, 37, -86, -95, -85, -58, 80, 24, -87, 26, 31"
values_19,20,"{-94, -25, -119, -74, -53, 29, 68, 115, -117, 94, -92, -123, -5, 35, -12, -39, -108, -9, 77, -6"
values_97,11,"{-89, 31, -109, -114, -120, 60, 106, -53, -88, 70, -102"
values_81,5,"{46, 66, 3, 107, -21"
values_8,11,"{114, -72, -55, 82, -108, -98, 106, 27, 36, 51, -3"
values_73,10,"{64, 38, -106, -123, 113, 21, -90, -52, -115, -77"
values_89,11,"{-86, -122, 121, -4, 37, 104, -53, 36, -33, 24, 91"
values_82,2,"{51, -85"
values_34,2,"{81, -66"
values_70,4,"{6, 38, 72, -51"
values_29,25,"{-69, -78, -98, 92, 116, -44, 62, -23, 36, 25, 126, -67, -67, 95, 71, -80, -82, 89, 11, 53, -96, -33, 98, -42, -98"
values_51,8,"{78, -27, 9, -105, -113, -10, -21, -8"
values_57,14,"{61, -64, 112, -76, 109, 10, 92, 7, 91, 34, -41, -38, 33, -57"
values_88,21,"{18, -121, 19, 84, -108, 118, 111, 106, 50, 32, 99, -2, -31, -85, -123, -109, 75, 93, -123, -2, -115"
values_23,22,"{51, -104, -121, -62, 51, -48, -2, -88, -75, 76, 123, 19, 86, -89, -122, 83, -31, 23, 16, -60, -85, -22"
values_45,25,"{-19, -78, 89, 95, -106, 77, 105, 61, -42, 33, 70, 49, 36, -66, 50, -69, -119, -81, -80, -93, -9, -18, -95, -75, -57"
values_66,7,"{23, -87, 88, -36, -70, 36, 114"
values_36,4,"{16, -88, 109, -104"
values_56,20,"{43, 41, 32, 114, 31, -43, -82, 123, -52, -65, -70, 25, 105, 0, -86, -57, -1, -116, 43, 91"
values_26,10,"{76, 31, 58, -101, -94, 126, 94, -72, 25, 59"
values_43,9,"{-31, 1, -41, -98, -48, -78, 92, 120, 42"
values_52,7,"{93, -81, 110, 34, -51, -77, 27"
values_98,8,"{-126, 50, 87, 19, -118, 62, 93, -62"
values_61,4,"{-55, -115, 61, -9"
values_44,11,"{21, -87, 0, 122, 24, -35, 104, -115, 61, 104, 1"
values_68,18,"{-118, 1, 116, -114, 12, 4, -123, -103, -118, -58, -62, -103, 55, 11, -87, 70, -85, -64"
values_41,20,"{53, 46, -25, -125, 88, 4, -15, -17, 106, 25, -83, -120, 16, 20, -58, -65, 96, -8, -7, 103"
